onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.06	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.591	1	M9FS_6104	NIMH-ChEFS
4.624	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.834	1	F13HA_5265	NIMH-ChEFS
9.683	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.97	1	M4HA_4877	NIMH-ChEFS
12.753	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.998	0	F7FS_4016	NIMH-ChEFS
16.333	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.799	1	F30HS_8495	NIMH-ChEFS
20.408	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.683	1	M4FA_4941	NIMH-ChEFS
25.453	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.148	0	F32FA_8053	NIMH-ChEFS
28.501	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.164	1	M10HS_6767	NIMH-ChEFS
33.051	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.854	1	F23HA_7156	NIMH-ChEFS
36.598	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.946	1	F13FS_5292	NIMH-ChEFS
40.647	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.883	1	F4HS_3664	NIMH-ChEFS
45.695	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.105	1	M20HA_9192	NIMH-ChEFS
49.771	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.627	1	F18FA_6243	NIMH-ChEFS
53.345	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.841	1	M18HS_8848	NIMH-ChEFS
57.895	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.93	1	M14FS_7958	NIMH-ChEFS
60.944	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.258	1	F39HA_9433	NIMH-ChEFS
65.993	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.662	1	M10_FA_6823	NIMH-ChEFS
69.545	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.824	1	F12HS_5000	NIMH-ChEFS
74.097	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.802	1	M17FA_8799	NIMH-ChEFS
77.143	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.049	1	F2FS_3470	NIMH-ChEFS
81.197	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.634	1	M14HA_7913	NIMH-ChEFS
84.747	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.787	1	F7HA_3985	NIMH-ChEFS
87.795	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.103	0	M2FS_4636	NIMH-ChEFS
92.843	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.815	1	F18HS_6186	NIMH-ChEFS
96.891	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.088	1	F39FA_9489	NIMH-ChEFS
101.438	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.04	1	M2HS_4493	NIMH-ChEFS
104.485	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.91	1	F1HA_3424	NIMH-ChEFS
108.534	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.911	1	M6FA__5449	NIMH-ChEFS
113.083	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.89	1	M19FS_9117	NIMH-ChEFS
116.632	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.032	1	F35HS_8418	NIMH-ChEFS
