onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.055	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.246	1	M9FS_6104	NIMH-ChEFS
5.114	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.498	1	F13HA_5265	NIMH-ChEFS
8.667	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.769	1	M4HA_4877	NIMH-ChEFS
13.226	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.717	1	F7FS_4016	NIMH-ChEFS
16.277	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.667	1	F30HS_8495	NIMH-ChEFS
20.322	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.58	1	M4FA_4941	NIMH-ChEFS
23.87	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.699	1	F32FA_8053	NIMH-ChEFS
26.914	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.669	1	M10HS_6767	NIMH-ChEFS
31.962	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.723	1	F23HA_7156	NIMH-ChEFS
36.009	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.647	1	F13FS_5292	NIMH-ChEFS
40.579	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.194	1	F4HS_3664	NIMH-ChEFS
44.125	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.615	0	M20HA_9192	NIMH-ChEFS
48.194	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.66	1	F18FA_6243	NIMH-ChEFS
52.742	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.681	1	M18HS_8848	NIMH-ChEFS
55.789	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.932	1	M14FS_7958	NIMH-ChEFS
60.832	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.847	1	F39HA_9433	NIMH-ChEFS
