onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.056	3.5	Congruent	-	1.227	M9FS_6104	DEFSS
4.617	4	Congruent	-	0.707	F13HA_5265	DEFSS
9.677	2	Incongruent	pCI	0.745	M4HA_4877	DEFSS
12.749	2.5	Incongruent	pII	0.659	F7FS_4016	DEFSS
16.308	3	Congruent	-	0.742	F30HS_8495	DEFSS
20.358	4	Congruent	-	0.655	M4FA_4941	DEFSS
25.412	2	Incongruent	pCI	0.882	F32FA_8053	DEFSS
28.459	3.5	Incongruent	pII	1.931	M10HS_6767	DEFSS
33.007	2.5	Congruent	-	0.805	F23HA_7156	DEFSS
36.549	3	Congruent	-	0.597	F13FS_5292	DEFSS
40.622	4	Incongruent	pCI	0.887	F4HS_3664	DEFSS
45.67	3	Incongruent	pII	0.758	M20HA_9192	DEFSS
49.717	2.5	Congruent	-	0.872	F18FA_6243	DEFSS
53.266	3.5	Congruent	-	0.594	M18HS_8848	DEFSS
57.812	2	Incongruent	pCI	0.924	M14FS_7958	DEFSS
60.861	4	Incongruent	pII	0.69	F39HA_9433	DEFSS
65.91	2.5	Congruent	-	0.803	M10_FA_6823	DEFSS
69.46	3.5	Congruent	-	0.749	F12HS_5000	DEFSS
74.035	2	Incongruent	pCI	0.697	M17FA_8799	DEFSS
77.085	3	Incongruent	pII	0.793	F2FS_3470	DEFSS
81.135	2.5	Congruent	-	0.619	M14HA_7913	DEFSS
84.684	2	Congruent	-	0.802	F7HA_3985	DEFSS
87.733	4	Incongruent	pCI	0.652	M2FS_4636	DEFSS
92.784	3	Incongruent	pII	0.857	F18HS_6186	DEFSS
96.833	3.5	Congruent	-	0.777	F39FA_9489	DEFSS
101.379	2	Congruent	-	0.73	M2HS_4493	DEFSS
104.427	3	Incongruent	pCI	1.101	F1HA_3424	DEFSS
108.479	3.5	Incongruent	pII	0.59	M6FA__5449	DEFSS
113.026	2.5	Congruent	-	0.531	M19FS_9117	DEFSS
116.576	4	Congruent	-	0.638	F35HS_8418	DEFSS
121.628	3	Incongruent	pCI	0.958	F16FS_5978	DEFSS
125.676	4	Incongruent	pII	0.862	M1FA_4336	DEFSS
130.726	3.5	Congruent	-	1.063	M9HA_6057	DEFSS
135.274	2.5	Congruent	-	0.779	F4FA_3712	DEFSS
138.821	2	Incongruent	pCI	0.852	M15HS_8316	DEFSS
141.871	2	Incongruent	pII	0.811	F21FS_6587	DEFSS
144.919	4	Congruent	-	0.641	F19HA_6311	DEFSS
149.967	3.5	Congruent	-	0.74	M10_4FS_6817	DEFSS
154.515	3	Incongruent	pCI	0.579	F2HS_3448	DEFSS
158.562	2.5	Incongruent	pII	0.705	F10HA_4379	DEFSS
162.111	4	Congruent	-	0.652	M14FA_7960	DEFSS
167.16	3	Congruent	-	0.76	F30FA_8552	DEFSS
171.208	3.5	Incongruent	pCI	0.897	M8HA_5828	DEFSS
175.755	2	Incongruent	pII	1.159	F35FS_8451	DEFSS
178.803	2.5	Congruent	-	0.641	M1HS_4301	DEFSS
182.351	2.5	Congruent	-	0.864	F37FA_9020	DEFSS
185.901	3.5	Incongruent	pCI	0.717	M11FS_6953	DEFSS
190.449	3	Incongruent	pII	0.928	F34HA_8219	DEFSS
194.497	4	Congruent	-	0.94	F10FS_4426	DEFSS
199.547	2	Congruent	-	0.631	M16HS_8633	DEFSS
202.595	3	Incongruent	pCI	1.024	M5HA_5140	DEFSS
206.643	2	Incongruent	pII	0.863	F12FA_5062	DEFSS
209.691	3.5	Congruent	-	0.658	F16HS_5924	DEFSS
214.24	4	Congruent	-	0.791	M2FA_4644	DEFSS
219.29	2.5	Incongruent	pCI	0.837	M16FS_8676	DEFSS
222.839	3.5	Incongruent	pII	0.718	F6HA_3882	DEFSS
227.387	4	Congruent	-	0.743	F19FS_6344	DEFSS
232.435	2.5	Congruent	-	0.807	M8FA_5885	DEFSS
235.983	2	Incongruent	pCI	0.896	F32HS_7996	DEFSS
239.028	3	Incongruent	pII	0.893	M19HA_9066	DEFSS
243.076	2.5	Congruent	-	0.891	M3FS_4775	DEFSS
246.625	4	Congruent	-	0.752	F3HA_3545	DEFSS
251.677	3	Incongruent	pCI	0.918	M9FA_6121	DEFSS
255.726	2	Incongruent	pII	0.821	F14FA_5638	DEFSS
258.776	3.5	Congruent	-	1.079	M6HS_5354	DEFSS
263.325	2.5	Congruent	-	0.655	F21HS_6544	DEFSS
266.869	2	Incongruent	pCI	0.771	M17FS_8783	DEFSS
269.916	3	Incongruent	pII	0.874	F37HA_8965	DEFSS
