onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.057	3.5	Congruent	-	1.257	M9FS_6104	DEFSS
4.62	4	Congruent	-	0.906	F13HA_5265	DEFSS
9.677	2	Incongruent	pCI	0.931	M4HA_4877	DEFSS
12.741	2.5	Incongruent	pII	0.828	F7FS_4016	DEFSS
16.295	3	Congruent	-	0.718	F30HS_8495	DEFSS
20.349	4	Congruent	-	0.696	M4FA_4941	DEFSS
25.405	2	Incongruent	pCI	0.889	F32FA_8053	DEFSS
28.451	3.5	Incongruent	pII	1.134	M10HS_6767	DEFSS
33.007	2.5	Congruent	-	1.182	F23HA_7156	DEFSS
36.556	3	Congruent	-	1.103	F13FS_5292	DEFSS
40.61	4	Incongruent	pCI	0.79	F4HS_3664	DEFSS
45.668	3	Incongruent	pII	1.314	M20HA_9192	DEFSS
49.721	2.5	Congruent	-	1.212	F18FA_6243	DEFSS
53.273	3.5	Congruent	-	0.604	M18HS_8848	DEFSS
57.828	2	Incongruent	pCI	0.761	M14FS_7958	DEFSS
60.881	4	Incongruent	pII	0.752	F39HA_9433	DEFSS
65.934	2.5	Congruent	-	0.881	M10_FA_6823	DEFSS
69.495	3.5	Congruent	-	0.591	F12HS_5000	DEFSS
74.048	2	Incongruent	pCI	1.09	M17FA_8799	DEFSS
77.104	3	Incongruent	pII	0.932	F2FS_3470	DEFSS
81.186	2.5	Congruent	-	0.655	M14HA_7913	DEFSS
84.749	2	Congruent	-	0.81	F7HA_3985	DEFSS
87.804	4	Incongruent	pCI	1.158	M2FS_4636	DEFSS
92.881	3	Incongruent	pII	0.625	F18HS_6186	DEFSS
96.931	3.5	Congruent	-	0.94	F39FA_9489	DEFSS
101.49	2	Congruent	-	0.681	M2HS_4493	DEFSS
104.544	3	Incongruent	pCI	1.178	F1HA_3424	DEFSS
108.596	3.5	Incongruent	pII	1.453	M6FA__5449	DEFSS
113.149	2.5	Congruent	-	1.138	M19FS_9117	DEFSS
116.706	4	Congruent	-	0.843	F35HS_8418	DEFSS
121.763	3	Incongruent	pCI	1.36	F16FS_5978	DEFSS
125.82	4	Incongruent	pII	1.382	M1FA_4336	DEFSS
130.875	3.5	Congruent	-	1.298	M9HA_6057	DEFSS
135.426	2.5	Congruent	-	1.302	F4FA_3712	DEFSS
139.004	2	Incongruent	pCI	1.85	M15HS_8316	DEFSS
142.051	2	Incongruent	pII	1.319	F21FS_6587	DEFSS
145.106	4	Congruent	-	1.223	F19HA_6311	DEFSS
150.165	3.5	Congruent	-	0.822	M10_4FS_6817	DEFSS
154.714	3	Incongruent	pCI	0.837	F2HS_3448	DEFSS
