onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.061	4	Congruent	-	0.793	M9FS_6104	DEFSS
5.152	2.5	Congruent	-	0.737	F13HA_5265	DEFSS
8.733	3.5	Incongruent	pCI	0.821	M4HA_4877	DEFSS
13.325	2	Incongruent	pII	0.759	F7FS_4016	DEFSS
16.401	3	Congruent	-	0.718	F30HS_8495	DEFSS
20.475	2.5	Congruent	-	0.654	M4FA_4941	DEFSS
24.048	2	Incongruent	pCI	0.736	F32FA_8053	DEFSS
27.121	4	Incongruent	pII	0.848	M10HS_6767	DEFSS
32.196	3	Congruent	-	0.893	F23HA_7156	DEFSS
36.271	3.5	Congruent	-	0.708	F13FS_5292	DEFSS
40.842	2.5	Incongruent	pCI	0.812	F4HS_3664	DEFSS
44.413	3	Incongruent	pII	0.881	M20HA_9192	DEFSS
48.488	3.5	Congruent	-	0.576	F18FA_6243	DEFSS
53.068	2	Congruent	-	0.716	M18HS_8848	DEFSS
56.146	4	Incongruent	pCI	1.143	M14FS_7958	DEFSS
61.22	4	Incongruent	pII	0.774	F39HA_9433	DEFSS
66.293	3.5	Congruent	-	0.761	M10_FA_6823	DEFSS
70.875	2	Congruent	-	0.684	F12HS_5000	DEFSS
73.963	2.5	Incongruent	pCI	0.756	M17FA_8799	DEFSS
77.542	3	Incongruent	pII	0.867	F2FS_3470	DEFSS
81.605	3	Congruent	-	0.949	M14HA_7913	DEFSS
85.687	2	Congruent	-	0.617	F7HA_3985	DEFSS
88.762	2.5	Incongruent	pCI	0.742	M2FS_4636	DEFSS
92.336	4	Incongruent	pII	0.633	F18HS_6186	DEFSS
97.383	3.5	Congruent	-	0.686	F39FA_9489	DEFSS
101.957	4	Congruent	-	0.727	M2HS_4493	DEFSS
107.033	3	Incongruent	pCI	0.786	F1HA_3424	DEFSS
111.107	3.5	Incongruent	pII	0.827	M6FA__5449	DEFSS
115.686	2.5	Congruent	-	0.793	M19FS_9117	DEFSS
119.267	2	Congruent	-	0.707	F35HS_8418	DEFSS
122.351	4	Incongruent	pCI	0.718	F16FS_5978	DEFSS
127.429	3	Incongruent	pII	0.8	M1FA_4336	DEFSS
131.506	2	Congruent	-	0.683	M9HA_6057	DEFSS
134.586	2.5	Congruent	-	0.863	F4FA_3712	DEFSS
138.163	3.5	Incongruent	pCI	0.731	M15HS_8316	DEFSS
142.74	2	Incongruent	pII	0.819	F21FS_6587	DEFSS
145.817	3.5	Congruent	-	0.612	F19HA_6311	DEFSS
150.401	4	Congruent	-	0.628	M10_4FS_6817	DEFSS
155.476	3	Incongruent	pCI	0.688	F2HS_3448	DEFSS
159.55	2.5	Incongruent	pII	0.809	F10HA_4379	DEFSS
163.125	3.5	Congruent	-	1.124	M14FA_7960	DEFSS
167.704	4	Congruent	-	0.915	F30FA_8552	DEFSS
172.778	2.5	Incongruent	pCI	0.826	M8HA_5828	DEFSS
176.355	2	Incongruent	pII	0.894	F35FS_8451	DEFSS
179.434	3	Congruent	-	0.675	M1HS_4301	DEFSS
183.511	3.5	Congruent	-	0.798	F37FA_9020	DEFSS
