onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.062	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.89	1	M9FS_6104	NIMH-ChEFS
4.162	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.585	1	F13HA_5265	NIMH-ChEFS
7.254	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.938	1	M4HA_4877	NIMH-ChEFS
10.852	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.555	1	F7FS_4016	NIMH-ChEFS
15.939	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.908	1	F30HS_8495	NIMH-ChEFS
20.521	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.626	1	M4FA_4941	NIMH-ChEFS
25.601	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.721	1	F32FA_8053	NIMH-ChEFS
29.681	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.856	1	M10HS_6767	NIMH-ChEFS
34.26	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.837	1	F23HA_7156	NIMH-ChEFS
37.84	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.737	1	F13FS_5292	NIMH-ChEFS
40.921	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.016	1	F4HS_3664	NIMH-ChEFS
46.001	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.866	1	M20HA_9192	NIMH-ChEFS
50.077	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.56	1	F18FA_6243	NIMH-ChEFS
53.158	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.774	1	M18HS_8848	NIMH-ChEFS
56.742	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.59	1	M14FS_7958	NIMH-ChEFS
61.324	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.948	1	F39HA_9433	NIMH-ChEFS
64.406	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.581	1	M10_FA_6823	NIMH-ChEFS
68.987	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.625	1	F12HS_5000	NIMH-ChEFS
74.07	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.762	1	M17FA_8799	NIMH-ChEFS
78.149	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.983	1	F2FS_3470	NIMH-ChEFS
81.728	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.779	1	M14HA_7913	NIMH-ChEFS
86.31	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.887	1	F7HA_3985	NIMH-ChEFS
91.392	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.92	1	M2FS_4636	NIMH-ChEFS
94.975	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.092	1	F18HS_6186	NIMH-ChEFS
98.056	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.701	1	F39FA_9489	NIMH-ChEFS
102.136	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.846	1	M2HS_4493	NIMH-ChEFS
106.718	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.844	1	F1HA_3424	NIMH-ChEFS
109.802	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	0.77	0	M6FA__5449	NIMH-ChEFS
114.851	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.866	1	M19FS_9117	NIMH-ChEFS
118.937	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.75	1	F35HS_8418	NIMH-ChEFS
122.515	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.982	1	F16FS_5978	NIMH-ChEFS
127.104	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.908	1	M1FA_4336	NIMH-ChEFS
130.184	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.633	1	M9HA_6057	NIMH-ChEFS
133.764	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.703	1	F4FA_3712	NIMH-ChEFS
138.835	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.862	1	M15HS_8316	NIMH-ChEFS
