onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	4	Congruent	-	1.177	M9FS_6104	DEFSS
5.132	2	Congruent	-	0.644	F13HA_5265	DEFSS
8.184	3	Incongruent	pCI	1.236	M4HA_4877	DEFSS
12.243	2.5	Incongruent	pII	0.837	F7FS_4016	DEFSS
15.819	3.5	Congruent	-	0.323	F30HS_8495	DEFSS
20.389	4	Congruent	-	0.551	M4FA_4941	DEFSS
25.458	3	Incongruent	pCI	1.088	F32FA_8053	DEFSS
29.527	3.5	Incongruent	pII	1.165	M10HS_6767	DEFSS
34.093	2	Congruent	-	0.857	F23HA_7156	DEFSS
37.16	2.5	Congruent	-	0.671	F13FS_5292	DEFSS
40.726	3.5	Incongruent	pCI	0.804	F4HS_3664	DEFSS
45.269	2	Incongruent	pII	1.031	M20HA_9192	DEFSS
48.314	2.5	Congruent	-	0.665	F18FA_6243	DEFSS
51.862	3	Congruent	-	0.685	M18HS_8848	DEFSS
55.931	4	Incongruent	pCI	1.054	M14FS_7958	DEFSS
60.998	2.5	Incongruent	pII	0.998	F39HA_9433	DEFSS
64.563	2	Congruent	-	0.887	M10_FA_6823	DEFSS
67.631	4	Congruent	-	0.812	F12HS_5000	DEFSS
72.702	3.5	Incongruent	pCI	1.073	M17FA_8799	DEFSS
77.248	3	Incongruent	pII	0.611	F2FS_3470	DEFSS
81.294	3.5	Congruent	-	0.595	M14HA_7913	DEFSS
85.867	4	Congruent	-	0.514	F7HA_3985	DEFSS
90.935	3	Incongruent	pCI	0.945	M2FS_4636	DEFSS
95.003	2.5	Incongruent	pII	0.858	F18HS_6186	DEFSS
98.573	2	Congruent	-	1.088	F39FA_9489	DEFSS
101.644	2.5	Congruent	-	0.774	M2HS_4493	DEFSS
105.208	2	Incongruent	pCI	0.95	F1HA_3424	DEFSS
108.279	3	Incongruent	pII	1.136	M6FA__5449	DEFSS
112.32	3.5	Congruent	-	1.037	M19FS_9117	DEFSS
116.888	4	Congruent	-	0.551	F35HS_8418	DEFSS
121.955	3	Incongruent	pCI	1.23	F16FS_5978	DEFSS
126.021	2.5	Incongruent	pII	0.872	M1FA_4336	DEFSS
129.59	2	Congruent	-	1.239	M9HA_6057	DEFSS
132.657	4	Congruent	-	1.079	F4FA_3712	DEFSS
137.725	3.5	Incongruent	pCI	1.052	M15HS_8316	DEFSS
142.271	2.5	Incongruent	pII	1.025	F21FS_6587	DEFSS
145.839	3	Congruent	-	0.678	F19HA_6311	DEFSS
149.903	3.5	Congruent	-	0.675	M10_4FS_6817	DEFSS
154.45	4	Incongruent	pCI	1.121	F2HS_3448	DEFSS
159.494	2	Incongruent	pII	0.986	F10HA_4379	DEFSS
162.563	4	Congruent	-	0.631	M14FA_7960	DEFSS
167.63	2	Congruent	-	0.642	F30FA_8552	DEFSS
170.675	3.5	Incongruent	pCI	1.222	M8HA_5828	DEFSS
175.244	2.5	Incongruent	pII	0.905	F35FS_8451	DEFSS
178.812	3	Congruent	-	0.821	M1HS_4301	DEFSS
182.881	2	Congruent	-	0.674	F37FA_9020	DEFSS
185.951	4	Incongruent	pCI	1.205	M11FS_6953	DEFSS
191.018	2.5	Incongruent	pII	0.918	F34HA_8219	DEFSS
194.583	3	Congruent	-	-0.099	F10FS_4426	DEFSS
198.626	3.5	Congruent	-	0.664	M16HS_8633	DEFSS
203.192	4	Incongruent	pCI	2.015	M5HA_5140	DEFSS
208.263	3	Incongruent	pII	0.943	F12FA_5062	DEFSS
