onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.748	1	M9FS_6104	NIMH-ChEFS
4.635	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.604	1	F13HA_5265	NIMH-ChEFS
7.713	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.794	1	M4HA_4877	NIMH-ChEFS
11.275	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.707	1	F7FS_4016	NIMH-ChEFS
15.351	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.676	1	F30HS_8495	NIMH-ChEFS
20.423	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.817	1	M4FA_4941	NIMH-ChEFS
24.489	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.638	1	F32FA_8053	NIMH-ChEFS
29.556	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.648	1	M10HS_6767	NIMH-ChEFS
34.097	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.763	1	F23HA_7156	NIMH-ChEFS
37.666	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.97	1	F13FS_5292	NIMH-ChEFS
40.734	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.811	0	F4HS_3664	NIMH-ChEFS
43.8	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.886	1	M20HA_9192	NIMH-ChEFS
47.866	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.701	1	F18FA_6243	NIMH-ChEFS
52.931	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.715	1	M18HS_8848	NIMH-ChEFS
56.5	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.929	1	M14FS_7958	NIMH-ChEFS
61.044	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.625	1	F39HA_9433	NIMH-ChEFS
65.09	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.7	1	M10_FA_6823	NIMH-ChEFS
70.137	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.751	1	F12HS_5000	NIMH-ChEFS
73.185	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.441	1	M17FA_8799	NIMH-ChEFS
76.752	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.759	1	F2FS_3470	NIMH-ChEFS
81.326	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.579	1	M14HA_7913	NIMH-ChEFS
84.372	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.895	1	F7HA_3985	NIMH-ChEFS
88.443	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.838	1	M2FS_4636	NIMH-ChEFS
92.008	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.733	1	F18HS_6186	NIMH-ChEFS
97.048	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.878	1	F39FA_9489	NIMH-ChEFS
101.618	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.541	1	M2HS_4493	NIMH-ChEFS
106.689	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.983	1	F1HA_3424	NIMH-ChEFS
109.758	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.682	1	M6FA__5449	NIMH-ChEFS
113.329	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.686	1	M19FS_9117	NIMH-ChEFS
117.897	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.777	1	F35HS_8418	NIMH-ChEFS
121.944	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.832	1	F16FS_5978	NIMH-ChEFS
126.516	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.883	1	M1FA_4336	NIMH-ChEFS
131.583	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.729	1	M9HA_6057	NIMH-ChEFS
135.128	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.621	1	F4FA_3712	NIMH-ChEFS
138.197	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.817	1	M15HS_8316	NIMH-ChEFS
142.243	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.905	1	F21FS_6587	NIMH-ChEFS
145.813	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.303	1	F19HA_6311	NIMH-ChEFS
150.384	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.608	1	M10_4FS_6817	NIMH-ChEFS
153.429	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.779	1	F2HS_3448	NIMH-ChEFS
158.499	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.526	1	F10HA_4379	NIMH-ChEFS
162.568	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.396	1	M14FA_7960	NIMH-ChEFS
165.635	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.705	1	F30FA_8552	NIMH-ChEFS
170.68	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.484	1	M8HA_5828	NIMH-ChEFS
175.225	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.905	0	F35FS_8451	NIMH-ChEFS
179.273	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.32	1	M1HS_4301	NIMH-ChEFS
182.817	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.65	1	F37FA_9020	NIMH-ChEFS
186.888	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.998	1	M11FS_6953	NIMH-ChEFS
189.954	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.616	1	F34HA_8219	NIMH-ChEFS
194.5	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.648	1	F10FS_4426	NIMH-ChEFS
199.574	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.643	1	M16HS_8633	NIMH-ChEFS
203.142	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.726	1	M5HA_5140	NIMH-ChEFS
206.198	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.926	1	F12FA_5062	NIMH-ChEFS
211.246	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.844	1	F16HS_5924	NIMH-ChEFS
215.813	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.644	1	M2FA_4644	NIMH-ChEFS
219.882	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.071	1	M16FS_8676	NIMH-ChEFS
223.428	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.827	1	F6HA_3882	NIMH-ChEFS
227.997	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.512	1	F19FS_6344	NIMH-ChEFS
231.063	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.588	1	M8FA_5885	NIMH-ChEFS
234.611	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.428	1	F32HS_7996	NIMH-ChEFS
239.679	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.654	1	M19HA_9066	NIMH-ChEFS
243.724	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.725	1	M3FS_4775	NIMH-ChEFS
248.791	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.733	1	F3HA_3545	NIMH-ChEFS
251.859	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.898	1	M9FA_6121	NIMH-ChEFS
255.405	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.8	1	F14FA_5638	NIMH-ChEFS
259.951	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.889	1	M6HS_5354	NIMH-ChEFS
264.022	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.711	1	F21HS_6544	NIMH-ChEFS
267.093	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.034	1	M17FS_8783	NIMH-ChEFS
271.64	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.526	1	F37HA_8965	NIMH-ChEFS
275.688	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.01	1	M12HA_7030	NIMH-ChEFS
279.231	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.769	1	F31FS_7861	NIMH-ChEFS
284.278	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.868	1	F3FA_3605	NIMH-ChEFS
289.328	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.942	1	M3HS_4695	NIMH-ChEFS
293.375	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.792	1	M11FA_6969	NIMH-ChEFS
297.944	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.091	1	F14HS_5590	NIMH-ChEFS
301.49	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.508	1	M12FS_7070	NIMH-ChEFS
304.56	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.857	1	F6FS_3906	NIMH-ChEFS
307.631	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.776	1	M7HA_5500	NIMH-ChEFS
311.677	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.688	1	F23FA_7228	NIMH-ChEFS
315.224	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	1.604	0	F31HA_8583	NIMH-ChEFS
320.267	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.755	1	M11HS_6885	NIMH-ChEFS
324.812	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.599	1	M3FA_4789	NIMH-ChEFS
329.381	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.68	1	F34FS_8257	NIMH-ChEFS
332.427	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.147	1	M17HS_8732	NIMH-ChEFS
335.997	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.903	1	F7FA_4040	NIMH-ChEFS
340.041	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.636	1	F10HS_4372	NIMH-ChEFS
345.084	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.756	1	M1FS_4325	NIMH-ChEFS
348.155	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.741	1	M6_1FA_5445	NIMH-ChEFS
353.222	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.54	1	F35HA_8422	NIMH-ChEFS
357.793	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.429	1	M16HA_8638	NIMH-ChEFS
