onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.068	3.5	Congruent	-	1.263	M9FS_6104	DEFSS
4.626	2	Congruent	-	0.551	F13HA_5265	DEFSS
7.711	2.5	Incongruent	pCI	0.654	M4HA_4877	DEFSS
11.303	4	Incongruent	pII	0.589	F7FS_4016	DEFSS
16.358	3	Congruent	-	0.681	F30HS_8495	DEFSS
20.407	2	Congruent	-	0.611	M4FA_4941	DEFSS
23.458	4	Incongruent	pCI	0.714	F32FA_8053	DEFSS
28.508	2.5	Incongruent	pII	0.758	M10HS_6767	DEFSS
32.056	3.5	Congruent	-	0.656	F23HA_7156	DEFSS
36.605	3	Congruent	-	0.523	F13FS_5292	DEFSS
40.654	3	Incongruent	pCI	0.499	F4HS_3664	DEFSS
44.702	4	Incongruent	pII	0.573	M20HA_9192	DEFSS
49.755	2.5	Congruent	-	0.571	F18FA_6243	DEFSS
53.306	2	Congruent	-	0.528	M18HS_8848	DEFSS
56.356	3.5	Incongruent	pCI	0.562	M14FS_7958	DEFSS
60.901	2	Incongruent	pII	0.535	F39HA_9433	DEFSS
63.955	3.5	Congruent	-	0.524	M10_FA_6823	DEFSS
68.505	3	Congruent	-	0.651	F12HS_5000	DEFSS
72.557	4	Incongruent	pCI	0.702	M17FA_8799	DEFSS
77.604	2.5	Incongruent	pII	0.608	F2FS_3470	DEFSS
81.15	3.5	Congruent	-	0.53	M14HA_7913	DEFSS
85.699	2	Congruent	-	0.49	F7HA_3985	DEFSS
88.773	2.5	Incongruent	pCI	0.559	M2FS_4636	DEFSS
92.321	3	Incongruent	pII	0.779	F18HS_6186	DEFSS
96.371	4	Congruent	-	0.516	F39FA_9489	DEFSS
101.421	3	Congruent	-	0.486	M2HS_4493	DEFSS
105.469	4	Incongruent	pCI	0.538	F1HA_3424	DEFSS
110.518	3.5	Incongruent	pII	0.67	M6FA__5449	DEFSS
115.066	2.5	Congruent	-	0.592	M19FS_9117	DEFSS
118.613	2	Congruent	-	0.566	F35HS_8418	DEFSS
121.662	2	Incongruent	pCI	0.588	F16FS_5978	DEFSS
124.714	3	Incongruent	pII	0.585	M1FA_4336	DEFSS
128.767	4	Congruent	-	0.558	M9HA_6057	DEFSS
133.815	2.5	Congruent	-	0.618	F4FA_3712	DEFSS
137.363	3.5	Incongruent	pCI	0.947	M15HS_8316	DEFSS
141.911	3	Incongruent	pII	0.551	F21FS_6587	DEFSS
145.962	4	Congruent	-	0.571	F19HA_6311	DEFSS
151.011	2	Congruent	-	0.537	M10_4FS_6817	DEFSS
154.059	2.5	Incongruent	pCI	0.527	F2HS_3448	DEFSS
157.607	3.5	Incongruent	pII	0.685	F10HA_4379	DEFSS
162.155	2	Congruent	-	0.571	M14FA_7960	DEFSS
165.231	3	Congruent	-	0.576	F30FA_8552	DEFSS
169.281	2.5	Incongruent	pCI	0.509	M8HA_5828	DEFSS
172.831	4	Incongruent	pII	0.664	F35FS_8451	DEFSS
177.881	3.5	Congruent	-	0.553	M1HS_4301	DEFSS
182.43	4	Congruent	-	0.575	F37FA_9020	DEFSS
187.482	2	Incongruent	pCI	0.777	M11FS_6953	DEFSS
190.532	2.5	Incongruent	pII	0.779	F34HA_8219	DEFSS
194.08	3.5	Congruent	-	0.564	F10FS_4426	DEFSS
198.63	3	Congruent	-	0.606	M16HS_8633	DEFSS
202.681	3.5	Incongruent	pCI	0.773	M5HA_5140	DEFSS
207.231	4	Incongruent	pII	0.936	F12FA_5062	DEFSS
212.285	2.5	Congruent	-	0.589	F16HS_5924	DEFSS
215.833	2	Congruent	-	0.664	M2FA_4644	DEFSS
218.882	3	Incongruent	pCI	0.672	M16FS_8676	DEFSS
222.932	2.5	Incongruent	pII	0.697	F6HA_3882	DEFSS
226.481	3.5	Congruent	-	0.562	F19FS_6344	DEFSS
231.029	2	Congruent	-	0.675	M8FA_5885	DEFSS
234.077	4	Incongruent	pCI	0.571	F32HS_7996	DEFSS
239.126	3	Incongruent	pII	0.887	M19HA_9066	DEFSS
243.175	2	Congruent	-	0.609	M3FS_4775	DEFSS
246.225	4	Congruent	-	0.471	F3HA_3545	DEFSS
251.274	3.5	Incongruent	pCI	0.658	M9FA_6121	DEFSS
255.823	3	Incongruent	pII	0.694	F14FA_5638	DEFSS
259.874	2.5	Congruent	-	0.51	M6HS_5354	DEFSS
263.424	3	Congruent	-	0.558	F21HS_6544	DEFSS
267.475	2	Incongruent	pCI	0.498	M17FS_8783	DEFSS
270.524	3.5	Incongruent	pII	0.626	F37HA_8965	DEFSS
275.075	4	Congruent	-	0.782	M12HA_7030	DEFSS
280.127	2.5	Congruent	-	0.572	F31FS_7861	DEFSS
283.676	2	Incongruent	pCI	0.604	F3FA_3605	DEFSS
286.726	4	Incongruent	pII	0.481	M3HS_4695	DEFSS
291.771	3.5	Congruent	-	0.599	M11FA_6969	DEFSS
296.321	3	Congruent	-	0.463	F14HS_5590	DEFSS
300.371	2.5	Incongruent	pCI	0.721	M12FS_7070	DEFSS
303.922	3.5	Incongruent	pII	0.688	F6FS_3906	DEFSS
308.471	2	Congruent	-	0.741	M7HA_5500	DEFSS
311.521	2.5	Congruent	-	0.524	F23FA_7228	DEFSS
315.071	4	Incongruent	pCI	0.52	F31HA_8583	DEFSS
320.122	3	Incongruent	pII	0.684	M11HS_6885	DEFSS
324.172	4	Congruent	-	0.638	M3FA_4789	DEFSS
329.222	2	Congruent	-	0.714	F34FS_8257	DEFSS
332.27	2.5	Incongruent	pCI	0.827	M17HS_8732	DEFSS
335.817	3.5	Incongruent	pII	0.624	F7FA_4040	DEFSS
340.368	3	Congruent	-	0.513	F10HS_4372	DEFSS
344.415	2	Congruent	-	0.584	M1FS_4325	DEFSS
347.465	3.5	Incongruent	pCI	0.643	M6_1FA_5445	DEFSS
352.014	3	Incongruent	pII	0.671	F35HA_8422	DEFSS
356.063	2.5	Congruent	-	0.563	M16HA_8638	DEFSS
359.613	4	Congruent	-	0.627	F12FS_5036	DEFSS
364.663	4	Incongruent	pCI	0.706	F1HS_3423	DEFSS
369.713	3	Incongruent	pII	0.804	M7FA_5539	DEFSS
373.761	3.5	Congruent	-	0.655	F34FA_8267	DEFSS
378.31	2.5	Congruent	-	0.48	M8HS_5817	DEFSS
381.861	2	Incongruent	pCI	0.726	F23FS_7205	DEFSS
384.909	2	Incongruent	pII	0.724	M1HA_4302	DEFSS
387.958	3	Congruent	-	0.591	M5FS_5188	DEFSS
392.009	2.5	Congruent	-	0.557	F18HA_6193	DEFSS
395.56	4	Incongruent	pCI	0.694	M20FA_9277	DEFSS
400.609	3.5	Incongruent	pII	0.679	F10FA_4434	DEFSS
405.16	3.5	Congruent	-	0.552	F7HS_3986	DEFSS
409.71	2	Congruent	-	0.544	M12HS_7022	DEFSS
412.771	2.5	Incongruent	pCI	0.637	M7FS_5530	DEFSS
416.318	3	Incongruent	pII	1.042	F21HA_6550	DEFSS
420.392	4	Congruent	-	0.799	M17HA_8742	DEFSS
425.439	2	Congruent	-	0.504	F39FS_9475	DEFSS
428.486	4	Incongruent	pCI	0.578	M11HA_6890	DEFSS
433.539	3.5	Incongruent	pII	0.661	F19FA_6353	DEFSS
438.088	2.5	Congruent	-	0.769	M15FA_8374	DEFSS
441.643	3	Congruent	-	0.517	F13HS_5255	DEFSS
445.693	3.5	Incongruent	pCI	0.659	M20HS_9191	DEFSS
450.243	3	Incongruent	pII	0.652	M6FS_5422	DEFSS
454.292	2	Congruent	-	0.908	F16HA_5934	DEFSS
457.367	2.5	Congruent	-	0.491	M18FA_8913	DEFSS
460.911	4	Incongruent	pCI	0.547	F39HS_9426	DEFSS
465.987	3.5	Incongruent	pII	0.673	F3FS_3596	DEFSS
470.536	4	Congruent	-	0.568	M8FS_5869	DEFSS
475.586	3	Congruent	-	0.58	M4HS_4862	DEFSS
479.635	2.5	Incongruent	pCI	0.724	F2HA_3451	DEFSS
483.184	2	Incongruent	pII	0.916	M10HA_6772	DEFSS
486.233	3.5	Congruent	-	0.545	F18FS_6229	DEFSS
490.784	4	Congruent	-	0.448	F31HS_8581	DEFSS
495.835	2.5	Incongruent	pCI	0.657	M12FA_7082	DEFSS
499.385	3	Incongruent	pII	0.695	F12HA_5004	DEFSS
503.433	2	Congruent	-	0.694	F6FA_3922	DEFSS
506.483	3.5	Congruent	-	0.571	M5HS_5134	DEFSS
511.032	2	Incongruent	pCI	0.617	M14HS_7912	DEFSS
514.083	2.5	Incongruent	pII	0.777	F32FS_8041	DEFSS
