onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.06	3.5	Congruent	-	1.799	M9FS_6104	DEFSS
4.642	2	Congruent	-	1.572	F13HA_5265	DEFSS
7.719	2.5	Incongruent	pCI	1.655	M4HA_4877	DEFSS
11.315	3	Incongruent	pII	1.659	F7FS_4016	DEFSS
15.391	4	Congruent	-	1.643	F30HS_8495	DEFSS
20.464	2.5	Congruent	-	1.665	M4FA_4941	DEFSS
24.033	2	Incongruent	pCI	1.631	F32FA_8053	DEFSS
27.108	4	Incongruent	pII	1.626	M10HS_6767	DEFSS
32.183	3.5	Congruent	-	1.586	F23HA_7156	DEFSS
36.755	3	Congruent	-	1.709	F13FS_5292	DEFSS
40.828	3.5	Incongruent	pCI	1.411	F4HS_3664	DEFSS
45.399	4	Incongruent	pII	1.915	M20HA_9192	DEFSS
50.47	3	Congruent	-	2.069	F18FA_6243	DEFSS
54.543	2.5	Congruent	-	1.686	M18HS_8848	DEFSS
58.1	2	Incongruent	pCI	1.834	M14FS_7958	DEFSS
61.175	2.5	Incongruent	pII	1.629	F39HA_9433	DEFSS
64.746	2	Congruent	-	2.918	M10_FA_6823	DEFSS
67.806	3	Congruent	-	1.513	F12HS_5000	DEFSS
71.849	3.5	Incongruent	pCI	1.29	M17FA_8799	DEFSS
76.421	4	Incongruent	pII	1.453	F2FS_3470	DEFSS
81.494	3	Congruent	-	1.545	M14HA_7913	DEFSS
85.566	2.5	Congruent	-	1.368	F7HA_3985	DEFSS
89.137	2	Incongruent	pCI	1.392	M2FS_4636	DEFSS
92.211	4	Incongruent	pII	1.338	F18HS_6186	DEFSS
97.287	3.5	Congruent	-	2.062	F39FA_9489	DEFSS
101.858	2.5	Congruent	-	1.776	M2HS_4493	DEFSS
105.431	3	Incongruent	pCI	1.778	F1HA_3424	DEFSS
109.504	3.5	Incongruent	pII	1.64	M6FA__5449	DEFSS
114.079	4	Congruent	-	1.81	M19FS_9117	DEFSS
119.154	2	Congruent	-	1.94	F35HS_8418	DEFSS
122.226	4	Incongruent	pCI	1.743	F16FS_5978	DEFSS
127.296	2	Incongruent	pII	1.733	M1FA_4336	DEFSS
130.371	3.5	Congruent	-	1.993	M9HA_6057	DEFSS
134.943	2.5	Congruent	-	1.651	F4FA_3712	DEFSS
138.514	3	Incongruent	pCI	1.64	M15HS_8316	DEFSS
142.587	2	Incongruent	pII	1.532	F21FS_6587	DEFSS
145.658	4	Congruent	-	1.551	F19HA_6311	DEFSS
150.73	2.5	Congruent	-	1.654	M10_4FS_6817	DEFSS
154.3	3	Incongruent	pCI	1.494	F2HS_3448	DEFSS
158.372	3.5	Incongruent	pII	1.672	F10HA_4379	DEFSS
162.95	4	Congruent	-	2.239	M14FA_7960	DEFSS
168.022	3	Congruent	-	1.657	F30FA_8552	DEFSS
172.099	3.5	Incongruent	pCI	1.66	M8HA_5828	DEFSS
176.676	2	Incongruent	pII	1.673	F35FS_8451	DEFSS
179.749	2.5	Congruent	-	1.67	M1HS_4301	DEFSS
183.295	3	Congruent	-	1.544	F37FA_9020	DEFSS
187.372	2	Incongruent	pCI	2.227	M11FS_6953	DEFSS
190.44	2.5	Incongruent	pII	1.464	F34HA_8219	DEFSS
194.01	4	Congruent	-	1.819	F10FS_4426	DEFSS
199.079	3.5	Congruent	-	1.48	M16HS_8633	DEFSS
203.65	2	Incongruent	pCI	1.594	M5HA_5140	DEFSS
206.721	3.5	Incongruent	pII	1.433	F12FA_5062	DEFSS
211.293	3	Congruent	-	1.591	F16HS_5924	DEFSS
215.369	4	Congruent	-	1.615	M2FA_4644	DEFSS
220.443	2.5	Incongruent	pCI	1.806	M16FS_8676	DEFSS
224.013	3	Incongruent	pII	1.596	F6HA_3882	DEFSS
228.077	4	Congruent	-	1.012	F19FS_6344	DEFSS
233.148	2	Congruent	-	1.531	M8FA_5885	DEFSS
236.22	3.5	Incongruent	pCI	1.629	F32HS_7996	DEFSS
240.791	2.5	Incongruent	pII	1.518	M19HA_9066	DEFSS
244.359	2	Congruent	-	1.485	M3FS_4775	DEFSS
247.435	4	Congruent	-	1.809	F3HA_3545	DEFSS
252.508	3	Incongruent	pCI	1.501	M9FA_6121	DEFSS
