onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.06	3.5	Congruent	-	0.919	M9FS_6104	DEFSS
4.618	4	Congruent	-	0.617	F13HA_5265	DEFSS
9.677	2	Incongruent	pCI	1.055	M4HA_4877	DEFSS
12.744	2.5	Incongruent	pII	0.98	F7FS_4016	DEFSS
16.3	3	Congruent	-	0.939	F30HS_8495	DEFSS
20.351	4	Congruent	-	0.839	M4FA_4941	DEFSS
25.399	2	Incongruent	pCI	1.016	F32FA_8053	DEFSS
28.447	3.5	Incongruent	pII	0.831	M10HS_6767	DEFSS
32.998	2.5	Congruent	-	0.94	F23HA_7156	DEFSS
36.546	3	Congruent	-	0.817	F13FS_5292	DEFSS
40.596	4	Incongruent	pCI	0.624	F4HS_3664	DEFSS
45.645	3	Incongruent	pII	0.731	M20HA_9192	DEFSS
49.693	2.5	Congruent	-	0.824	F18FA_6243	DEFSS
53.244	3.5	Congruent	-	0.84	M18HS_8848	DEFSS
57.795	2	Incongruent	pCI	0.785	M14FS_7958	DEFSS
60.843	4	Incongruent	pII	0.507	F39HA_9433	DEFSS
65.892	2.5	Congruent	-	0.759	M10_FA_6823	DEFSS
69.442	3.5	Congruent	-	0.482	F12HS_5000	DEFSS
73.991	2	Incongruent	pCI	0.653	M17FA_8799	DEFSS
77.041	3	Incongruent	pII	0.479	F2FS_3470	DEFSS
81.092	2.5	Congruent	-	0.99	M14HA_7913	DEFSS
84.641	2	Congruent	-	1.242	F7HA_3985	DEFSS
87.691	4	Incongruent	pCI	0.982	M2FS_4636	DEFSS
92.74	3	Incongruent	pII	1.015	F18HS_6186	DEFSS
96.789	3.5	Congruent	-	0.777	F39FA_9489	DEFSS
101.339	2	Congruent	-	0.949	M2HS_4493	DEFSS
104.387	3	Incongruent	pCI	0.897	F1HA_3424	DEFSS
108.438	3.5	Incongruent	pII	0.903	M6FA__5449	DEFSS
112.981	2.5	Congruent	-	0.841	M19FS_9117	DEFSS
116.53	4	Congruent	-	0.779	F35HS_8418	DEFSS
121.58	3	Incongruent	pCI	1.259	F16FS_5978	DEFSS
125.63	4	Incongruent	pII	0.803	M1FA_4336	DEFSS
130.68	3.5	Congruent	-	0.622	M9HA_6057	DEFSS
135.224	2.5	Congruent	-	0.979	F4FA_3712	DEFSS
138.77	2	Incongruent	pCI	0.968	M15HS_8316	DEFSS
141.821	2	Incongruent	pII	0.819	F21FS_6587	DEFSS
144.876	4	Congruent	-	0.644	F19HA_6311	DEFSS
149.924	3.5	Congruent	-	0.798	M10_4FS_6817	DEFSS
154.471	3	Incongruent	pCI	0.762	F2HS_3448	DEFSS
158.52	2.5	Incongruent	pII	0.986	F10HA_4379	DEFSS
162.069	4	Congruent	-	1.036	M14FA_7960	DEFSS
167.116	3	Congruent	-	0.872	F30FA_8552	DEFSS
171.165	3.5	Incongruent	pCI	0.59	M8HA_5828	DEFSS
175.716	2	Incongruent	pII	1.261	F35FS_8451	DEFSS
178.76	2.5	Congruent	-	0.76	M1HS_4301	DEFSS
182.309	2.5	Congruent	-	0.734	F37FA_9020	DEFSS
185.86	3.5	Incongruent	pCI	0.941	M11FS_6953	DEFSS
190.436	3	Incongruent	pII	0.654	F34HA_8219	DEFSS
194.499	4	Congruent	-	0.746	F10FS_4426	DEFSS
199.549	2	Congruent	-	0.653	M16HS_8633	DEFSS
202.597	3	Incongruent	pCI	1.25	M5HA_5140	DEFSS
206.647	2	Incongruent	pII	1.594	F12FA_5062	DEFSS
209.723	3.5	Congruent	-	1.334	F16HS_5924	DEFSS
214.274	4	Congruent	-	1.587	M2FA_4644	DEFSS
219.324	2.5	Incongruent	pCI	0.991	M16FS_8676	DEFSS
222.873	3.5	Incongruent	pII	0.824	F6HA_3882	DEFSS
227.421	4	Congruent	-	1.073	F19FS_6344	DEFSS
232.472	2.5	Congruent	-	1.178	M8FA_5885	DEFSS
236.02	2	Incongruent	pCI	0.72	F32HS_7996	DEFSS
239.068	3	Incongruent	pII	0.715	M19HA_9066	DEFSS
243.116	2.5	Congruent	-	0.633	M3FS_4775	DEFSS
246.667	4	Congruent	-	0.678	F3HA_3545	DEFSS
251.719	3	Incongruent	pCI	0.999	M9FA_6121	DEFSS
255.769	2	Incongruent	pII	0.978	F14FA_5638	DEFSS
258.819	3.5	Congruent	-	0.772	M6HS_5354	DEFSS
263.37	2.5	Congruent	-	0.878	F21HS_6544	DEFSS
266.922	2	Incongruent	pCI	1.304	M17FS_8783	DEFSS
269.971	3	Incongruent	pII	0.724	F37HA_8965	DEFSS
274.022	3.5	Congruent	-	0.999	M12HA_7030	DEFSS
278.571	4	Congruent	-	1.052	F31FS_7861	DEFSS
283.623	2	Incongruent	pCI	0.767	F3FA_3605	DEFSS
286.674	4	Incongruent	pII	0.918	M3HS_4695	DEFSS
291.725	3	Congruent	-	0.899	M11FA_6969	DEFSS
295.777	3.5	Congruent	-	0.626	F14HS_5590	DEFSS
300.324	2.5	Incongruent	pCI	0.731	M12FS_7070	DEFSS
303.872	3.5	Incongruent	pII	1.09	F6FS_3906	DEFSS
308.423	2	Congruent	-	0.709	M7HA_5500	DEFSS
311.471	4	Congruent	-	1.087	F23FA_7228	DEFSS
316.519	3	Incongruent	pCI	0.64	F31HA_8583	DEFSS
320.568	2.5	Incongruent	pII	0.781	M11HS_6885	DEFSS
324.119	2.5	Congruent	-	0.832	M3FA_4789	DEFSS
327.669	2	Congruent	-	1.096	F34FS_8257	DEFSS
330.717	3	Incongruent	pCI	0.823	M17HS_8732	DEFSS
334.768	3.5	Incongruent	pII	0.828	F7FA_4040	DEFSS
339.321	4	Congruent	-	0.589	F10HS_4372	DEFSS
344.364	2	Congruent	-	0.796	M1FS_4325	DEFSS
347.414	3.5	Incongruent	pCI	1.187	M6_1FA_5445	DEFSS
351.963	4	Incongruent	pII	0.597	F35HA_8422	DEFSS
357.014	3	Congruent	-	0.755	M16HA_8638	DEFSS
361.063	2.5	Congruent	-	0.593	F12FS_5036	DEFSS
364.613	2	Incongruent	pCI	0.596	F1HS_3423	DEFSS
367.662	3.5	Incongruent	pII	0.88	M7FA_5539	DEFSS
372.235	3	Congruent	-	0.85	F34FA_8267	DEFSS
376.285	2.5	Congruent	-	0.891	M8HS_5817	DEFSS
379.834	4	Incongruent	pCI	1.153	F23FS_7205	DEFSS
384.882	2.5	Incongruent	pII	1.057	M1HA_4302	DEFSS
388.427	3	Congruent	-	1.154	M5FS_5188	DEFSS
392.479	2	Congruent	-	0.82	F18HA_6193	DEFSS
395.53	4	Incongruent	pCI	0.791	M20FA_9277	DEFSS
400.58	3.5	Incongruent	pII	1.009	F10FA_4434	DEFSS
405.131	3.5	Congruent	-	0.716	F7HS_3986	DEFSS
409.681	2.5	Congruent	-	1.288	M12HS_7022	DEFSS
413.233	3	Incongruent	pCI	0.858	M7FS_5530	DEFSS
417.281	2	Incongruent	pII	1.021	F21HA_6550	DEFSS
420.334	4	Congruent	-	0.714	M17HA_8742	DEFSS
425.384	3	Congruent	-	0.949	F39FS_9475	DEFSS
429.434	3.5	Incongruent	pCI	1.676	M11HA_6890	DEFSS
433.983	4	Incongruent	pII	1.151	F19FA_6353	DEFSS
439.059	2.5	Congruent	-	0.818	M15FA_8374	DEFSS
442.609	2	Congruent	-	0.742	F13HS_5255	DEFSS
445.658	2.5	Incongruent	pCI	0.681	M20HS_9191	DEFSS
449.209	3	Incongruent	pII	1.146	M6FS_5422	DEFSS
453.259	3.5	Congruent	-	0.987	F16HA_5934	DEFSS
457.808	2	Congruent	-	0.905	M18FA_8913	DEFSS
460.856	4	Incongruent	pCI	1.115	F39HS_9426	DEFSS
465.907	4	Incongruent	pII	1.385	F3FS_3596	DEFSS
470.956	3	Congruent	-	1.139	M8FS_5869	DEFSS
475.005	2	Congruent	-	1.3	M4HS_4862	DEFSS
478.055	3.5	Incongruent	pCI	1.918	F2HA_3451	DEFSS
482.603	2.5	Incongruent	pII	1.546	M10HA_6772	DEFSS
486.157	4	Congruent	-	1.419	F18FS_6229	DEFSS
491.207	3.5	Congruent	-	0.781	F31HS_8581	DEFSS
495.758	2	Incongruent	pCI	0.72	M12FA_7082	DEFSS
498.805	3	Incongruent	pII	0.887	F12HA_5004	DEFSS
502.856	2.5	Congruent	-	1.831	F6FA_3922	DEFSS
506.432	2.5	Congruent	-	0.799	M5HS_5134	DEFSS
510.008	2	Incongruent	pCI	1.071	M14HS_7912	DEFSS
513.056	3	Incongruent	pII	0.932	F32FS_8041	DEFSS
517.101	3.5	Congruent	-	0.89	M19FA_9129	DEFSS
521.653	4	Congruent	-	0.845	F34HS_8209	DEFSS
526.702	4	Incongruent	pCI	0.931	M18HA_8854	DEFSS
531.753	2.5	Incongruent	pII	1.438	F16FA_5992	DEFSS
535.302	2	Congruent	-	0.73	F37FS_9007	DEFSS
538.354	3	Congruent	-	0.807	M3HA_4707	DEFSS
542.404	3.5	Incongruent	pCI	0.968	M15FS_8364	DEFSS
546.955	4	Incongruent	pII	0.9	F13FA_5314	DEFSS
552.005	3	Congruent	-	0.731	F14HA_5595	DEFSS
556.049	2.5	Congruent	-	0.642	M5FA_5198	DEFSS
559.596	2	Incongruent	pCI	1.25	F2FA_3491	DEFSS
562.643	3.5	Incongruent	pII	1.015	F23HS_7148	DEFSS
567.191	2.5	Congruent	-	1.132	M18FS_8888	DEFSS
570.742	3.5	Congruent	-	1.224	F30HA_8500	DEFSS
575.292	4	Incongruent	pCI	0.929	M7HS_5497	DEFSS
580.346	3	Incongruent	pII	1.363	F14FS_5632	DEFSS
584.423	2	Congruent	-	0.853	M2HA_4506	DEFSS
587.473	4	Congruent	-	0.993	F21FA_6608	DEFSS
592.522	3	Incongruent	pCI	0.749	F6HS_3875	DEFSS
596.571	3.5	Incongruent	pII	0.988	M19HS_9059	DEFSS
601.12	2.5	Congruent	-	0.858	F4FS_3704	DEFSS
604.671	2	Congruent	-	0.642	F32HA_7998	DEFSS
607.724	2.5	Incongruent	pCI	2.086	M6HA_5360	DEFSS
611.275	2	Incongruent	pII	0.756	M16FA_8681	DEFSS
614.325	4	Congruent	-	0.838	F19HS_6297	DEFSS
619.398	3	Congruent	-	0.908	F35FA_8465	DEFSS
623.475	3.5	Incongruent	pCI	1.763	M4FS_4935	DEFSS
628.023	2	Incongruent	pII	1.243	F37HS_8954	DEFSS
631.073	2.5	Congruent	-	0.857	F30FS_8546	DEFSS
634.625	3.5	Congruent	-	1.393	M9HS_6054	DEFSS
639.174	3	Incongruent	pCI	0.843	F31FA_7873	DEFSS
643.223	4	Incongruent	pII	2.451	F4HA_3668	DEFSS
648.274	2	Congruent	-	0.972	M15HA_8321	DEFSS
651.325	3.5	Incongruent	pCI	0.837	F3HS_3540	DEFSS
655.874	4	Incongruent	pII	1.472	M20FS_9236	DEFSS
