onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.055	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.18	1	M9FS_6104	NIMH-ChEFS
4.634	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.966	0	F13HA_5265	NIMH-ChEFS
7.711	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.724	0	M4HA_4877	NIMH-ChEFS
11.271	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.838	1	F7FS_4016	NIMH-ChEFS
15.322	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.53	1	F30HS_8495	NIMH-ChEFS
20.39	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.569	1	M4FA_4941	NIMH-ChEFS
24.459	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.814	1	F32FA_8053	NIMH-ChEFS
29.503	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.772	1	M10HS_6767	NIMH-ChEFS
34.073	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.787	0	F23HA_7156	NIMH-ChEFS
37.64	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.798	1	F13FS_5292	NIMH-ChEFS
40.708	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.796	1	F4HS_3664	NIMH-ChEFS
43.751	1	3	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M20HA_9192	NIMH-ChEFS
47.792	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.539	1	F18FA_6243	NIMH-ChEFS
52.86	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.726	1	M18HS_8848	NIMH-ChEFS
56.408	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.789	1	M14FS_7958	NIMH-ChEFS
60.974	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.907	0	F39HA_9433	NIMH-ChEFS
65.041	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.604	1	M10_FA_6823	NIMH-ChEFS
70.109	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.612	1	F12HS_5000	NIMH-ChEFS
73.179	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.707	1	M17FA_8799	NIMH-ChEFS
