onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.051	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	1.03	0	M9FS_6104	NIMH-ChEFS
4.125	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.702	1	F13HA_5265	NIMH-ChEFS
9.182	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.807	1	M4HA_4877	NIMH-ChEFS
12.746	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.678	0	F7FS_4016	NIMH-ChEFS
15.797	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.639	1	F30HS_8495	NIMH-ChEFS
20.344	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.861	1	M4FA_4941	NIMH-ChEFS
23.396	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.717	1	F32FA_8053	NIMH-ChEFS
27.972	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.775	1	M10HS_6767	NIMH-ChEFS
32.052	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.856	1	F23HA_7156	NIMH-ChEFS
37.102	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.82	1	F13FS_5292	NIMH-ChEFS
40.653	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.666	1	F4HS_3664	NIMH-ChEFS
45.205	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.614	1	M20HA_9192	NIMH-ChEFS
48.277	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.632	1	F18FA_6243	NIMH-ChEFS
51.829	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.502	1	M18HS_8848	NIMH-ChEFS
55.904	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.848	1	M14FS_7958	NIMH-ChEFS
60.955	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.812	1	F39HA_9433	NIMH-ChEFS
65	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.855	1	M10_FA_6823	NIMH-ChEFS
70.052	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.641	1	F12HS_5000	NIMH-ChEFS
74.603	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.808	1	M17FA_8799	NIMH-ChEFS
78.154	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.689	1	F2FS_3470	NIMH-ChEFS
81.207	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.58	1	M14HA_7913	NIMH-ChEFS
84.258	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.578	1	F7HA_3985	NIMH-ChEFS
88.316	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.761	1	M2FS_4636	NIMH-ChEFS
93.37	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.574	1	F18HS_6186	NIMH-ChEFS
96.926	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.676	1	F39FA_9489	NIMH-ChEFS
101.506	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.651	1	M2HS_4493	NIMH-ChEFS
105.583	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.701	1	F1HA_3424	NIMH-ChEFS
110.641	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.846	1	M6FA__5449	NIMH-ChEFS
113.691	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.737	1	M19FS_9117	NIMH-ChEFS
117.233	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.642	1	F35HS_8418	NIMH-ChEFS
121.78	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.744	1	F16FS_5978	NIMH-ChEFS
124.83	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.748	1	M1FA_4336	NIMH-ChEFS
128.884	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.692	1	M9HA_6057	NIMH-ChEFS
132.429	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.704	1	F4FA_3712	NIMH-ChEFS
137.484	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.006	1	M15HS_8316	NIMH-ChEFS
142.036	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.671	1	F21FS_6587	NIMH-ChEFS
147.088	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.632	1	F19HA_6311	NIMH-ChEFS
150.149	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.905	1	M10_4FS_6817	NIMH-ChEFS
153.697	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.323	1	F2HS_3448	NIMH-ChEFS
158.25	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.454	0	F10HA_4379	NIMH-ChEFS
162.328	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.714	1	M14FA_7960	NIMH-ChEFS
166.873	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.785	1	F30FA_8552	NIMH-ChEFS
171.924	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.665	1	M8HA_5828	NIMH-ChEFS
175.498	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.93	1	F35FS_8451	NIMH-ChEFS
178.578	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.615	1	M1HS_4301	NIMH-ChEFS
182.651	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.604	1	F37FA_9020	NIMH-ChEFS
186.204	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.921	1	M11FS_6953	NIMH-ChEFS
190.755	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.645	1	F34HA_8219	NIMH-ChEFS
193.804	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.788	1	F10FS_4426	NIMH-ChEFS
198.854	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.653	1	M16HS_8633	NIMH-ChEFS
202.904	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.833	1	M5HA_5140	NIMH-ChEFS
205.956	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.297	1	F12FA_5062	NIMH-ChEFS
211.004	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.648	1	F16HS_5924	NIMH-ChEFS
215.554	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.067	1	M2FA_4644	NIMH-ChEFS
219.606	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.843	1	M16FS_8676	NIMH-ChEFS
223.172	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.986	1	F6HA_3882	NIMH-ChEFS
227.248	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.709	1	F19FS_6344	NIMH-ChEFS
230.301	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.006	1	M8FA_5885	NIMH-ChEFS
234.851	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.686	1	F32HS_7996	NIMH-ChEFS
239.925	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.776	0	M19HA_9066	NIMH-ChEFS
243.476	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.876	1	M3FS_4775	NIMH-ChEFS
246.528	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.579	1	F3HA_3545	NIMH-ChEFS
251.596	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.751	1	M9FA_6121	NIMH-ChEFS
256.148	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.781	1	F14FA_5638	NIMH-ChEFS
260.197	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.601	1	M6HS_5354	NIMH-ChEFS
263.75	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.728	1	F21HS_6544	NIMH-ChEFS
268.305	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.649	1	M17FS_8783	NIMH-ChEFS
271.383	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.002	1	F37HA_8965	NIMH-ChEFS
274.953	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.683	1	M12HA_7030	NIMH-ChEFS
280.002	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.607	1	F31FS_7861	NIMH-ChEFS
284.057	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.994	1	F3FA_3605	NIMH-ChEFS
289.105	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.856	1	M3HS_4695	NIMH-ChEFS
292.155	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.902	1	M11FA_6969	NIMH-ChEFS
295.704	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.643	1	F14HS_5590	NIMH-ChEFS
300.275	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.74	1	M12FS_7070	NIMH-ChEFS
304.329	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.962	1	F6FS_3906	NIMH-ChEFS
307.383	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.711	1	M7HA_5500	NIMH-ChEFS
311.95	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.677	1	F23FA_7228	NIMH-ChEFS
316.001	1	2.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F31HA_8583	NIMH-ChEFS
319.545	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.705	1	M11HS_6885	NIMH-ChEFS
324.621	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.671	1	M3FA_4789	NIMH-ChEFS
