onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.058	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.941	1	M9FS_6104	NIMH-ChEFS
4.644	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.455	1	F13HA_5265	NIMH-ChEFS
7.725	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.694	1	M4HA_4877	NIMH-ChEFS
11.314	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.735	1	F7FS_4016	NIMH-ChEFS
16.389	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.77	1	F30HS_8495	NIMH-ChEFS
20.464	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.835	1	M4FA_4941	NIMH-ChEFS
23.537	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.902	1	F32FA_8053	NIMH-ChEFS
28.608	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.716	1	M10HS_6767	NIMH-ChEFS
32.18	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.709	1	F23HA_7156	NIMH-ChEFS
36.754	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.855	1	F13FS_5292	NIMH-ChEFS
40.83	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.714	1	F4HS_3664	NIMH-ChEFS
44.9	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.814	1	M20HA_9192	NIMH-ChEFS
49.971	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.603	1	F18FA_6243	NIMH-ChEFS
53.544	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.66	1	M18HS_8848	NIMH-ChEFS
56.616	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.653	1	M14FS_7958	NIMH-ChEFS
61.186	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.008	1	F39HA_9433	NIMH-ChEFS
64.259	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.605	1	M10_FA_6823	NIMH-ChEFS
68.831	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.568	1	F12HS_5000	NIMH-ChEFS
72.904	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.64	1	M17FA_8799	NIMH-ChEFS
