onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.058	3.5	Congruent	-	1.434	M9FS_6104	DEFSS
4.638	2	Congruent	-	0.453	F13HA_5265	DEFSS
7.714	2.5	Incongruent	pCI	0.6	M4HA_4877	DEFSS
11.287	3	Incongruent	pII	0.479	F7FS_4016	DEFSS
15.358	4	Congruent	-	0.524	F30HS_8495	DEFSS
20.428	3	Congruent	-	0.514	M4FA_4941	DEFSS
24.498	4	Incongruent	pCI	0.706	F32FA_8053	DEFSS
29.565	3.5	Incongruent	pII	0.697	M10HS_6767	DEFSS
34.134	2.5	Congruent	-	0.63	F23HA_7156	DEFSS
37.704	2	Congruent	-	0.664	F13FS_5292	DEFSS
40.749	2	Incongruent	pCI	0.672	F4HS_3664	DEFSS
43.818	3	Incongruent	pII	0.907	M20HA_9192	DEFSS
47.885	4	Congruent	-	0.563	F18FA_6243	DEFSS
52.953	2.5	Congruent	-	0.644	M18HS_8848	DEFSS
56.522	3.5	Incongruent	pCI	0.761	M14FS_7958	DEFSS
61.087	3	Incongruent	pII	0.594	F39HA_9433	DEFSS
65.151	4	Congruent	-	0.702	M10_FA_6823	DEFSS
70.222	2	Congruent	-	0.407	F12HS_5000	DEFSS
73.266	2.5	Incongruent	pCI	0.798	M17FA_8799	DEFSS
76.835	3.5	Incongruent	pII	0.961	F2FS_3470	DEFSS
81.404	2	Congruent	-	0.435	M14HA_7913	DEFSS
84.448	3	Congruent	-	0.703	F7HA_3985	DEFSS
88.493	2.5	Incongruent	pCI	0.644	M2FS_4636	DEFSS
92.063	4	Incongruent	pII	0.763	F18HS_6186	DEFSS
97.106	3.5	Congruent	-	0.847	F39FA_9489	DEFSS
101.677	4	Congruent	-	0.541	M2HS_4493	DEFSS
106.743	2	Incongruent	pCI	0.769	F1HA_3424	DEFSS
109.788	2.5	Incongruent	pII	0.987	M6FA__5449	DEFSS
113.332	3.5	Congruent	-	0.738	M19FS_9117	DEFSS
117.9	3	Congruent	-	0.52	F35HS_8418	DEFSS
121.969	3.5	Incongruent	pCI	0.666	F16FS_5978	DEFSS
126.544	4	Incongruent	pII	-0.099	M1FA_4336	DEFSS
131.588	2.5	Congruent	-	0.542	M9HA_6057	DEFSS
135.157	2	Congruent	-	0.468	F4FA_3712	DEFSS
138.227	3	Incongruent	pCI	0.529	M15HS_8316	DEFSS
142.298	2.5	Incongruent	pII	0.589	F21FS_6587	DEFSS
145.867	3.5	Congruent	-	0.547	F19HA_6311	DEFSS
150.435	2	Congruent	-	0.766	M10_4FS_6817	DEFSS
153.479	4	Incongruent	pCI	0.508	F2HS_3448	DEFSS
158.523	3	Incongruent	pII	1.054	F10HA_4379	DEFSS
162.576	2	Congruent	-	0.688	M14FA_7960	DEFSS
165.649	4	Congruent	-	-0.099	F30FA_8552	DEFSS
170.695	3.5	Incongruent	pCI	0.562	M8HA_5828	DEFSS
175.269	3	Incongruent	pII	0.709	F35FS_8451	DEFSS
179.338	2.5	Congruent	-	0.535	M1HS_4301	DEFSS
182.906	3	Congruent	-	0.696	F37FA_9020	DEFSS
186.953	2	Incongruent	pCI	0.789	M11FS_6953	DEFSS
190.02	3.5	Incongruent	pII	0.716	F34HA_8219	DEFSS
194.587	4	Congruent	-	0.666	F10FS_4426	DEFSS
199.655	2.5	Congruent	-	0.674	M16HS_8633	DEFSS
203.224	2	Incongruent	pCI	0.755	M5HA_5140	DEFSS
206.271	4	Incongruent	pII	0.48	F12FA_5062	DEFSS
211.336	3.5	Congruent	-	0.668	F16HS_5924	DEFSS
215.902	3	Congruent	-	0.649	M2FA_4644	DEFSS
219.971	2.5	Incongruent	pCI	0.728	M16FS_8676	DEFSS
223.538	3.5	Incongruent	pII	0.758	F6HA_3882	DEFSS
228.107	2	Congruent	-	0.622	F19FS_6344	DEFSS
231.176	2.5	Congruent	-	0.739	M8FA_5885	DEFSS
234.718	4	Incongruent	pCI	0.766	F32HS_7996	DEFSS
239.781	3	Incongruent	pII	0.904	M19HA_9066	DEFSS
243.848	4	Congruent	-	0.686	M3FS_4775	DEFSS
248.919	2	Congruent	-	0.787	F3HA_3545	DEFSS
251.987	2.5	Incongruent	pCI	0.741	M9FA_6121	DEFSS
255.557	3.5	Incongruent	pII	0.449	F14FA_5638	DEFSS
260.123	3	Congruent	-	0.553	M6HS_5354	DEFSS
264.193	2	Congruent	-	0.586	F21HS_6544	DEFSS
267.235	3.5	Incongruent	pCI	0.757	M17FS_8783	DEFSS
271.78	3	Incongruent	pII	0.579	F37HA_8965	DEFSS
275.848	2.5	Congruent	-	0.713	M12HA_7030	DEFSS
