onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.069	3.5	Congruent	-	0.62	M9FS_6104	DEFSS
4.673	4	Congruent	-	0.556	F13HA_5265	DEFSS
9.771	2	Incongruent	pCI	0.558	M4HA_4877	DEFSS
12.878	2.5	Incongruent	pII	0.741	F7FS_4016	DEFSS
16.463	3	Congruent	-	0.421	F30HS_8495	DEFSS
20.544	4	Congruent	-	0.645	M4FA_4941	DEFSS
25.628	2	Incongruent	pCI	0.501	F32FA_8053	DEFSS
28.714	3.5	Incongruent	pII	0.905	M10HS_6767	DEFSS
33.306	2.5	Congruent	-	0.693	F23HA_7156	DEFSS
36.892	3	Congruent	-	0.522	F13FS_5292	DEFSS
40.982	4	Incongruent	pCI	0.672	F4HS_3664	DEFSS
46.067	3	Incongruent	pII	0.607	M20HA_9192	DEFSS
50.154	2.5	Congruent	-	0.59	F18FA_6243	DEFSS
53.733	3.5	Congruent	-	0.646	M18HS_8848	DEFSS
58.286	2	Incongruent	pCI	0.653	M14FS_7958	DEFSS
61.364	4	Incongruent	pII	0.65	F39HA_9433	DEFSS
66.443	2.5	Congruent	-	0.571	M10_FA_6823	DEFSS
70.025	3.5	Congruent	-	0.869	F12HS_5000	DEFSS
74.611	2	Incongruent	pCI	0.578	M17FA_8799	DEFSS
77.7	3	Incongruent	pII	0.719	F2FS_3470	DEFSS
81.78	2.5	Congruent	-	0.484	M14HA_7913	DEFSS
85.368	2	Congruent	-	0.536	F7HA_3985	DEFSS
88.45	4	Incongruent	pCI	0.63	M2FS_4636	DEFSS
93.534	3	Incongruent	pII	0.481	F18HS_6186	DEFSS
97.62	3.5	Congruent	-	0.61	F39FA_9489	DEFSS
102.202	2	Congruent	-	0.433	M2HS_4493	DEFSS
105.286	3	Incongruent	pCI	0.905	F1HA_3424	DEFSS
109.369	3.5	Incongruent	pII	0.588	M6FA__5449	DEFSS
113.955	2.5	Congruent	-	0.462	M19FS_9117	DEFSS
117.537	4	Congruent	-	0.4	F35HS_8418	DEFSS
122.623	3	Incongruent	pCI	0.439	F16FS_5978	DEFSS
126.708	4	Incongruent	pII	0.499	M1FA_4336	DEFSS
131.797	3.5	Congruent	-	0.605	M9HA_6057	DEFSS
136.354	2.5	Congruent	-	0.633	F4FA_3712	DEFSS
139.941	2	Incongruent	pCI	0.606	M15HS_8316	DEFSS
143.031	2	Incongruent	pII	0.526	F21FS_6587	DEFSS
146.123	4	Congruent	-	0.579	F19HA_6311	DEFSS
151.206	3.5	Congruent	-	0.581	M10_4FS_6817	DEFSS
155.793	3	Incongruent	pCI	0.605	F2HS_3448	DEFSS
159.843	2.5	Incongruent	pII	0.76	F10HA_4379	DEFSS
163.427	4	Congruent	-	0.751	M14FA_7960	DEFSS
168.51	3	Congruent	-	0.543	F30FA_8552	DEFSS
172.593	3.5	Incongruent	pCI	0.72	M8HA_5828	DEFSS
177.178	2	Incongruent	pII	0.77	F35FS_8451	DEFSS
180.263	2.5	Congruent	-	0.635	M1HS_4301	DEFSS
183.844	2.5	Congruent	-	0.629	F37FA_9020	DEFSS
187.429	3.5	Incongruent	pCI	-0.099	M11FS_6953	DEFSS
191.979	3	Incongruent	pII	0.579	F34HA_8219	DEFSS
196.064	4	Congruent	-	0.564	F10FS_4426	DEFSS
201.147	2	Congruent	-	0.431	M16HS_8633	DEFSS
204.229	3	Incongruent	pCI	0.624	M5HA_5140	DEFSS
208.318	2	Incongruent	pII	0.53	F12FA_5062	DEFSS
211.396	3.5	Congruent	-	0.906	F16HS_5924	DEFSS
215.98	4	Congruent	-	0.738	M2FA_4644	DEFSS
221.063	2.5	Incongruent	pCI	0.65	M16FS_8676	DEFSS
224.643	3.5	Incongruent	pII	0.515	F6HA_3882	DEFSS
