onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.065	3.5	Congruent	-	0.654	M9FS_6104	DEFSS
4.656	2.5	Congruent	-	0.503	F13HA_5265	DEFSS
8.238	2	Incongruent	pCI	0.801	M4HA_4877	DEFSS
11.335	4	Incongruent	pII	1.004	F7FS_4016	DEFSS
16.405	3	Congruent	-	0.919	F30HS_8495	DEFSS
20.454	2	Congruent	-	0.525	M4FA_4941	DEFSS
23.527	4	Incongruent	pCI	0.732	F32FA_8053	DEFSS
28.599	3.5	Incongruent	pII	0.81	M10HS_6767	DEFSS
33.177	2.5	Congruent	-	0.612	F23HA_7156	DEFSS
36.748	3	Congruent	-	0.676	F13FS_5292	DEFSS
40.824	3.5	Incongruent	pCI	0.855	F4HS_3664	DEFSS
45.391	4	Incongruent	pII	1.043	M20HA_9192	DEFSS
50.461	2	Congruent	-	0.538	F18FA_6243	DEFSS
53.533	2.5	Congruent	-	0.586	M18HS_8848	DEFSS
57.106	3	Incongruent	pCI	0.658	M14FS_7958	DEFSS
61.178	4	Incongruent	pII	0.941	F39HA_9433	DEFSS
66.245	2	Congruent	-	0.629	M10_FA_6823	DEFSS
69.317	3.5	Congruent	-	0.672	F12HS_5000	DEFSS
73.889	2.5	Incongruent	pCI	0.53	M17FA_8799	DEFSS
77.462	3	Incongruent	pII	0.767	F2FS_3470	DEFSS
81.538	4	Congruent	-	0.671	M14HA_7913	DEFSS
86.611	3	Congruent	-	0.658	F7HA_3985	DEFSS
90.683	2.5	Incongruent	pCI	0.716	M2FS_4636	DEFSS
94.252	3.5	Incongruent	pII	0.532	F18HS_6186	DEFSS
98.825	2	Congruent	-	0.759	F39FA_9489	DEFSS
101.897	4	Congruent	-	0.517	M2HS_4493	DEFSS
106.975	2.5	Incongruent	pCI	0.874	F1HA_3424	DEFSS
110.549	3.5	Incongruent	pII	0.83	M6FA__5449	DEFSS
115.121	2	Congruent	-	0.773	M19FS_9117	DEFSS
118.196	3	Congruent	-	0.723	F35HS_8418	DEFSS
122.269	2.5	Incongruent	pCI	1.035	F16FS_5978	DEFSS
125.846	2	Incongruent	pII	0.648	M1FA_4336	DEFSS
128.89	4	Congruent	-	0.564	M9HA_6057	DEFSS
133.966	3	Congruent	-	0.593	F4FA_3712	DEFSS
138.008	3.5	Incongruent	pCI	0.576	M15HS_8316	DEFSS
142.585	2	Incongruent	pII	0.564	F21FS_6587	DEFSS
145.656	3	Congruent	-	0.783	F19HA_6311	DEFSS
149.699	3.5	Congruent	-	0.6	M10_4FS_6817	DEFSS
154.27	2.5	Incongruent	pCI	0.909	F2HS_3448	DEFSS
157.841	4	Incongruent	pII	0.553	F10HA_4379	DEFSS
162.901	3	Congruent	-	0.763	M14FA_7960	DEFSS
166.975	4	Congruent	-	0.894	F30FA_8552	DEFSS
172.049	3.5	Incongruent	pCI	0.565	M8HA_5828	DEFSS
176.622	2.5	Incongruent	pII	0.978	F35FS_8451	DEFSS
180.193	2	Congruent	-	0.607	M1HS_4301	DEFSS
183.265	2	Congruent	-	0.655	F37FA_9020	DEFSS
186.337	4	Incongruent	pCI	0.933	M11FS_6953	DEFSS
191.409	3.5	Incongruent	pII	0.896	F34HA_8219	DEFSS
195.984	3	Congruent	-	0.681	F10FS_4426	DEFSS
200.054	2.5	Congruent	-	0.486	M16HS_8633	DEFSS
203.626	4	Incongruent	pCI	0.759	M5HA_5140	DEFSS
208.699	3	Incongruent	pII	0.936	F12FA_5062	DEFSS
212.769	3.5	Congruent	-	0.716	F16HS_5924	DEFSS
217.345	2	Congruent	-	0.845	M2FA_4644	DEFSS
220.417	2.5	Incongruent	pCI	0.603	M16FS_8676	DEFSS
223.988	2.5	Incongruent	pII	0.942	F6HA_3882	DEFSS
227.561	3.5	Congruent	-	0.644	F19FS_6344	DEFSS
