onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3	Congruent	-	1.684	M9FS_6104	DEFSS
4.14	2	Congruent	-	0.743	F13HA_5265	DEFSS
7.221	2.5	Incongruent	pCI	0.878	M4HA_4877	DEFSS
10.807	4	Incongruent	pII	0.934	F7FS_4016	DEFSS
15.88	3.5	Congruent	-	0.709	F30HS_8495	DEFSS
20.429	4	Congruent	-	1.207	M4FA_4941	DEFSS
25.477	3	Incongruent	pCI	1.059	F32FA_8053	DEFSS
29.526	3.5	Incongruent	pII	0.833	M10HS_6767	DEFSS
34.099	2.5	Congruent	-	1.172	F23HA_7156	DEFSS
37.67	2	Congruent	-	0.714	F13FS_5292	DEFSS
40.743	4	Incongruent	pCI	0.907	F4HS_3664	DEFSS
45.812	3	Incongruent	pII	0.747	M20HA_9192	DEFSS
49.884	2	Congruent	-	0.778	F18FA_6243	DEFSS
52.961	2.5	Congruent	-	0.761	M18HS_8848	DEFSS
56.536	3.5	Incongruent	pCI	0.828	M14FS_7958	DEFSS
61.108	2	Incongruent	pII	0.87	F39HA_9433	DEFSS
64.177	3.5	Congruent	-	0.834	M10_FA_6823	DEFSS
68.753	4	Congruent	-	0.856	F12HS_5000	DEFSS
73.807	3	Incongruent	pCI	0.875	M17FA_8799	DEFSS
77.883	2.5	Incongruent	pII	1.007	F2FS_3470	DEFSS
81.43	3.5	Congruent	-	0.898	M14HA_7913	DEFSS
86.003	4	Congruent	-	0.927	F7HA_3985	DEFSS
91.073	2.5	Incongruent	pCI	0.857	M2FS_4636	DEFSS
94.644	2	Incongruent	pII	1.054	F18HS_6186	DEFSS
97.717	3	Congruent	-	0.791	F39FA_9489	DEFSS
101.787	3.5	Congruent	-	0.812	M2HS_4493	DEFSS
106.354	2	Incongruent	pCI	1.016	F1HA_3424	DEFSS
109.427	4	Incongruent	pII	1.095	M6FA__5449	DEFSS
114.47	3	Congruent	-	0.788	M19FS_9117	DEFSS
118.52	2.5	Congruent	-	0.746	F35HS_8418	DEFSS
122.09	3.5	Incongruent	pCI	1.152	F16FS_5978	DEFSS
126.635	2	Incongruent	pII	1.155	M1FA_4336	DEFSS
129.704	2.5	Congruent	-	0.902	M9HA_6057	DEFSS
133.255	4	Congruent	-	0.73	F4FA_3712	DEFSS
138.327	3	Incongruent	pCI	1.086	M15HS_8316	DEFSS
142.399	3	Incongruent	pII	1.273	F21FS_6587	DEFSS
146.47	2.5	Congruent	-	0.863	F19HA_6311	DEFSS
150.038	4	Congruent	-	0.74	M10_4FS_6817	DEFSS
155.108	3.5	Incongruent	pCI	0.971	F2HS_3448	DEFSS
