onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.056	3.5	Congruent	-	3.023	M9FS_6104	DEFSS
4.638	4	Congruent	-	0.677	F13HA_5265	DEFSS
9.709	2	Incongruent	pCI	1.086	M4HA_4877	DEFSS
12.776	2.5	Incongruent	pII	1.236	F7FS_4016	DEFSS
16.33	3	Congruent	-	0.402	F30HS_8495	DEFSS
20.379	4	Congruent	-	1.315	M4FA_4941	DEFSS
25.426	2	Incongruent	pCI	0.387	F32FA_8053	DEFSS
28.474	3.5	Incongruent	pII	1.707	M10HS_6767	DEFSS
33.023	2.5	Congruent	-	1.151	F23HA_7156	DEFSS
36.57	3	Congruent	-	0.74	F13FS_5292	DEFSS
40.616	4	Incongruent	pCI	0.674	F4HS_3664	DEFSS
45.663	3	Incongruent	pII	1.311	M20HA_9192	DEFSS
49.709	2.5	Congruent	-	1.021	F18FA_6243	DEFSS
53.259	3.5	Congruent	-	0.854	M18HS_8848	DEFSS
57.807	2	Incongruent	pCI	1.229	M14FS_7958	DEFSS
60.848	4	Incongruent	pII	1.571	F39HA_9433	DEFSS
65.893	2.5	Congruent	-	0.859	M10_FA_6823	DEFSS
69.435	3.5	Congruent	-	0.784	F12HS_5000	DEFSS
73.981	2	Incongruent	pCI	1.021	M17FA_8799	DEFSS
77.029	3	Incongruent	pII	1.639	F2FS_3470	DEFSS
81.077	2.5	Congruent	-	0.951	M14HA_7913	DEFSS
84.624	2	Congruent	-	1.376	F7HA_3985	DEFSS
87.67	4	Incongruent	pCI	1.203	M2FS_4636	DEFSS
92.718	3	Incongruent	pII	1.043	F18HS_6186	DEFSS
96.766	3.5	Congruent	-	1.167	F39FA_9489	DEFSS
101.318	2	Congruent	-	1.695	M2HS_4493	DEFSS
104.367	3	Incongruent	pCI	2.078	F1HA_3424	DEFSS
108.416	3.5	Incongruent	pII	0.78	M6FA__5449	DEFSS
112.958	2.5	Congruent	-	0.601	M19FS_9117	DEFSS
116.506	4	Congruent	-	0.641	F35HS_8418	DEFSS
121.553	3	Incongruent	pCI	0.854	F16FS_5978	DEFSS
125.602	4	Incongruent	pII	1.028	M1FA_4336	DEFSS
130.65	3.5	Congruent	-	1.008	M9HA_6057	DEFSS
135.198	2.5	Congruent	-	1.138	F4FA_3712	DEFSS
138.744	2	Incongruent	pCI	1.2	M15HS_8316	DEFSS
141.793	2	Incongruent	pII	1.012	F21FS_6587	DEFSS
144.839	4	Congruent	-	0.913	F19HA_6311	DEFSS
149.886	3.5	Congruent	-	0.873	M10_4FS_6817	DEFSS
154.433	3	Incongruent	pCI	1.323	F2HS_3448	DEFSS
158.475	2.5	Incongruent	pII	0.953	F10HA_4379	DEFSS
162.025	4	Congruent	-	-0.099	M14FA_7960	DEFSS
167.067	3	Congruent	-	1.279	F30FA_8552	DEFSS
171.113	3.5	Incongruent	pCI	0.955	M8HA_5828	DEFSS
175.661	2	Incongruent	pII	1.166	F35FS_8451	DEFSS
178.71	2.5	Congruent	-	0.873	M1HS_4301	DEFSS
182.256	2.5	Congruent	-	0.753	F37FA_9020	DEFSS
185.804	3.5	Incongruent	pCI	1.461	M11FS_6953	DEFSS
190.349	3	Incongruent	pII	0.039	F34HA_8219	DEFSS
194.396	4	Congruent	-	1.066	F10FS_4426	DEFSS
199.445	2	Congruent	-	1.208	M16HS_8633	DEFSS
202.491	3	Incongruent	pCI	1.585	M5HA_5140	DEFSS
206.538	2	Incongruent	pII	0.784	F12FA_5062	DEFSS
209.591	3.5	Congruent	-	1.004	F16HS_5924	DEFSS
214.14	4	Congruent	-	1.758	M2FA_4644	DEFSS
219.187	2.5	Incongruent	pCI	1.621	M16FS_8676	DEFSS
222.736	3.5	Incongruent	pII	0.988	F6HA_3882	DEFSS
227.279	4	Congruent	-	1.382	F19FS_6344	DEFSS
232.325	2.5	Congruent	-	1.021	M8FA_5885	DEFSS
235.871	2	Incongruent	pCI	1.693	F32HS_7996	DEFSS
238.915	3	Incongruent	pII	3.344	M19HA_9066	DEFSS
242.962	2.5	Congruent	-	1.318	M3FS_4775	DEFSS
246.513	4	Congruent	-	0.819	F3HA_3545	DEFSS
251.561	3	Incongruent	pCI	0.917	M9FA_6121	DEFSS
255.609	2	Incongruent	pII	0.694	F14FA_5638	DEFSS
258.662	3.5	Congruent	-	0.836	M6HS_5354	DEFSS
263.21	2.5	Congruent	-	1.159	F21HS_6544	DEFSS
266.758	2	Incongruent	pCI	0.894	M17FS_8783	DEFSS
269.803	3	Incongruent	pII	1.969	F37HA_8965	DEFSS
273.85	3.5	Congruent	-	1.094	M12HA_7030	DEFSS
278.398	4	Congruent	-	0.893	F31FS_7861	DEFSS
283.447	2	Incongruent	pCI	0.744	F3FA_3605	DEFSS
286.495	4	Incongruent	pII	1.452	M3HS_4695	DEFSS
291.542	3	Congruent	-	0.501	M11FA_6969	DEFSS
295.589	3.5	Congruent	-	1.081	F14HS_5590	DEFSS
300.132	2.5	Incongruent	pCI	0.714	M12FS_7070	DEFSS
303.68	3.5	Incongruent	pII	1.336	F6FS_3906	DEFSS
308.228	2	Congruent	-	1.049	M7HA_5500	DEFSS
311.269	4	Congruent	-	1.776	F23FA_7228	DEFSS
316.312	3	Incongruent	pCI	2.101	F31HA_8583	DEFSS
320.36	2.5	Incongruent	pII	-0.099	M11HS_6885	DEFSS
323.903	2.5	Congruent	-	0.821	M3FA_4789	DEFSS
327.45	2	Congruent	-	0.936	F34FS_8257	DEFSS
330.495	3	Incongruent	pCI	0.944	M17HS_8732	DEFSS
334.544	3.5	Incongruent	pII	2.582	F7FA_4040	DEFSS
339.092	4	Congruent	-	0.912	F10HS_4372	DEFSS
344.166	2	Congruent	-	1.547	M1FS_4325	DEFSS
347.216	3.5	Incongruent	pCI	1.677	M6_1FA_5445	DEFSS
351.762	4	Incongruent	pII	1.428	F35HA_8422	DEFSS
356.812	3	Congruent	-	3.649	M16HA_8638	DEFSS
360.854	2.5	Congruent	-	2.977	F12FS_5036	DEFSS
364.404	2	Incongruent	pCI	1.142	F1HS_3423	DEFSS
