onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.049	3	Congruent	-	0.866	M9FS_6104	DEFSS
4.124	2	Congruent	-	0.791	F13HA_5265	DEFSS
7.194	3.5	Incongruent	pCI	0.804	M4HA_4877	DEFSS
11.778	2.5	Incongruent	pII	0.888	F7FS_4016	DEFSS
15.347	4	Congruent	-	0.502	F30HS_8495	DEFSS
20.39	2.5	Congruent	-	0.51	M4FA_4941	DEFSS
23.959	3.5	Incongruent	pCI	0.79	F32FA_8053	DEFSS
28.502	4	Incongruent	pII	0.727	M10HS_6767	DEFSS
33.546	2	Congruent	-	0.682	F23HA_7156	DEFSS
36.587	3	Congruent	-	0.725	F13FS_5292	DEFSS
40.631	3.5	Incongruent	pCI	0.897	F4HS_3664	DEFSS
45.195	4	Incongruent	pII	0.588	M20HA_9192	DEFSS
50.262	2.5	Congruent	-	0.531	F18FA_6243	DEFSS
53.825	2	Congruent	-	0.696	M18HS_8848	DEFSS
56.889	3	Incongruent	pCI	0.961	M14FS_7958	DEFSS
60.951	2.5	Incongruent	pII	0.645	F39HA_9433	DEFSS
64.517	3.5	Congruent	-	0.582	M10_FA_6823	DEFSS
69.064	3	Congruent	-	0.675	F12HS_5000	DEFSS
73.108	4	Incongruent	pCI	0.72	M17FA_8799	DEFSS
78.154	2	Incongruent	pII	0.772	F2FS_3470	DEFSS
81.219	4	Congruent	-	0.594	M14HA_7913	DEFSS
86.288	3	Congruent	-	0.671	F7HA_3985	DEFSS
90.356	2	Incongruent	pCI	0.778	M2FS_4636	DEFSS
93.421	3.5	Incongruent	pII	0.753	F18HS_6186	DEFSS
97.987	2.5	Congruent	-	0.589	F39FA_9489	DEFSS
101.553	2.5	Congruent	-	0.504	M2HS_4493	DEFSS
105.116	4	Incongruent	pCI	0.488	F1HA_3424	DEFSS
110.184	3	Incongruent	pII	0.813	M6FA__5449	DEFSS
114.226	3.5	Congruent	-	0.749	M19FS_9117	DEFSS
118.769	2	Congruent	-	0.558	F35HS_8418	DEFSS
121.833	2.5	Incongruent	pCI	0.769	F16FS_5978	DEFSS
125.399	2	Incongruent	pII	0.862	M1FA_4336	DEFSS
128.444	4	Congruent	-	0.572	M9HA_6057	DEFSS
133.489	3.5	Congruent	-	0.657	F4FA_3712	DEFSS
138.052	3	Incongruent	pCI	0.544	M15HS_8316	DEFSS
142.118	3	Incongruent	pII	0.766	F21FS_6587	DEFSS
146.184	3.5	Congruent	-	0.452	F19HA_6311	DEFSS
150.748	4	Congruent	-	0.587	M10_4FS_6817	DEFSS
155.813	2	Incongruent	pCI	0.517	F2HS_3448	DEFSS
158.859	2.5	Incongruent	pII	0.575	F10HA_4379	DEFSS
162.401	3.5	Congruent	-	0.543	M14FA_7960	DEFSS
166.969	2	Congruent	-	0.543	F30FA_8552	DEFSS
170.012	2.5	Incongruent	pCI	0.599	M8HA_5828	DEFSS
173.579	4	Incongruent	pII	0.816	F35FS_8451	DEFSS
178.624	3	Congruent	-	0.574	M1HS_4301	DEFSS
182.668	2	Congruent	-	0.816	F37FA_9020	DEFSS
185.732	3	Incongruent	pCI	0.847	M11FS_6953	DEFSS
189.772	4	Incongruent	pII	0.58	F34HA_8219	DEFSS
194.836	2.5	Congruent	-	0.746	F10FS_4426	DEFSS
198.4	3.5	Congruent	-	0.539	M16HS_8633	DEFSS
202.942	2.5	Incongruent	pCI	0.612	M5HA_5140	DEFSS
206.507	4	Incongruent	pII	1.152	F12FA_5062	DEFSS
211.574	3	Congruent	-	0.565	F16HS_5924	DEFSS
215.616	2	Congruent	-	0.611	M2FA_4644	DEFSS
218.659	3.5	Incongruent	pCI	0.785	M16FS_8676	DEFSS
223.222	3.5	Incongruent	pII	0.531	F6HA_3882	DEFSS
227.786	2.5	Congruent	-	0.516	F19FS_6344	DEFSS
231.352	2	Congruent	-	0.663	M8FA_5885	DEFSS
234.414	4	Incongruent	pCI	0.431	F32HS_7996	DEFSS
239.477	3	Incongruent	pII	0.779	M19HA_9066	DEFSS
243.541	4	Congruent	-	0.666	M3FS_4775	DEFSS
