onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	2.5	Congruent	-	0.885	M9FS_6104	DEFSS
3.617	4	Congruent	-	0.521	F13HA_5265	DEFSS
8.672	2	Incongruent	pCI	0.918	M4HA_4877	DEFSS
11.734	3	Incongruent	pII	0.765	F7FS_4016	DEFSS
15.782	3.5	Congruent	-	0.706	F30HS_8495	DEFSS
20.33	3.5	Congruent	-	0.692	M4FA_4941	DEFSS
24.901	2.5	Incongruent	pCI	0.672	F32FA_8053	DEFSS
28.471	4	Incongruent	pII	0.813	M10HS_6767	DEFSS
33.517	3	Congruent	-	0.613	F23HA_7156	DEFSS
37.559	2	Congruent	-	0.786	F13FS_5292	DEFSS
40.603	2.5	Incongruent	pCI	0.75	F4HS_3664	DEFSS
44.172	3.5	Incongruent	pII	0.949	M20HA_9192	DEFSS
48.718	3	Congruent	-	0.617	F18FA_6243	DEFSS
52.762	4	Congruent	-	0.646	M18HS_8848	DEFSS
57.808	2	Incongruent	pCI	0.656	M14FS_7958	DEFSS
60.854	3.5	Incongruent	pII	0.592	F39HA_9433	DEFSS
65.397	2.5	Congruent	-	0.712	M10_FA_6823	DEFSS
68.967	2	Congruent	-	0.65	F12HS_5000	DEFSS
72.036	3	Incongruent	pCI	0.839	M17FA_8799	DEFSS
76.107	4	Incongruent	pII	0.669	F2FS_3470	DEFSS
81.178	2.5	Congruent	-	0.55	M14HA_7913	DEFSS
84.724	4	Congruent	-	0.555	F7HA_3985	DEFSS
89.771	3.5	Incongruent	pCI	0.702	M2FS_4636	DEFSS
94.338	3	Incongruent	pII	0.571	F18HS_6186	DEFSS
98.406	2	Congruent	-	0.664	F39FA_9489	DEFSS
101.476	2.5	Congruent	-	0.649	M2HS_4493	DEFSS
105.023	2	Incongruent	pCI	0.502	F1HA_3424	DEFSS
108.095	4	Incongruent	pII	0.66	M6FA__5449	DEFSS
113.164	3.5	Congruent	-	0.538	M19FS_9117	DEFSS
117.712	3	Congruent	-	0.506	F35HS_8418	DEFSS
121.758	2	Incongruent	pCI	0.685	F16FS_5978	DEFSS
124.807	3	Incongruent	pII	0.698	M1FA_4336	DEFSS
128.854	4	Congruent	-	0.443	M9HA_6057	DEFSS
133.902	3.5	Congruent	-	0.467	F4FA_3712	DEFSS
138.471	2.5	Incongruent	pCI	0.578	M15HS_8316	DEFSS
142.019	3	Incongruent	pII	0.796	F21FS_6587	DEFSS
146.064	4	Congruent	-	1.245	F19HA_6311	DEFSS
151.135	2	Congruent	-	0.79	M10_4FS_6817	DEFSS
154.205	2.5	Incongruent	pCI	0.627	F2HS_3448	DEFSS
157.749	3.5	Incongruent	pII	0.61	F10HA_4379	DEFSS
162.315	2.5	Congruent	-	0.464	M14FA_7960	DEFSS
165.859	3.5	Congruent	-	0.695	F30FA_8552	DEFSS
170.428	2	Incongruent	pCI	0.785	M8HA_5828	DEFSS
173.477	4	Incongruent	pII	0.865	F35FS_8451	DEFSS
178.547	3	Congruent	-	0.651	M1HS_4301	DEFSS
182.615	2	Congruent	-	0.594	F37FA_9020	DEFSS
185.687	3	Incongruent	pCI	0.892	M11FS_6953	DEFSS
189.733	2.5	Incongruent	pII	0.687	F34HA_8219	DEFSS
193.3	4	Congruent	-	0.496	F10FS_4426	DEFSS
198.369	3.5	Congruent	-	1.059	M16HS_8633	DEFSS
202.915	3.5	Incongruent	pCI	0.962	M5HA_5140	DEFSS
207.489	3	Incongruent	pII	0.986	F12FA_5062	DEFSS
211.561	2.5	Congruent	-	0.642	F16HS_5924	DEFSS
215.131	4	Congruent	-	0.597	M2FA_4644	DEFSS
220.202	2	Incongruent	pCI	0.71	M16FS_8676	DEFSS
223.272	3.5	Incongruent	pII	1.125	F6HA_3882	DEFSS
227.82	2.5	Congruent	-	0.609	F19FS_6344	DEFSS
231.387	2	Congruent	-	0.611	M8FA_5885	DEFSS
234.454	4	Incongruent	pCI	0.971	F32HS_7996	DEFSS
239.523	3	Incongruent	pII	0.424	M19HA_9066	DEFSS
243.594	3.5	Congruent	-	0.568	M3FS_4775	DEFSS
248.167	3	Congruent	-	0.845	F3HA_3545	DEFSS
252.24	2	Incongruent	pCI	0.73	M9FA_6121	DEFSS
255.308	4	Incongruent	pII	0.69	F14FA_5638	DEFSS
260.379	2.5	Congruent	-	0.458	M6HS_5354	DEFSS
263.948	2	Congruent	-	0.608	F21HS_6544	DEFSS
267.02	4	Incongruent	pCI	0.719	M17FS_8783	DEFSS
272.09	3	Incongruent	pII	1.004	F37HA_8965	DEFSS
276.135	2.5	Congruent	-	0.542	M12HA_7030	DEFSS
279.68	3.5	Congruent	-	0.684	F31FS_7861	DEFSS
284.252	3.5	Incongruent	pCI	0.725	F3FA_3605	DEFSS
