onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.06	2.5	Congruent	-	1.089	M9FS_6104	DEFSS
3.65	4	Congruent	-	0.604	F13HA_5265	DEFSS
8.73	2	Incongruent	pCI	0.719	M4HA_4877	DEFSS
11.821	3	Incongruent	pII	0.683	F7FS_4016	DEFSS
15.895	3.5	Congruent	-	0.599	F30HS_8495	DEFSS
20.469	3.5	Congruent	-	0.67	M4FA_4941	DEFSS
25.041	2.5	Incongruent	pCI	0.748	F32FA_8053	DEFSS
28.612	4	Incongruent	pII	0.797	M10HS_6767	DEFSS
33.683	3	Congruent	-	0.756	F23HA_7156	DEFSS
37.756	2	Congruent	-	0.738	F13FS_5292	DEFSS
40.83	2.5	Incongruent	pCI	0.563	F4HS_3664	DEFSS
44.408	3.5	Incongruent	pII	0.766	M20HA_9192	DEFSS
48.977	3	Congruent	-	0.602	F18FA_6243	DEFSS
53.049	4	Congruent	-	0.785	M18HS_8848	DEFSS
58.114	2	Incongruent	pCI	0.885	M14FS_7958	DEFSS
61.186	3.5	Incongruent	pII	1.173	F39HA_9433	DEFSS
65.755	2.5	Congruent	-	0.839	M10_FA_6823	DEFSS
69.327	2	Congruent	-	0.802	F12HS_5000	DEFSS
72.4	3	Incongruent	pCI	0.929	M17FA_8799	DEFSS
76.476	4	Incongruent	pII	0.768	F2FS_3470	DEFSS
81.545	2.5	Congruent	-	0.749	M14HA_7913	DEFSS
85.118	4	Congruent	-	-0.099	F7HA_3985	DEFSS
90.161	3.5	Incongruent	pCI	0.803	M2FS_4636	DEFSS
94.732	3	Incongruent	pII	0.507	F18HS_6186	DEFSS
98.806	2	Congruent	-	0.513	F39FA_9489	DEFSS
101.88	2.5	Congruent	-	0.744	M2HS_4493	DEFSS
105.457	2	Incongruent	pCI	0.806	F1HA_3424	DEFSS
108.533	4	Incongruent	pII	0.761	M6FA__5449	DEFSS
113.605	3.5	Congruent	-	0.694	M19FS_9117	DEFSS
118.179	3	Congruent	-	0.55	F35HS_8418	DEFSS
122.259	2	Incongruent	pCI	0.6	F16FS_5978	DEFSS
125.307	3	Incongruent	pII	0.622	M1FA_4336	DEFSS
129.38	4	Congruent	-	0.529	M9HA_6057	DEFSS
134.452	3.5	Congruent	-	0.612	F4FA_3712	DEFSS
139.027	2.5	Incongruent	pCI	0.602	M15HS_8316	DEFSS
142.599	3	Incongruent	pII	0.695	F21FS_6587	DEFSS
146.678	4	Congruent	-	0.681	F19HA_6311	DEFSS
151.751	2	Congruent	-	0.608	M10_4FS_6817	DEFSS
154.822	2.5	Incongruent	pCI	0.772	F2HS_3448	DEFSS
158.392	3.5	Incongruent	pII	0.657	F10HA_4379	DEFSS
162.967	2.5	Congruent	-	0.557	M14FA_7960	DEFSS
166.538	3.5	Congruent	-	1.081	F30FA_8552	DEFSS
171.109	2	Incongruent	pCI	0.81	M8HA_5828	DEFSS
174.186	4	Incongruent	pII	0.743	F35FS_8451	DEFSS
179.26	3	Congruent	-	0.674	M1HS_4301	DEFSS
183.336	2	Congruent	-	0.553	F37FA_9020	DEFSS
186.41	3	Incongruent	pCI	0.924	M11FS_6953	DEFSS
190.482	2.5	Incongruent	pII	0.892	F34HA_8219	DEFSS
194.055	4	Congruent	-	0.839	F10FS_4426	DEFSS
199.127	3.5	Congruent	-	0.772	M16HS_8633	DEFSS
203.697	3.5	Incongruent	pCI	0.847	M5HA_5140	DEFSS
208.27	3	Incongruent	pII	0.879	F12FA_5062	DEFSS
212.35	2.5	Congruent	-	0.719	F16HS_5924	DEFSS
215.925	4	Congruent	-	0.854	M2FA_4644	DEFSS
220.997	2	Incongruent	pCI	0.722	M16FS_8676	DEFSS
224.069	3.5	Incongruent	pII	0.565	F6HA_3882	DEFSS
228.641	2.5	Congruent	-	0.688	F19FS_6344	DEFSS
232.211	2	Congruent	-	0.708	M8FA_5885	DEFSS
235.282	4	Incongruent	pCI	0.787	F32HS_7996	DEFSS
240.351	3	Incongruent	pII	0.828	M19HA_9066	DEFSS
244.421	3.5	Congruent	-	1.013	M3FS_4775	DEFSS
248.993	3	Congruent	-	0.661	F3HA_3545	DEFSS
253.067	2	Incongruent	pCI	0.997	M9FA_6121	DEFSS
256.139	4	Incongruent	pII	0.995	F14FA_5638	DEFSS
261.216	2.5	Congruent	-	0.708	M6HS_5354	DEFSS
264.789	2	Congruent	-	0.695	F21HS_6544	DEFSS
267.86	4	Incongruent	pCI	0.779	M17FS_8783	DEFSS
272.929	3	Incongruent	pII	1.165	F37HA_8965	DEFSS
277.002	2.5	Congruent	-	0.812	M12HA_7030	DEFSS
280.573	3.5	Congruent	-	0.761	F31FS_7861	DEFSS
285.144	3.5	Incongruent	pCI	0.705	F3FA_3605	DEFSS
289.718	3	Incongruent	pII	0.886	M3HS_4695	DEFSS
293.797	2.5	Congruent	-	1.187	M11FA_6969	DEFSS
297.373	2	Congruent	-	0.611	F14HS_5590	DEFSS
300.448	4	Incongruent	pCI	0.731	M12FS_7070	DEFSS
305.529	3	Incongruent	pII	0.845	F6FS_3906	DEFSS
309.612	2.5	Congruent	-	0.632	M7HA_5500	DEFSS
313.188	4	Congruent	-	0.606	F23FA_7228	DEFSS
318.26	2	Incongruent	pCI	0.649	F31HA_8583	DEFSS
321.339	3.5	Incongruent	pII	0.71	M11HS_6885	DEFSS
325.914	4	Congruent	-	0.765	M3FA_4789	DEFSS
330.991	3.5	Congruent	-	0.728	F34FS_8257	DEFSS
335.571	3	Incongruent	pCI	0.838	M17HS_8732	DEFSS
339.648	2.5	Incongruent	pII	0.771	F7FA_4040	DEFSS
343.225	2	Congruent	-	0.689	F10HS_4372	DEFSS
346.301	2	Congruent	-	0.653	M1FS_4325	DEFSS
349.376	4	Incongruent	pCI	0.543	M6_1FA_5445	DEFSS
354.449	3	Incongruent	pII	0.785	F35HA_8422	DEFSS
358.519	2.5	Congruent	-	1.135	M16HA_8638	DEFSS
362.09	3.5	Congruent	-	0.624	F12FS_5036	DEFSS
366.663	3.5	Incongruent	pCI	0.651	F1HS_3423	DEFSS
371.242	4	Incongruent	pII	0.642	M7FA_5539	DEFSS
376.319	2.5	Congruent	-	0.605	F34FA_8267	DEFSS
379.905	3	Congruent	-	0.594	M8HS_5817	DEFSS
383.985	2	Incongruent	pCI	0.629	F23FS_7205	DEFSS
387.059	3	Incongruent	pII	0.66	M1HA_4302	DEFSS
391.132	4	Congruent	-	0.592	M5FS_5188	DEFSS
396.205	3.5	Congruent	-	0.579	F18HA_6193	DEFSS
400.781	2.5	Incongruent	pCI	0.708	M20FA_9277	DEFSS
404.36	2	Incongruent	pII	0.729	F10FA_4434	DEFSS
407.449	4	Congruent	-	0.97	F7HS_3986	DEFSS
412.53	2	Congruent	-	1.034	M12HS_7022	DEFSS
415.608	3	Incongruent	pCI	0.706	M7FS_5530	DEFSS
419.686	3.5	Incongruent	pII	0.783	F21HA_6550	DEFSS
424.264	2.5	Congruent	-	0.74	M17HA_8742	DEFSS
427.836	2	Congruent	-	0.888	F39FS_9475	DEFSS
430.909	3.5	Incongruent	pCI	0.66	M11HA_6890	DEFSS
435.488	2.5	Incongruent	pII	0.891	F19FA_6353	DEFSS
439.061	4	Congruent	-	0.573	M15FA_8374	DEFSS
444.133	3	Congruent	-	0.716	F13HS_5255	DEFSS
448.204	3	Incongruent	pCI	0.81	M20HS_9191	DEFSS
452.272	4	Incongruent	pII	1.042	M6FS_5422	DEFSS
457.343	2.5	Congruent	-	0.556	F16HA_5934	DEFSS
460.912	2	Congruent	-	0.742	M18FA_8913	DEFSS
463.987	3.5	Incongruent	pCI	0.882	F39HS_9426	DEFSS
468.556	3.5	Incongruent	pII	0.703	F3FS_3596	DEFSS
473.128	4	Congruent	-	0.676	M8FS_5869	DEFSS
478.203	2.5	Congruent	-	0.626	M4HS_4862	DEFSS
481.775	3	Incongruent	pCI	0.839	F2HA_3451	DEFSS
485.849	2	Incongruent	pII	0.845	M10HA_6772	DEFSS
488.923	3.5	Congruent	-	0.745	F18FS_6229	DEFSS
493.493	3	Congruent	-	0.54	F31HS_8581	DEFSS
