onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.056	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.161	1	M9FS_6104	NIMH-ChEFS
4.619	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.879	1	F13HA_5265	NIMH-ChEFS
9.678	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.109	1	M4HA_4877	NIMH-ChEFS
12.769	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.13	1	F7FS_4016	NIMH-ChEFS
16.323	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.024	1	F30HS_8495	NIMH-ChEFS
20.375	1	4	Congruent	n/a	FEAR	FEAR	FEAR	2.173	1	M4FA_4941	NIMH-ChEFS
25.451	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.827	1	F32FA_8053	NIMH-ChEFS
28.5	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.782	1	M10HS_6767	NIMH-ChEFS
33.051	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.768	1	F23HA_7156	NIMH-ChEFS
36.599	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.765	1	F13FS_5292	NIMH-ChEFS
40.676	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.153	1	F4HS_3664	NIMH-ChEFS
45.725	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.892	1	M20HA_9192	NIMH-ChEFS
49.774	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.286	1	F18FA_6243	NIMH-ChEFS
53.325	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.825	1	M18HS_8848	NIMH-ChEFS
57.874	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.06	1	M14FS_7958	NIMH-ChEFS
60.923	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.085	1	F39HA_9433	NIMH-ChEFS
65.972	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.124	1	M10_FA_6823	NIMH-ChEFS
69.521	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.809	1	F12HS_5000	NIMH-ChEFS
74.071	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.579	1	M17FA_8799	NIMH-ChEFS
77.129	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.124	1	F2FS_3470	NIMH-ChEFS
81.178	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.822	1	M14HA_7913	NIMH-ChEFS
84.727	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.704	1	F7HA_3985	NIMH-ChEFS
87.78	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.19	1	M2FS_4636	NIMH-ChEFS
92.829	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.659	1	F18HS_6186	NIMH-ChEFS
96.878	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.912	1	F39FA_9489	NIMH-ChEFS
101.428	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.897	1	M2HS_4493	NIMH-ChEFS
104.477	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.399	1	F1HA_3424	NIMH-ChEFS
108.526	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	2.138	1	M6FA__5449	NIMH-ChEFS
113.074	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.239	1	M19FS_9117	NIMH-ChEFS
116.623	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.854	1	F35HS_8418	NIMH-ChEFS
121.674	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.033	1	F16FS_5978	NIMH-ChEFS
125.723	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.276	1	M1FA_4336	NIMH-ChEFS
130.773	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.281	1	M9HA_6057	NIMH-ChEFS
135.322	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.057	1	F4FA_3712	NIMH-ChEFS
138.87	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.767	1	M15HS_8316	NIMH-ChEFS
141.919	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.793	1	F21FS_6587	NIMH-ChEFS
144.97	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.887	1	F19HA_6311	NIMH-ChEFS
150.018	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.724	1	M10_4FS_6817	NIMH-ChEFS
154.568	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.762	1	F2HS_3448	NIMH-ChEFS
158.618	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.796	1	F10HA_4379	NIMH-ChEFS
162.169	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.768	1	M14FA_7960	NIMH-ChEFS
167.212	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.808	1	F30FA_8552	NIMH-ChEFS
171.257	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.828	1	M8HA_5828	NIMH-ChEFS
175.807	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.907	0	F35FS_8451	NIMH-ChEFS
178.856	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.676	1	M1HS_4301	NIMH-ChEFS
182.404	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.779	1	F37FA_9020	NIMH-ChEFS
185.955	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.381	0	M11FS_6953	NIMH-ChEFS
190.505	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.757	1	F34HA_8219	NIMH-ChEFS
194.553	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.779	1	F10FS_4426	NIMH-ChEFS
199.603	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.713	1	M16HS_8633	NIMH-ChEFS
202.653	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.879	1	M5HA_5140	NIMH-ChEFS
206.705	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.969	1	F12FA_5062	NIMH-ChEFS
209.755	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.902	1	F16HS_5924	NIMH-ChEFS
214.304	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.133	1	M2FA_4644	NIMH-ChEFS
219.357	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.586	1	M16FS_8676	NIMH-ChEFS
222.905	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.14	1	F6HA_3882	NIMH-ChEFS
227.452	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.524	1	F19FS_6344	NIMH-ChEFS
232.5	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	2.715	1	M8FA_5885	NIMH-ChEFS
236.049	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.118	1	F32HS_7996	NIMH-ChEFS
239.1	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.675	0	M19HA_9066	NIMH-ChEFS
243.149	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.636	1	M3FS_4775	NIMH-ChEFS
246.729	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.962	1	F3HA_3545	NIMH-ChEFS
251.779	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.979	1	M9FA_6121	NIMH-ChEFS
255.829	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	1.016	1	F14FA_5638	NIMH-ChEFS
258.879	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.004	1	M6HS_5354	NIMH-ChEFS
263.434	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.794	1	F21HS_6544	NIMH-ChEFS
266.985	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.469	1	M17FS_8783	NIMH-ChEFS
270.031	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.666	1	F37HA_8965	NIMH-ChEFS
274.08	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.963	1	M12HA_7030	NIMH-ChEFS
278.63	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.491	1	F31FS_7861	NIMH-ChEFS
283.68	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.911	0	F3FA_3605	NIMH-ChEFS
286.754	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.523	1	M3HS_4695	NIMH-ChEFS
291.802	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.836	1	M11FA_6969	NIMH-ChEFS
