onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.055	3.5	Congruent	-	0.741	M9FS_6104	DEFSS
4.614	4	Congruent	-	0.782	F13HA_5265	DEFSS
9.674	3	Incongruent	pCI	0.979	M4HA_4877	DEFSS
13.745	2.5	Incongruent	pII	1.206	F7FS_4016	DEFSS
17.293	2	Congruent	-	0.896	F30HS_8495	DEFSS
20.343	4	Congruent	-	0.847	M4FA_4941	DEFSS
25.394	2	Incongruent	pCI	1.176	F32FA_8053	DEFSS
28.444	2.5	Incongruent	pII	0.768	M10HS_6767	DEFSS
31.996	3	Congruent	-	0.941	F23HA_7156	DEFSS
36.046	3.5	Congruent	-	1.306	F13FS_5292	DEFSS
40.591	3.5	Incongruent	pCI	0.862	F4HS_3664	DEFSS
45.14	2.5	Incongruent	pII	1.147	M20HA_9192	DEFSS
48.687	2	Congruent	-	0.675	F18FA_6243	DEFSS
51.737	4	Congruent	-	0.624	M18HS_8848	DEFSS
56.789	3	Incongruent	pCI	0.937	M14FS_7958	DEFSS
60.838	2	Incongruent	pII	0.809	F39HA_9433	DEFSS
63.887	4	Congruent	-	0.818	M10_FA_6823	DEFSS
68.938	3.5	Congruent	-	0.723	F12HS_5000	DEFSS
73.487	2.5	Incongruent	pCI	0.77	M17FA_8799	DEFSS
77.042	3	Incongruent	pII	0.917	F2FS_3470	DEFSS
81.094	3.5	Congruent	-	0.809	M14HA_7913	DEFSS
85.644	4	Congruent	-	0.924	F7HA_3985	DEFSS
90.694	2	Incongruent	pCI	0.703	M2FS_4636	DEFSS
93.744	2.5	Incongruent	pII	0.871	F18HS_6186	DEFSS
97.289	3	Congruent	-	0.918	F39FA_9489	DEFSS
101.342	4	Congruent	-	0.685	M2HS_4493	DEFSS
106.392	2	Incongruent	pCI	1.283	F1HA_3424	DEFSS
109.441	3.5	Incongruent	pII	0.733	M6FA__5449	DEFSS
113.99	2.5	Congruent	-	1.007	M19FS_9117	DEFSS
117.541	3	Congruent	-	0.858	F35HS_8418	DEFSS
121.594	4	Incongruent	pCI	1.1	F16FS_5978	DEFSS
126.644	3	Incongruent	pII	0.723	M1FA_4336	DEFSS
130.695	2.5	Congruent	-	0.701	M9HA_6057	DEFSS
134.244	3.5	Congruent	-	0.903	F4FA_3712	DEFSS
138.792	2	Incongruent	pCI	0.474	M15HS_8316	DEFSS
141.842	4	Incongruent	pII	1.192	F21FS_6587	DEFSS
146.893	2.5	Congruent	-	1.082	F19HA_6311	DEFSS
150.44	3.5	Congruent	-	1.018	M10_4FS_6817	DEFSS
154.988	2	Incongruent	pCI	0.631	F2HS_3448	DEFSS
158.037	3	Incongruent	pII	0.885	F10HA_4379	DEFSS
162.088	2.5	Congruent	-	0.471	M14FA_7960	DEFSS
165.638	2	Congruent	-	0.719	F30FA_8552	DEFSS
168.687	4	Incongruent	pCI	0.903	M8HA_5828	DEFSS
173.764	3	Incongruent	pII	0.719	F35FS_8451	DEFSS
177.816	3.5	Congruent	-	0.705	M1HS_4301	DEFSS
182.365	2	Congruent	-	1.045	F37FA_9020	DEFSS
185.416	3	Incongruent	pCI	-0.099	M11FS_6953	DEFSS
189.46	3.5	Incongruent	pII	0.819	F34HA_8219	DEFSS
194.008	2.5	Congruent	-	0.901	F10FS_4426	DEFSS
197.556	4	Congruent	-	0.48	M16HS_8633	DEFSS
202.602	3	Incongruent	pCI	1.289	M5HA_5140	DEFSS
206.651	4	Incongruent	pII	0.992	F12FA_5062	DEFSS
211.702	3.5	Congruent	-	0.627	F16HS_5924	DEFSS
216.251	2.5	Congruent	-	0.715	M2FA_4644	DEFSS
219.801	2	Incongruent	pCI	0.803	M16FS_8676	DEFSS
222.852	2	Incongruent	pII	0.673	F6HA_3882	DEFSS
225.902	4	Congruent	-	0.921	F19FS_6344	DEFSS
230.952	3.5	Congruent	-	1.305	M8FA_5885	DEFSS
235.5	3	Incongruent	pCI	0.676	F32HS_7996	DEFSS
239.549	2.5	Incongruent	pII	0.84	M19HA_9066	DEFSS
243.1	4	Congruent	-	0.817	M3FS_4775	DEFSS
248.156	3	Congruent	-	0.599	F3HA_3545	DEFSS
252.206	3.5	Incongruent	pCI	0.887	M9FA_6121	DEFSS
256.756	2	Incongruent	pII	0.895	F14FA_5638	DEFSS
259.806	2.5	Congruent	-	0.915	M6HS_5354	DEFSS
263.356	2.5	Congruent	-	0.824	F21HS_6544	DEFSS
266.906	3.5	Incongruent	pCI	1.017	M17FS_8783	DEFSS
271.453	3	Incongruent	pII	1.073	F37HA_8965	DEFSS
275.502	4	Congruent	-	-0.099	M12HA_7030	DEFSS
280.554	2	Congruent	-	0.763	F31FS_7861	DEFSS
