onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3.5	Congruent	-	1.099	M9FS_6104	DEFSS
4.617	2	Congruent	-	0.588	F13HA_5265	DEFSS
7.673	2.5	Incongruent	pCI	0.681	M4HA_4877	DEFSS
11.258	3	Incongruent	pII	0.573	F7FS_4016	DEFSS
15.331	4	Congruent	-	0.519	F30HS_8495	DEFSS
20.401	3	Congruent	-	0.58	M4FA_4941	DEFSS
24.471	4	Incongruent	pCI	0.808	F32FA_8053	DEFSS
29.516	3.5	Incongruent	pII	0.824	M10HS_6767	DEFSS
34.086	2.5	Congruent	-	0.976	F23HA_7156	DEFSS
37.631	2	Congruent	-	0.982	F13FS_5292	DEFSS
40.678	2	Incongruent	pCI	0.701	F4HS_3664	DEFSS
43.723	3	Incongruent	pII	0.748	M20HA_9192	DEFSS
47.768	4	Congruent	-	0.704	F18FA_6243	DEFSS
52.838	2.5	Congruent	-	0.77	M18HS_8848	DEFSS
56.408	3.5	Incongruent	pCI	1.04	M14FS_7958	DEFSS
60.975	3	Incongruent	pII	0.734	F39HA_9433	DEFSS
65.021	4	Congruent	-	0.725	M10_FA_6823	DEFSS
70.091	2	Congruent	-	0.578	F12HS_5000	DEFSS
73.165	2.5	Incongruent	pCI	0.926	M17FA_8799	DEFSS
76.712	3.5	Incongruent	pII	0.865	F2FS_3470	DEFSS
81.28	2	Congruent	-	0.571	M14HA_7913	DEFSS
84.324	3	Congruent	-	0.731	F7HA_3985	DEFSS
88.392	2.5	Incongruent	pCI	0.61	M2FS_4636	DEFSS
91.961	4	Incongruent	pII	0.505	F18HS_6186	DEFSS
97.03	3.5	Congruent	-	1.076	F39FA_9489	DEFSS
101.598	4	Congruent	-	0.628	M2HS_4493	DEFSS
106.641	2	Incongruent	pCI	1.031	F1HA_3424	DEFSS
109.684	2.5	Incongruent	pII	2.597	M6FA__5449	DEFSS
113.248	3.5	Congruent	-	0.896	M19FS_9117	DEFSS
117.818	3	Congruent	-	0.899	F35HS_8418	DEFSS
121.886	3.5	Incongruent	pCI	0.978	F16FS_5978	DEFSS
126.456	4	Incongruent	pII	0.733	M1FA_4336	DEFSS
131.524	2.5	Congruent	-	0.728	M9HA_6057	DEFSS
135.095	2	Congruent	-	0.74	F4FA_3712	DEFSS
138.165	3	Incongruent	pCI	0.923	M15HS_8316	DEFSS
142.238	2.5	Incongruent	pII	0.741	F21FS_6587	DEFSS
145.785	3.5	Congruent	-	0.814	F19HA_6311	DEFSS
150.355	2	Congruent	-	0.792	M10_4FS_6817	DEFSS
153.421	4	Incongruent	pCI	0.858	F2HS_3448	DEFSS
158.49	3	Incongruent	pII	0.781	F10HA_4379	DEFSS
162.558	2	Congruent	-	1.027	M14FA_7960	DEFSS
165.601	4	Congruent	-	0.925	F30FA_8552	DEFSS
170.655	3.5	Incongruent	pCI	0.769	M8HA_5828	DEFSS
175.222	3	Incongruent	pII	1.04	F35FS_8451	DEFSS
179.291	2.5	Congruent	-	0.94	M1HS_4301	DEFSS
182.832	3	Congruent	-	0.747	F37FA_9020	DEFSS
186.901	2	Incongruent	pCI	0.564	M11FS_6953	DEFSS
189.949	3.5	Incongruent	pII	0.787	F34HA_8219	DEFSS
194.516	4	Congruent	-	0.784	F10FS_4426	DEFSS
199.587	2.5	Congruent	-	1.089	M16HS_8633	DEFSS
203.154	2	Incongruent	pCI	0.807	M5HA_5140	DEFSS
206.223	4	Incongruent	pII	0.704	F12FA_5062	DEFSS
211.293	3.5	Congruent	-	0.664	F16HS_5924	DEFSS
215.838	3	Congruent	-	1.112	M2FA_4644	DEFSS
219.886	2.5	Incongruent	pCI	0.806	M16FS_8676	DEFSS
223.454	3.5	Incongruent	pII	0.513	F6HA_3882	DEFSS
227.998	2	Congruent	-	0.673	F19FS_6344	DEFSS
231.066	2.5	Congruent	-	0.839	M8FA_5885	DEFSS
234.633	4	Incongruent	pCI	0.677	F32HS_7996	DEFSS
239.683	3	Incongruent	pII	0.849	M19HA_9066	DEFSS
243.728	4	Congruent	-	0.925	M3FS_4775	DEFSS
248.773	2	Congruent	-	0.583	F3HA_3545	DEFSS
251.819	2.5	Incongruent	pCI	0.8	M9FA_6121	DEFSS
255.388	3.5	Incongruent	pII	1.047	F14FA_5638	DEFSS
259.934	3	Congruent	-	0.649	M6HS_5354	DEFSS
263.982	2	Congruent	-	0.766	F21HS_6544	DEFSS
267.052	3.5	Incongruent	pCI	0.809	M17FS_8783	DEFSS
271.624	3	Incongruent	pII	0.964	F37HA_8965	DEFSS
275.694	2.5	Congruent	-	-0.099	M12HA_7030	DEFSS
279.236	4	Congruent	-	0.863	F31FS_7861	DEFSS
284.309	4	Incongruent	pCI	0.816	F3FA_3605	DEFSS
289.379	3	Incongruent	pII	0.669	M3HS_4695	DEFSS
293.444	3.5	Congruent	-	0.947	M11FA_6969	DEFSS
298.014	2.5	Congruent	-	0.865	F14HS_5590	DEFSS
301.585	2	Incongruent	pCI	0.87	M12FS_7070	DEFSS
304.632	2	Incongruent	pII	0.79	F6FS_3906	DEFSS
307.703	3	Congruent	-	0.271	M7HA_5500	DEFSS
311.75	2.5	Congruent	-	0.878	F23FA_7228	DEFSS
315.319	4	Incongruent	pCI	0.027	F31HA_8583	DEFSS
320.364	3.5	Incongruent	pII	0.667	M11HS_6885	DEFSS
324.909	3.5	Congruent	-	0.252	M3FA_4789	DEFSS
329.478	2	Congruent	-	0.552	F34FS_8257	DEFSS
332.543	2.5	Incongruent	pCI	0.289	M17HS_8732	DEFSS
336.116	3	Incongruent	pII	0.595	F7FA_4040	DEFSS
340.162	4	Congruent	-	0.463	F10HS_4372	DEFSS
345.208	2	Congruent	-	0.642	M1FS_4325	DEFSS
348.255	4	Incongruent	pCI	0.9	M6_1FA_5445	DEFSS
353.321	3.5	Incongruent	pII	0.914	F35HA_8422	DEFSS
357.867	2.5	Congruent	-	1.229	M16HA_8638	DEFSS
361.435	3	Congruent	-	0.817	F12FS_5036	DEFSS
365.504	3.5	Incongruent	pCI	0.614	F1HS_3423	DEFSS
370.072	3	Incongruent	pII	0.793	M7FA_5539	DEFSS
374.142	2	Congruent	-	0.801	F34FA_8267	DEFSS
377.209	2.5	Congruent	-	0.952	M8HS_5817	DEFSS
380.778	4	Incongruent	pCI	1.012	F23FS_7205	DEFSS
385.822	3.5	Incongruent	pII	1.649	M1HA_4302	DEFSS
390.367	4	Congruent	-	0.623	M5FS_5188	DEFSS
395.414	3	Congruent	-	0.84	F18HA_6193	DEFSS
399.486	2.5	Incongruent	pCI	0.944	M20FA_9277	DEFSS
403.056	2	Incongruent	pII	1.101	F10FA_4434	DEFSS
406.124	3.5	Congruent	-	0.667	F7HS_3986	DEFSS
410.693	4	Congruent	-	0.621	M12HS_7022	DEFSS
415.748	2.5	Incongruent	pCI	1.176	M7FS_5530	DEFSS
419.313	3	Incongruent	pII	0.762	F21HA_6550	DEFSS
423.381	2	Congruent	-	1.005	M17HA_8742	DEFSS
426.448	3.5	Congruent	-	0.877	F39FS_9475	DEFSS
431.015	2	Incongruent	pCI	0.714	M11HA_6890	DEFSS
434.086	2.5	Incongruent	pII	0.642	F19FA_6353	DEFSS
437.654	3	Congruent	-	0.738	M15FA_8374	DEFSS
441.725	4	Congruent	-	0.617	F13HS_5255	DEFSS
446.793	2	Incongruent	pCI	0.896	M20HS_9191	DEFSS
449.836	2.5	Incongruent	pII	0.381	M6FS_5422	DEFSS
453.407	3	Congruent	-	0.553	F16HA_5934	DEFSS
457.477	3.5	Congruent	-	0.544	M18FA_8913	DEFSS
462.047	4	Incongruent	pCI	1.532	F39HS_9426	DEFSS
467.115	4	Incongruent	pII	0.398	F3FS_3596	DEFSS
472.182	2.5	Congruent	-	1.405	M8FS_5869	DEFSS
475.752	2	Congruent	-	0.773	M4HS_4862	DEFSS
478.818	3	Incongruent	pCI	0.902	F2HA_3451	DEFSS
482.857	3.5	Incongruent	pII	0.724	M10HA_6772	DEFSS
