onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.063	3.5	Congruent	-	0.781	M9FS_6104	DEFSS
4.633	4	Congruent	-	0.978	F13HA_5265	DEFSS
9.701	2	Incongruent	pCI	0.914	M4HA_4877	DEFSS
12.767	2.5	Incongruent	pII	0.823	F7FS_4016	DEFSS
16.321	3	Congruent	-	0.899	F30HS_8495	DEFSS
20.376	4	Congruent	-	0.69	M4FA_4941	DEFSS
25.435	2	Incongruent	pCI	1.181	F32FA_8053	DEFSS
28.486	3.5	Incongruent	pII	0.885	M10HS_6767	DEFSS
33.04	2.5	Congruent	-	0.714	F23HA_7156	DEFSS
36.592	3	Congruent	-	0.674	F13FS_5292	DEFSS
40.668	4	Incongruent	pCI	0.91	F4HS_3664	DEFSS
45.726	3	Incongruent	pII	0.751	M20HA_9192	DEFSS
49.782	2.5	Congruent	-	1.242	F18FA_6243	DEFSS
53.359	3.5	Congruent	-	0.723	M18HS_8848	DEFSS
57.912	2	Incongruent	pCI	0.541	M14FS_7958	DEFSS
60.963	4	Incongruent	pII	0.867	F39HA_9433	DEFSS
66.014	2.5	Congruent	-	0.769	M10_FA_6823	DEFSS
69.566	3.5	Congruent	-	0.721	F12HS_5000	DEFSS
74.125	2	Incongruent	pCI	0.766	M17FA_8799	DEFSS
77.177	3	Incongruent	pII	0.841	F2FS_3470	DEFSS
81.226	2.5	Congruent	-	0.725	M14HA_7913	DEFSS
84.778	2	Congruent	-	0.627	F7HA_3985	DEFSS
87.832	4	Incongruent	pCI	0.955	M2FS_4636	DEFSS
92.882	3	Incongruent	pII	0.789	F18HS_6186	DEFSS
96.929	3.5	Congruent	-	0.619	F39FA_9489	DEFSS
101.483	2	Congruent	-	0.416	M2HS_4493	DEFSS
104.53	3	Incongruent	pCI	0.952	F1HA_3424	DEFSS
108.582	3.5	Incongruent	pII	0.784	M6FA__5449	DEFSS
113.159	2.5	Congruent	-	0.796	M19FS_9117	DEFSS
116.717	4	Congruent	-	0.62	F35HS_8418	DEFSS
121.77	3	Incongruent	pCI	1.077	F16FS_5978	DEFSS
125.821	4	Incongruent	pII	0.78	M1FA_4336	DEFSS
130.874	3.5	Congruent	-	0.803	M9HA_6057	DEFSS
135.428	2.5	Congruent	-	0.642	F4FA_3712	DEFSS
138.98	2	Incongruent	pCI	0.785	M15HS_8316	DEFSS
142.038	2	Incongruent	pII	0.805	F21FS_6587	DEFSS
145.09	4	Congruent	-	0.852	F19HA_6311	DEFSS
150.14	3.5	Congruent	-	0.596	M10_4FS_6817	DEFSS
154.691	3	Incongruent	pCI	0.805	F2HS_3448	DEFSS
158.743	2.5	Incongruent	pII	1.1	F10HA_4379	DEFSS
162.288	4	Congruent	-	0.573	M14FA_7960	DEFSS
167.343	3	Congruent	-	0.664	F30FA_8552	DEFSS
171.396	3.5	Incongruent	pCI	0.651	M8HA_5828	DEFSS
175.95	2	Incongruent	pII	0.586	F35FS_8451	DEFSS
179.003	2.5	Congruent	-	0.884	M1HS_4301	DEFSS
182.556	2.5	Congruent	-	1.167	F37FA_9020	DEFSS
186.104	3.5	Incongruent	pCI	0.991	M11FS_6953	DEFSS
190.661	3	Incongruent	pII	0.892	F34HA_8219	DEFSS
194.742	4	Congruent	-	0.678	F10FS_4426	DEFSS
199.795	2	Congruent	-	0.74	M16HS_8633	DEFSS
202.848	3	Incongruent	pCI	1.079	M5HA_5140	DEFSS
206.901	2	Incongruent	pII	1.003	F12FA_5062	DEFSS
209.95	3.5	Congruent	-	0.718	F16HS_5924	DEFSS
214.507	4	Congruent	-	0.845	M2FA_4644	DEFSS
219.559	2.5	Incongruent	pCI	0.765	M16FS_8676	DEFSS
223.109	3.5	Incongruent	pII	0.881	F6HA_3882	DEFSS
227.657	4	Congruent	-	0.714	F19FS_6344	DEFSS
232.709	2.5	Congruent	-	0.754	M8FA_5885	DEFSS
236.263	2	Incongruent	pCI	0.712	F32HS_7996	DEFSS
239.321	3	Incongruent	pII	0.784	M19HA_9066	DEFSS
243.366	2.5	Congruent	-	0.796	M3FS_4775	DEFSS
246.919	4	Congruent	-	0.776	F3HA_3545	DEFSS
251.968	3	Incongruent	pCI	1.217	M9FA_6121	DEFSS
256.023	2	Incongruent	pII	0.913	F14FA_5638	DEFSS
259.074	3.5	Congruent	-	0.818	M6HS_5354	DEFSS
263.633	2.5	Congruent	-	0.617	F21HS_6544	DEFSS
267.186	2	Incongruent	pCI	0.764	M17FS_8783	DEFSS
270.234	3	Incongruent	pII	0.671	F37HA_8965	DEFSS
274.289	3.5	Congruent	-	1.316	M12HA_7030	DEFSS
278.841	4	Congruent	-	0.704	F31FS_7861	DEFSS
283.894	2	Incongruent	pCI	0.977	F3FA_3605	DEFSS
286.951	4	Incongruent	pII	0.927	M3HS_4695	DEFSS
292.001	3	Congruent	-	0.594	M11FA_6969	DEFSS
296.056	3.5	Congruent	-	0.729	F14HS_5590	DEFSS
300.609	2.5	Incongruent	pCI	0.696	M12FS_7070	DEFSS
304.163	3.5	Incongruent	pII	1.341	F6FS_3906	DEFSS
308.719	2	Congruent	-	0.822	M7HA_5500	DEFSS
311.777	4	Congruent	-	0.81	F23FA_7228	DEFSS
316.83	3	Incongruent	pCI	1.243	F31HA_8583	DEFSS
320.879	2.5	Incongruent	pII	0.924	M11HS_6885	DEFSS
324.422	2.5	Congruent	-	0.735	M3FA_4789	DEFSS
327.974	2	Congruent	-	0.849	F34FS_8257	DEFSS
331.023	3	Incongruent	pCI	0.497	M17HS_8732	DEFSS
335.083	3.5	Incongruent	pII	1.112	F7FA_4040	DEFSS
339.636	4	Congruent	-	0.93	F10HS_4372	DEFSS
344.686	2	Congruent	-	0.645	M1FS_4325	DEFSS
347.738	3.5	Incongruent	pCI	1.208	M6_1FA_5445	DEFSS
352.313	4	Incongruent	pII	0.904	F35HA_8422	DEFSS
357.365	3	Congruent	-	0.589	M16HA_8638	DEFSS
361.421	2.5	Congruent	-	0.62	F12FS_5036	DEFSS
