onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.066	3.5	Congruent	-	0.853	M9FS_6104	DEFSS
4.661	2.5	Congruent	-	0.573	F13HA_5265	DEFSS
8.251	2	Incongruent	pCI	0.628	M4HA_4877	DEFSS
11.352	4	Incongruent	pII	0.662	F7FS_4016	DEFSS
16.435	3	Congruent	-	0.614	F30HS_8495	DEFSS
20.516	2	Congruent	-	0.543	M4FA_4941	DEFSS
23.596	4	Incongruent	pCI	0.593	F32FA_8053	DEFSS
28.673	3.5	Incongruent	pII	0.661	M10HS_6767	DEFSS
33.251	2.5	Congruent	-	0.883	F23HA_7156	DEFSS
36.828	3	Congruent	-	0.586	F13FS_5292	DEFSS
40.905	3.5	Incongruent	pCI	0.664	F4HS_3664	DEFSS
45.484	4	Incongruent	pII	0.715	M20HA_9192	DEFSS
50.554	2	Congruent	-	0.76	F18FA_6243	DEFSS
53.634	2.5	Congruent	-	0.64	M18HS_8848	DEFSS
57.219	3	Incongruent	pCI	0.77	M14FS_7958	DEFSS
61.302	4	Incongruent	pII	0.652	F39HA_9433	DEFSS
66.386	2	Congruent	-	0.703	M10_FA_6823	DEFSS
69.467	3.5	Congruent	-	0.612	F12HS_5000	DEFSS
74.057	2.5	Incongruent	pCI	0.812	M17FA_8799	DEFSS
77.639	3	Incongruent	pII	0.815	F2FS_3470	DEFSS
81.719	4	Congruent	-	0.485	M14HA_7913	DEFSS
86.802	3	Congruent	-	0.872	F7HA_3985	DEFSS
90.884	2.5	Incongruent	pCI	0.715	M2FS_4636	DEFSS
94.45	3.5	Incongruent	pII	0.709	F18HS_6186	DEFSS
99.031	2	Congruent	-	0.563	F39FA_9489	DEFSS
102.114	4	Congruent	-	0.665	M2HS_4493	DEFSS
107.197	2.5	Incongruent	pCI	0.677	F1HA_3424	DEFSS
110.776	3.5	Incongruent	pII	0.797	M6FA__5449	DEFSS
115.356	2	Congruent	-	0.658	M19FS_9117	DEFSS
118.432	3	Congruent	-	0.652	F35HS_8418	DEFSS
122.511	2.5	Incongruent	pCI	0.738	F16FS_5978	DEFSS
126.087	2	Incongruent	pII	0.722	M1FA_4336	DEFSS
129.167	4	Congruent	-	0.552	M9HA_6057	DEFSS
134.244	3	Congruent	-	0.7	F4FA_3712	DEFSS
138.323	3.5	Incongruent	pCI	0.631	M15HS_8316	DEFSS
142.901	2	Incongruent	pII	0.623	F21FS_6587	DEFSS
145.973	3	Congruent	-	0.681	F19HA_6311	DEFSS
150.054	3.5	Congruent	-	0.695	M10_4FS_6817	DEFSS
154.635	2.5	Incongruent	pCI	0.834	F2HS_3448	DEFSS
158.216	4	Incongruent	pII	0.863	F10HA_4379	DEFSS
163.299	3	Congruent	-	0.855	M14FA_7960	DEFSS
167.371	4	Congruent	-	0.873	F30FA_8552	DEFSS
172.416	3.5	Incongruent	pCI	0.823	M8HA_5828	DEFSS
176.995	2.5	Incongruent	pII	0.769	F35FS_8451	DEFSS
180.578	2	Congruent	-	0.851	M1HS_4301	DEFSS
183.655	2	Congruent	-	0.664	F37FA_9020	DEFSS
186.736	4	Incongruent	pCI	0.763	M11FS_6953	DEFSS
191.815	3.5	Incongruent	pII	0.789	F34HA_8219	DEFSS
196.386	3	Congruent	-	0.728	F10FS_4426	DEFSS
200.47	2.5	Congruent	-	0.964	M16HS_8633	DEFSS
204.05	4	Incongruent	pCI	0.929	M5HA_5140	DEFSS
209.13	3	Incongruent	pII	0.714	F12FA_5062	DEFSS
213.207	3.5	Congruent	-	0.867	F16HS_5924	DEFSS
217.784	2	Congruent	-	1.01	M2FA_4644	DEFSS
220.869	2.5	Incongruent	pCI	0.795	M16FS_8676	DEFSS
224.445	2.5	Incongruent	pII	0.599	F6HA_3882	DEFSS
228.024	3.5	Congruent	-	0.685	F19FS_6344	DEFSS
232.598	3	Congruent	-	0.606	M8FA_5885	DEFSS
236.682	4	Incongruent	pCI	0.987	F32HS_7996	DEFSS
241.767	2	Incongruent	pII	0.877	M19HA_9066	DEFSS
244.855	3	Congruent	-	0.729	M3FS_4775	DEFSS
248.943	2	Congruent	-	0.756	F3HA_3545	DEFSS
252.029	3.5	Incongruent	pCI	0.825	M9FA_6121	DEFSS
256.612	4	Incongruent	pII	0.707	F14FA_5638	DEFSS
261.692	2.5	Congruent	-	0.762	M6HS_5354	DEFSS
265.274	3.5	Congruent	-	0.595	F21HS_6544	DEFSS
269.86	4	Incongruent	pCI	1.139	M17FS_8783	DEFSS
274.94	2.5	Incongruent	pII	-0.099	F37HA_8965	DEFSS
278.488	2	Congruent	-	0.811	M12HA_7030	DEFSS
281.566	3	Congruent	-	0.578	F31FS_7861	DEFSS
285.635	2.5	Incongruent	pCI	0.844	F3FA_3605	DEFSS
289.214	4	Incongruent	pII	0.93	M3HS_4695	DEFSS
294.298	3	Congruent	-	0.571	M11FA_6969	DEFSS
298.381	2	Congruent	-	0.518	F14HS_5590	DEFSS
301.464	3.5	Incongruent	pCI	0.75	M12FS_7070	DEFSS
306.047	2.5	Incongruent	pII	0.597	F6FS_3906	DEFSS
309.629	2	Congruent	-	0.605	M7HA_5500	DEFSS
312.71	3	Congruent	-	0.584	F23FA_7228	DEFSS
316.79	3.5	Incongruent	pCI	0.739	F31HA_8583	DEFSS
321.37	4	Incongruent	pII	0.544	M11HS_6885	DEFSS
326.449	2	Congruent	-	0.565	M3FA_4789	DEFSS
329.529	4	Congruent	-	0.63	F34FS_8257	DEFSS
334.607	3	Incongruent	pCI	0.672	M17HS_8732	DEFSS
338.684	3.5	Incongruent	pII	0.79	F7FA_4040	DEFSS
343.267	2.5	Congruent	-	0.592	F10HS_4372	DEFSS
346.831	3.5	Congruent	-	0.683	M1FS_4325	DEFSS
351.38	2	Incongruent	pCI	0.649	M6_1FA_5445	DEFSS
354.461	4	Incongruent	pII	1.223	F35HA_8422	DEFSS
359.544	3	Congruent	-	0.415	M16HA_8638	DEFSS
363.624	2.5	Congruent	-	0.765	F12FS_5036	DEFSS
367.202	2.5	Incongruent	pCI	0.807	F1HS_3423	DEFSS
370.784	2	Incongruent	pII	0.905	M7FA_5539	DEFSS
373.867	3	Congruent	-	0.697	F34FA_8267	DEFSS
377.948	3.5	Congruent	-	0.511	M8HS_5817	DEFSS
382.527	4	Incongruent	pCI	0.892	F23FS_7205	DEFSS
387.614	2	Incongruent	pII	0.785	M1HA_4302	DEFSS
390.703	3.5	Congruent	-	1.091	M5FS_5188	DEFSS
395.291	4	Congruent	-	0.623	F18HA_6193	DEFSS
400.375	3	Incongruent	pCI	0.724	M20FA_9277	DEFSS
404.459	2.5	Incongruent	pII	0.675	F10FA_4434	DEFSS
408.046	2	Congruent	-	0.848	F7HS_3986	DEFSS
411.134	3.5	Congruent	-	0.83	M12HS_7022	DEFSS
415.713	3	Incongruent	pCI	0.796	M7FS_5530	DEFSS
419.792	2.5	Incongruent	pII	0.853	F21HA_6550	DEFSS
423.374	4	Congruent	-	0.911	M17HA_8742	DEFSS
428.452	2.5	Congruent	-	0.668	F39FS_9475	DEFSS
432.035	3	Incongruent	pCI	0.555	M11HA_6890	DEFSS
436.118	2	Incongruent	pII	0.677	F19FA_6353	DEFSS
439.195	4	Congruent	-	0.7	M15FA_8374	DEFSS
444.278	3.5	Congruent	-	0.597	F13HS_5255	DEFSS
448.854	3.5	Incongruent	pCI	0.951	M20HS_9191	DEFSS
453.431	2.5	Incongruent	pII	0.939	M6FS_5422	DEFSS
457.011	3	Congruent	-	0.604	F16HA_5934	DEFSS
461.09	2	Congruent	-	0.785	M18FA_8913	DEFSS
464.164	4	Incongruent	pCI	0.571	F39HS_9426	DEFSS
469.238	3	Incongruent	pII	1.077	F3FS_3596	DEFSS
473.317	3.5	Congruent	-	0.768	M8FS_5869	DEFSS
477.894	4	Congruent	-	0.726	M4HS_4862	DEFSS
482.976	2.5	Incongruent	pCI	0.854	F2HA_3451	DEFSS
486.552	2	Incongruent	pII	1.098	M10HA_6772	DEFSS
489.629	2.5	Congruent	-	0.636	F18FS_6229	DEFSS
493.208	3	Congruent	-	0.596	F31HS_8581	DEFSS
497.289	3.5	Incongruent	pCI	0.711	M12FA_7082	DEFSS
501.866	2	Incongruent	pII	0.579	F12HA_5004	DEFSS
504.942	4	Congruent	-	0.803	F6FA_3922	DEFSS
510.022	4	Congruent	-	0.743	M5HS_5134	DEFSS
515.098	3	Incongruent	pCI	0.862	M14HS_7912	DEFSS
519.177	2	Incongruent	pII	0.693	F32FS_8041	DEFSS
522.253	3.5	Congruent	-	0.722	M19FA_9129	DEFSS
526.832	2.5	Congruent	-	0.653	F34HS_8209	DEFSS
530.409	4	Incongruent	pCI	0.621	M18HA_8854	DEFSS
535.488	3.5	Incongruent	pII	0.652	F16FA_5992	DEFSS
540.067	2	Congruent	-	0.658	F37FS_9007	DEFSS
543.147	3	Congruent	-	0.633	M3HA_4707	DEFSS
547.224	2.5	Incongruent	pCI	0.636	M15FS_8364	DEFSS
550.801	2.5	Incongruent	pII	0.979	F13FA_5314	DEFSS
554.374	2	Congruent	-	0.711	F14HA_5595	DEFSS
557.452	3	Congruent	-	0.828	M5FA_5198	DEFSS
561.533	3.5	Incongruent	pCI	0.812	F2FA_3491	DEFSS
566.113	4	Incongruent	pII	0.907	F23HS_7148	DEFSS
571.192	4	Congruent	-	0.728	M18FS_8888	DEFSS
576.27	2.5	Congruent	-	0.565	F30HA_8500	DEFSS
579.815	2	Incongruent	pCI	0.935	M7HS_5497	DEFSS
582.894	3	Incongruent	pII	1.381	F14FS_5632	DEFSS
586.974	3.5	Congruent	-	0.626	M2HA_4506	DEFSS
591.552	4	Congruent	-	0.648	F21FA_6608	DEFSS
596.632	3	Incongruent	pCI	0.838	F6HS_3875	DEFSS
600.676	2.5	Incongruent	pII	1.091	M19HS_9059	DEFSS
604.252	2	Congruent	-	0.81	F4FS_3704	DEFSS
