onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.048	4	Congruent	-	1.087	M9FS_6104	DEFSS
5.1	2.5	Congruent	-	0.648	F13HA_5265	DEFSS
8.669	3	Incongruent	pCI	2.532	M4HA_4877	DEFSS
12.75	3.5	Incongruent	pII	0.945	F7FS_4016	DEFSS
17.317	2	Congruent	-	0.475	F30HS_8495	DEFSS
20.381	4	Congruent	-	0.677	M4FA_4941	DEFSS
25.426	3.5	Incongruent	pCI	0.538	F32FA_8053	DEFSS
29.967	3	Incongruent	pII	0.563	M10HS_6767	DEFSS
34.032	2	Congruent	-	0.656	F23HA_7156	DEFSS
37.096	2.5	Congruent	-	0.81	F13FS_5292	DEFSS
40.663	2	Incongruent	pCI	0.951	F4HS_3664	DEFSS
43.729	3	Incongruent	pII	0.817	M20HA_9192	DEFSS
47.796	3.5	Congruent	-	1.061	F18FA_6243	DEFSS
52.36	4	Congruent	-	0.831	M18HS_8848	DEFSS
57.424	2.5	Incongruent	pCI	1.161	M14FS_7958	DEFSS
60.989	2	Incongruent	pII	0.752	F39HA_9433	DEFSS
64.026	3.5	Congruent	-	0.634	M10_FA_6823	DEFSS
68.565	4	Congruent	-	1.022	F12HS_5000	DEFSS
73.629	2.5	Incongruent	pCI	0.906	M17FA_8799	DEFSS
77.175	3	Incongruent	pII	1.947	F2FS_3470	DEFSS
81.221	2	Congruent	-	0.808	M14HA_7913	DEFSS
84.286	3	Congruent	-	0.779	F7HA_3985	DEFSS
88.327	3.5	Incongruent	pCI	0.912	M2FS_4636	DEFSS
92.893	2.5	Incongruent	pII	1.661	F18HS_6186	DEFSS
96.433	4	Congruent	-	1.988	F39FA_9489	DEFSS
101.5	3	Congruent	-	1.222	M2HS_4493	DEFSS
105.566	4	Incongruent	pCI	1.618	F1HA_3424	DEFSS
110.632	2	Incongruent	pII	1.206	M6FA__5449	DEFSS
113.696	3.5	Congruent	-	1.551	M19FS_9117	DEFSS
118.261	2.5	Congruent	-	1.515	F35HS_8418	DEFSS
121.827	3.5	Incongruent	pCI	1.345	F16FS_5978	DEFSS
126.37	2.5	Incongruent	pII	0.899	M1FA_4336	DEFSS
129.938	4	Congruent	-	1.133	M9HA_6057	DEFSS
135.002	2	Congruent	-	0.802	F4FA_3712	DEFSS
138.066	3	Incongruent	pCI	0.953	M15HS_8316	DEFSS
142.113	2	Incongruent	pII	0.782	F21FS_6587	DEFSS
145.18	3.5	Congruent	-	0.872	F19HA_6311	DEFSS
149.723	2.5	Congruent	-	1.456	M10_4FS_6817	DEFSS
153.263	3	Incongruent	pCI	0.795	F2HS_3448	DEFSS
157.304	4	Incongruent	pII	0.875	F10HA_4379	DEFSS
162.345	3.5	Congruent	-	1.859	M14FA_7960	DEFSS
166.908	3	Congruent	-	1.884	F30FA_8552	DEFSS
170.97	2.5	Incongruent	pCI	0.704	M8HA_5828	DEFSS
174.535	4	Incongruent	pII	1.147	F35FS_8451	DEFSS
179.6	2	Congruent	-	2.268	M1HS_4301	DEFSS
182.642	2	Congruent	-	1.502	F37FA_9020	DEFSS
185.708	2.5	Incongruent	pCI	1.085	M11FS_6953	DEFSS
189.273	3	Incongruent	pII	1.201	F34HA_8219	DEFSS
193.313	4	Congruent	-	0.779	F10FS_4426	DEFSS
198.359	3.5	Congruent	-	0.772	M16HS_8633	DEFSS
202.925	2.5	Incongruent	pCI	1.304	M5HA_5140	DEFSS
206.468	3	Incongruent	pII	2.154	F12FA_5062	DEFSS
210.532	2	Congruent	-	1.001	F16HS_5924	DEFSS
213.592	4	Congruent	-	1.272	M2FA_4644	DEFSS
218.65	3.5	Incongruent	pCI	0.997	M16FS_8676	DEFSS
223.214	2.5	Incongruent	pII	1.15	F6HA_3882	DEFSS
226.777	4	Congruent	-	1.059	F19FS_6344	DEFSS
231.84	2	Congruent	-	1.428	M8FA_5885	DEFSS
234.905	3	Incongruent	pCI	1.545	F32HS_7996	DEFSS
238.971	3.5	Incongruent	pII	0.877	M19HA_9066	DEFSS
243.537	3.5	Congruent	-	1.055	M3FS_4775	DEFSS
248.101	4	Congruent	-	1.464	F3HA_3545	DEFSS
253.164	2.5	Incongruent	pCI	1.922	M9FA_6121	DEFSS
256.729	2	Incongruent	pII	0.668	F14FA_5638	DEFSS
259.796	3	Congruent	-	0.843	M6HS_5354	DEFSS
263.863	2	Congruent	-	0.72	F21HS_6544	DEFSS
266.927	2.5	Incongruent	pCI	0.796	M17FS_8783	DEFSS
270.471	3	Incongruent	pII	1.655	F37HA_8965	DEFSS
274.516	3.5	Congruent	-	0.832	M12HA_7030	DEFSS
279.08	4	Congruent	-	1.141	F31FS_7861	DEFSS
284.144	2.5	Incongruent	pCI	1.165	F3FA_3605	DEFSS
287.684	2	Incongruent	pII	0.464	M3HS_4695	DEFSS
290.752	4	Congruent	-	0.357	M11FA_6969	DEFSS
295.797	3.5	Congruent	-	0.949	F14HS_5590	DEFSS
300.341	3	Incongruent	pCI	0.723	M12FS_7070	DEFSS
304.387	3.5	Incongruent	pII	0.865	F6FS_3906	DEFSS
308.952	4	Congruent	-	0.99	M7HA_5500	DEFSS
314.017	2	Congruent	-	1.359	F23FA_7228	DEFSS
317.081	2.5	Incongruent	pCI	0.924	F31HA_8583	DEFSS
320.648	3	Incongruent	pII	1.38	M11HS_6885	DEFSS
324.713	3.5	Congruent	-	0.999	M3FA_4789	DEFSS
329.276	3	Congruent	-	1.128	F34FS_8257	DEFSS
333.341	2.5	Incongruent	pCI	0.652	M17HS_8732	DEFSS
336.885	2	Incongruent	pII	0.921	F7FA_4040	DEFSS
339.953	4	Congruent	-	0.96	F10HS_4372	DEFSS
344.995	4	Congruent	-	0.648	M1FS_4325	DEFSS
350.061	2	Incongruent	pCI	0.928	M6_1FA_5445	DEFSS
353.104	3	Incongruent	pII	1.126	F35HA_8422	DEFSS
357.17	2.5	Congruent	-	0.799	M16HA_8638	DEFSS
360.715	3.5	Congruent	-	0.91	F12FS_5036	DEFSS
365.281	2.5	Incongruent	pCI	1.89	F1HS_3423	DEFSS
368.826	3	Incongruent	pII	1.07	M7FA_5539	DEFSS
372.869	4	Congruent	-	1.305	F34FA_8267	DEFSS
377.912	3.5	Congruent	-	1.05	M8HS_5817	DEFSS
382.479	2	Incongruent	pCI	0.976	F23FS_7205	DEFSS
385.545	2.5	Incongruent	pII	1.246	M1HA_4302	DEFSS
389.111	4	Congruent	-	0.636	M5FS_5188	DEFSS
394.177	3.5	Congruent	-	0.878	F18HA_6193	DEFSS
398.747	2	Incongruent	pCI	1.224	M20FA_9277	DEFSS
401.788	3	Incongruent	pII	3.19	F10FA_4434	DEFSS
405.83	3	Congruent	-	1.156	F7HS_3986	DEFSS
409.897	2.5	Congruent	-	2.145	M12HS_7022	DEFSS
