onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3	Congruent	-	-0.099	M9FS_6104	DEFSS
4.116	4	Congruent	-	0.438	F13HA_5265	DEFSS
9.196	2.5	Incongruent	pCI	0.853	M4HA_4877	DEFSS
12.786	2	Incongruent	pII	0.798	F7FS_4016	DEFSS
15.861	3.5	Congruent	-	1.033	F30HS_8495	DEFSS
20.434	2	Congruent	-	0.615	M4FA_4941	DEFSS
23.507	3.5	Incongruent	pCI	0.717	F32FA_8053	DEFSS
28.081	3	Incongruent	pII	0.613	M10HS_6767	DEFSS
32.152	4	Congruent	-	0.817	F23HA_7156	DEFSS
37.228	2.5	Congruent	-	0.661	F13FS_5292	DEFSS
40.797	3.5	Incongruent	pCI	0.807	F4HS_3664	DEFSS
45.368	2	Incongruent	pII	0.581	M20HA_9192	DEFSS
48.436	2.5	Congruent	-	0.678	F18FA_6243	DEFSS
52.01	3	Congruent	-	0.699	M18HS_8848	DEFSS
56.084	4	Incongruent	pCI	0.745	M14FS_7958	DEFSS
61.155	3	Incongruent	pII	0.534	F39HA_9433	DEFSS
65.227	4	Congruent	-	0.527	M10_FA_6823	DEFSS
70.293	3.5	Congruent	-	0.491	F12HS_5000	DEFSS
74.866	2.5	Incongruent	pCI	0.798	M17FA_8799	DEFSS
78.437	2	Incongruent	pII	0.892	F2FS_3470	DEFSS
81.513	2	Congruent	-	0.631	M14HA_7913	DEFSS
84.579	3	Congruent	-	0.76	F7HA_3985	DEFSS
88.654	4	Incongruent	pCI	0.53	M2FS_4636	DEFSS
93.726	2.5	Incongruent	pII	0.473	F18HS_6186	DEFSS
97.295	3.5	Congruent	-	0.709	F39FA_9489	DEFSS
101.878	3	Congruent	-	0.816	M2HS_4493	DEFSS
105.948	4	Incongruent	pCI	1.016	F1HA_3424	DEFSS
111.022	2	Incongruent	pII	0.582	M6FA__5449	DEFSS
114.094	2.5	Congruent	-	0.905	M19FS_9117	DEFSS
117.668	3.5	Congruent	-	0.691	F35HS_8418	DEFSS
122.239	2	Incongruent	pCI	0.675	F16FS_5978	DEFSS
125.314	3	Incongruent	pII	0.89	M1FA_4336	DEFSS
129.393	2.5	Congruent	-	0.696	M9HA_6057	DEFSS
132.965	4	Congruent	-	0.839	F4FA_3712	DEFSS
138.036	3.5	Incongruent	pCI	1.018	M15HS_8316	DEFSS
142.609	4	Incongruent	pII	0.445	F21FS_6587	DEFSS
147.678	2	Congruent	-	1.041	F19HA_6311	DEFSS
150.752	2.5	Congruent	-	0.657	M10_4FS_6817	DEFSS
154.324	3.5	Incongruent	pCI	0.835	F2HS_3448	DEFSS
158.896	3	Incongruent	pII	0.838	F10HA_4379	DEFSS
162.963	3.5	Congruent	-	0.696	M14FA_7960	DEFSS
167.528	4	Congruent	-	0.736	F30FA_8552	DEFSS
172.602	2.5	Incongruent	pCI	0.882	M8HA_5828	DEFSS
176.176	2	Incongruent	pII	0.823	F35FS_8451	DEFSS
179.256	3	Congruent	-	0.733	M1HS_4301	DEFSS
183.337	2.5	Congruent	-	0.667	F37FA_9020	DEFSS
186.915	3.5	Incongruent	pCI	0.759	M11FS_6953	DEFSS
191.492	2	Incongruent	pII	0.677	F34HA_8219	DEFSS
194.567	4	Congruent	-	0.757	F10FS_4426	DEFSS
199.641	3	Congruent	-	0.583	M16HS_8633	DEFSS
203.715	2	Incongruent	pCI	0.964	M5HA_5140	DEFSS
206.788	4	Incongruent	pII	0.741	F12FA_5062	DEFSS
211.874	3.5	Congruent	-	-0.099	F16HS_5924	DEFSS
216.415	3	Congruent	-	0.669	M2FA_4644	DEFSS
220.486	2.5	Incongruent	pCI	0.828	M16FS_8676	DEFSS
224.058	3	Incongruent	pII	0.996	F6HA_3882	DEFSS
228.131	2	Congruent	-	0.723	F19FS_6344	DEFSS
231.201	3.5	Congruent	-	0.553	M8FA_5885	DEFSS
235.77	4	Incongruent	pCI	0.464	F32HS_7996	DEFSS
240.843	2.5	Incongruent	pII	0.681	M19HA_9066	DEFSS
244.415	2	Congruent	-	0.559	M3FS_4775	DEFSS
247.488	4	Congruent	-	0.661	F3HA_3545	DEFSS
252.558	3.5	Incongruent	pCI	0.641	M9FA_6121	DEFSS
257.134	3	Incongruent	pII	0.94	F14FA_5638	DEFSS
261.206	2.5	Congruent	-	1.083	M6HS_5354	DEFSS
264.779	3.5	Congruent	-	0.66	F21HS_6544	DEFSS
269.352	2	Incongruent	pCI	0.642	M17FS_8783	DEFSS
272.423	2.5	Incongruent	pII	0.866	F37HA_8965	DEFSS
275.996	4	Congruent	-	0.973	M12HA_7030	DEFSS
281.072	3	Congruent	-	0.502	F31FS_7861	DEFSS
285.146	4	Incongruent	pCI	0.833	F3FA_3605	DEFSS
290.222	2	Incongruent	pII	0.547	M3HS_4695	DEFSS
293.293	2.5	Congruent	-	1.236	M11FA_6969	DEFSS
296.866	3.5	Congruent	-	0.668	F14HS_5590	DEFSS
301.443	3	Incongruent	pCI	0.711	M12FS_7070	DEFSS
305.516	2	Incongruent	pII	0.758	F6FS_3906	DEFSS
308.591	3.5	Congruent	-	0.588	M7HA_5500	DEFSS
313.158	3	Congruent	-	0.781	F23FA_7228	DEFSS
317.232	2.5	Incongruent	pCI	0.742	F31HA_8583	DEFSS
320.805	4	Incongruent	pII	0.874	M11HS_6885	DEFSS
325.883	4	Congruent	-	0.721	M3FA_4789	DEFSS
330.958	3	Congruent	-	-0.099	F34FS_8257	DEFSS
335.003	3.5	Incongruent	pCI	0.751	M17HS_8732	DEFSS
339.581	2.5	Incongruent	pII	0.633	F7FA_4040	DEFSS
343.154	2	Congruent	-	0.935	F10HS_4372	DEFSS
346.234	2	Congruent	-	0.67	M1FS_4325	DEFSS
349.311	3	Incongruent	pCI	0.733	M6_1FA_5445	DEFSS
353.389	2.5	Incongruent	pII	0.415	F35HA_8422	DEFSS
356.968	4	Congruent	-	1.226	M16HA_8638	DEFSS
362.048	3.5	Congruent	-	0.721	F12FS_5036	DEFSS
366.623	3.5	Incongruent	pCI	0.801	F1HS_3423	DEFSS
371.201	2	Incongruent	pII	0.748	M7FA_5539	DEFSS
374.274	2.5	Congruent	-	0.74	F34FA_8267	DEFSS
377.854	3	Congruent	-	0.905	M8HS_5817	DEFSS
381.933	4	Incongruent	pCI	0.681	F23FS_7205	DEFSS
387.002	2	Incongruent	pII	0.507	M1HA_4302	DEFSS
390.074	4	Congruent	-	0.665	M5FS_5188	DEFSS
395.149	3.5	Congruent	-	0.63	F18HA_6193	DEFSS
399.729	2.5	Incongruent	pCI	0.84	M20FA_9277	DEFSS
403.31	3	Incongruent	pII	-0.099	F10FA_4434	DEFSS
407.362	3.5	Congruent	-	0.797	F7HS_3986	DEFSS
411.945	3	Congruent	-	0.694	M12HS_7022	DEFSS
416.024	2	Incongruent	pCI	0.68	M7FS_5530	DEFSS
419.098	2.5	Incongruent	pII	0.696	F21HA_6550	DEFSS
422.677	4	Congruent	-	0.777	M17HA_8742	DEFSS
427.755	3.5	Congruent	-	0.939	F39FS_9475	DEFSS
432.327	4	Incongruent	pCI	0.697	M11HA_6890	DEFSS
437.408	3	Incongruent	pII	0.656	F19FA_6353	DEFSS
441.485	2.5	Congruent	-	0.634	M15FA_8374	DEFSS
445.063	2	Congruent	-	0.751	F13HS_5255	DEFSS
448.145	3.5	Incongruent	pCI	1.004	M20HS_9191	DEFSS
452.719	4	Incongruent	pII	0.69	M6FS_5422	DEFSS
457.794	2.5	Congruent	-	0.765	F16HA_5934	DEFSS
461.368	3	Congruent	-	0.746	M18FA_8913	DEFSS
465.438	2	Incongruent	pCI	0.686	F39HS_9426	DEFSS
468.514	3.5	Incongruent	pII	0.77	F3FS_3596	DEFSS
473.086	2	Congruent	-	0.943	M8FS_5869	DEFSS
476.159	2.5	Congruent	-	0.495	M4HS_4862	DEFSS
479.731	3	Incongruent	pCI	0.778	F2HA_3451	DEFSS
483.804	4	Incongruent	pII	0.855	M10HA_6772	DEFSS
488.883	2	Congruent	-	0.756	F18FS_6229	DEFSS
491.958	2.5	Congruent	-	0.775	F31HS_8581	DEFSS
495.531	3	Incongruent	pCI	0.717	M12FA_7082	DEFSS
499.603	3.5	Incongruent	pII	0.505	F12HA_5004	DEFSS
504.177	4	Congruent	-	0.602	F6FA_3922	DEFSS
509.253	4	Congruent	-	0.681	M5HS_5134	DEFSS
514.328	2.5	Incongruent	pCI	0.684	M14HS_7912	DEFSS
517.903	2	Incongruent	pII	0.854	F32FS_8041	DEFSS
520.982	3	Congruent	-	0.635	M19FA_9129	DEFSS
525.062	3.5	Congruent	-	0.465	F34HS_8209	DEFSS
529.639	3	Incongruent	pCI	0.663	M18HA_8854	DEFSS
533.717	3.5	Incongruent	pII	0.73	F16FA_5992	DEFSS
538.295	4	Congruent	-	0.707	F37FS_9007	DEFSS
543.372	2.5	Congruent	-	0.57	M3HA_4707	DEFSS
546.919	2	Incongruent	pCI	0.688	M15FS_8364	DEFSS
549.997	3.5	Incongruent	pII	0.795	F13FA_5314	DEFSS
554.57	2	Congruent	-	0.807	F14HA_5595	DEFSS
557.641	3	Congruent	-	0.721	M5FA_5198	DEFSS
561.715	4	Incongruent	pCI	0.857	F2FA_3491	DEFSS
566.791	2.5	Incongruent	pII	0.501	F23HS_7148	DEFSS
570.336	3	Congruent	-	0.886	M18FS_8888	DEFSS
574.412	2	Congruent	-	0.9	F30HA_8500	DEFSS
577.482	2.5	Incongruent	pCI	0.815	M7HS_5497	DEFSS
581.054	3.5	Incongruent	pII	0.633	F14FS_5632	DEFSS
585.633	4	Congruent	-	0.564	M2HA_4506	DEFSS
590.706	2	Congruent	-	0.536	F21FA_6608	DEFSS
593.774	3.5	Incongruent	pCI	0.768	F6HS_3875	DEFSS
598.351	2.5	Incongruent	pII	0.691	M19HS_9059	DEFSS
601.925	3	Congruent	-	0.697	F4FS_3704	DEFSS
606.003	4	Congruent	-	0.534	F32HA_7998	DEFSS
611.078	3	Incongruent	pCI	0.624	M6HA_5360	DEFSS
615.15	4	Incongruent	pII	0.737	M16FA_8681	DEFSS
620.221	3.5	Congruent	-	0.641	F19HS_6297	DEFSS
624.791	2.5	Congruent	-	0.576	F35FA_8465	DEFSS
628.363	2	Incongruent	pCI	0.654	M4FS_4935	DEFSS
631.437	4	Incongruent	pII	1.085	F37HS_8954	DEFSS
636.512	2.5	Congruent	-	0.79	F30FS_8546	DEFSS
640.086	3.5	Congruent	-	0.491	M9HS_6054	DEFSS
644.66	2	Incongruent	pCI	0.642	F31FA_7873	DEFSS
647.73	3	Incongruent	pII	0.427	F4HA_3668	DEFSS
651.802	2	Congruent	-	0.675	M15HA_8321	DEFSS
654.87	2.5	Incongruent	pCI	0.647	F3HS_3540	DEFSS
658.446	3	Incongruent	pII	0.616	M20FS_9236	DEFSS
