onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.066	3.5	Congruent	-	3.962	M9FS_6104	DEFSS
4.643	2	Congruent	-	0.865	F13HA_5265	DEFSS
7.722	2.5	Incongruent	pCI	0.95	M4HA_4877	DEFSS
11.306	3	Incongruent	pII	0.831	F7FS_4016	DEFSS
15.355	4	Congruent	-	0.768	F30HS_8495	DEFSS
20.423	2.5	Congruent	-	1.067	M4FA_4941	DEFSS
23.966	2	Incongruent	pCI	0.796	F32FA_8053	DEFSS
27.008	4	Incongruent	pII	0.902	M10HS_6767	DEFSS
32.055	3.5	Congruent	-	0.902	F23HA_7156	DEFSS
36.624	3	Congruent	-	0.748	F13FS_5292	DEFSS
40.691	3.5	Incongruent	pCI	0.952	F4HS_3664	DEFSS
45.261	4	Incongruent	pII	1.258	M20HA_9192	DEFSS
50.33	3	Congruent	-	0.861	F18FA_6243	DEFSS
54.4	2.5	Congruent	-	0.49	M18HS_8848	DEFSS
57.97	2	Incongruent	pCI	0.936	M14FS_7958	DEFSS
61.04	2.5	Incongruent	pII	1.075	F39HA_9433	DEFSS
64.607	2	Congruent	-	1.206	M10_FA_6823	DEFSS
67.675	3	Congruent	-	0.559	F12HS_5000	DEFSS
71.745	3.5	Incongruent	pCI	0.692	M17FA_8799	DEFSS
76.314	4	Incongruent	pII	0.855	F2FS_3470	DEFSS
81.382	3	Congruent	-	0.619	M14HA_7913	DEFSS
85.43	2.5	Congruent	-	0.939	F7HA_3985	DEFSS
89	2	Incongruent	pCI	0.794	M2FS_4636	DEFSS
92.053	4	Incongruent	pII	0.781	F18HS_6186	DEFSS
97.097	3.5	Congruent	-	0.581	F39FA_9489	DEFSS
101.666	2.5	Congruent	-	0.785	M2HS_4493	DEFSS
105.232	3	Incongruent	pCI	0.738	F1HA_3424	DEFSS
109.282	3.5	Incongruent	pII	0.954	M6FA__5449	DEFSS
113.849	4	Congruent	-	0.828	M19FS_9117	DEFSS
118.921	2	Congruent	-	0.545	F35HS_8418	DEFSS
121.989	4	Incongruent	pCI	0.459	F16FS_5978	DEFSS
127.061	2	Incongruent	pII	0.974	M1FA_4336	DEFSS
130.105	3.5	Congruent	-	0.603	M9HA_6057	DEFSS
134.674	2.5	Congruent	-	0.587	F4FA_3712	DEFSS
138.219	3	Incongruent	pCI	1.167	M15HS_8316	DEFSS
142.266	2	Incongruent	pII	0.757	F21FS_6587	DEFSS
145.338	4	Congruent	-	0.51	F19HA_6311	DEFSS
150.401	2.5	Congruent	-	0.595	M10_4FS_6817	DEFSS
153.968	3	Incongruent	pCI	0.761	F2HS_3448	DEFSS
158.035	3.5	Incongruent	pII	0.703	F10HA_4379	DEFSS
162.605	4	Congruent	-	0.933	M14FA_7960	DEFSS
167.672	3	Congruent	-	0.789	F30FA_8552	DEFSS
171.739	3.5	Incongruent	pCI	0.32	M8HA_5828	DEFSS
176.286	2	Incongruent	pII	1.031	F35FS_8451	DEFSS
179.334	2.5	Congruent	-	0.635	M1HS_4301	DEFSS
182.902	3	Congruent	-	0.463	F37FA_9020	DEFSS
186.947	2	Incongruent	pCI	0.66	M11FS_6953	DEFSS
190.016	2.5	Incongruent	pII	0.652	F34HA_8219	DEFSS
193.586	4	Congruent	-	0.808	F10FS_4426	DEFSS
198.654	3.5	Congruent	-	0.816	M16HS_8633	DEFSS
203.199	2	Incongruent	pCI	0.879	M5HA_5140	DEFSS
206.247	3.5	Incongruent	pII	0.869	F12FA_5062	DEFSS
210.795	3	Congruent	-	0.919	F16HS_5924	DEFSS
214.862	4	Congruent	-	0.477	M2FA_4644	DEFSS
219.931	2.5	Incongruent	pCI	1.015	M16FS_8676	DEFSS
223.498	3	Incongruent	pII	0.88	F6HA_3882	DEFSS
227.567	4	Congruent	-	0.978	F19FS_6344	DEFSS
232.634	2	Congruent	-	0.932	M8FA_5885	DEFSS
235.702	3.5	Incongruent	pCI	0.425	F32HS_7996	DEFSS
240.247	2.5	Incongruent	pII	0.998	M19HA_9066	DEFSS
243.815	2	Congruent	-	0.909	M3FS_4775	DEFSS
246.883	4	Congruent	-	0.802	F3HA_3545	DEFSS
251.952	3	Incongruent	pCI	0.932	M9FA_6121	DEFSS
256.024	3.5	Incongruent	pII	-0.099	F14FA_5638	DEFSS
260.568	2.5	Congruent	-	0.902	M6HS_5354	DEFSS
264.136	4	Congruent	-	0.759	F21HS_6544	DEFSS
