onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.063	2.5	Congruent	-	1.036	M9FS_6104	DEFSS
3.664	3	Congruent	-	0.745	F13HA_5265	DEFSS
7.75	3.5	Incongruent	pCI	0.889	M4HA_4877	DEFSS
12.346	2	Incongruent	pII	0.738	F7FS_4016	DEFSS
15.426	4	Congruent	-	0.813	F30HS_8495	DEFSS
20.511	4	Congruent	-	0.718	M4FA_4941	DEFSS
25.564	3.5	Incongruent	pCI	0.55	F32FA_8053	DEFSS
30.14	2	Incongruent	pII	1.064	M10HS_6767	DEFSS
33.218	2.5	Congruent	-	0.881	F23HA_7156	DEFSS
36.797	3	Congruent	-	0.762	F13FS_5292	DEFSS
40.875	3	Incongruent	pCI	0.859	F4HS_3664	DEFSS
44.957	2	Incongruent	pII	0.702	M20HA_9192	DEFSS
48.031	2.5	Congruent	-	1.193	F18FA_6243	DEFSS
51.59	4	Congruent	-	0.694	M18HS_8848	DEFSS
56.667	3.5	Incongruent	pCI	0.872	M14FS_7958	DEFSS
61.246	4	Incongruent	pII	1.043	F39HA_9433	DEFSS
66.321	3	Congruent	-	0.733	M10_FA_6823	DEFSS
70.367	3.5	Congruent	-	0.632	F12HS_5000	DEFSS
74.944	2.5	Incongruent	pCI	0.805	M17FA_8799	DEFSS
78.526	2	Incongruent	pII	0.893	F2FS_3470	DEFSS
81.604	4	Congruent	-	0.665	M14HA_7913	DEFSS
86.686	3	Congruent	-	0.753	F7HA_3985	DEFSS
90.765	2	Incongruent	pCI	0.804	M2FS_4636	DEFSS
93.842	2.5	Incongruent	pII	0.697	F18HS_6186	DEFSS
97.422	3.5	Congruent	-	0.602	F39FA_9489	DEFSS
102.002	2	Congruent	-	0.602	M2HS_4493	DEFSS
105.08	3.5	Incongruent	pCI	0.883	F1HA_3424	DEFSS
109.667	4	Incongruent	pII	2.887	M6FA__5449	DEFSS
114.743	3	Congruent	-	0.921	M19FS_9117	DEFSS
118.821	2.5	Congruent	-	0.718	F35HS_8418	DEFSS
122.401	3.5	Incongruent	pCI	0.878	F16FS_5978	DEFSS
126.98	4	Incongruent	pII	0.819	M1FA_4336	DEFSS
132.057	2.5	Congruent	-	0.792	M9HA_6057	DEFSS
135.633	2	Congruent	-	0.636	F4FA_3712	DEFSS
138.709	3	Incongruent	pCI	0.68	M15HS_8316	DEFSS
142.777	3.5	Incongruent	pII	1.087	F21FS_6587	DEFSS
147.359	2	Congruent	-	0.775	F19HA_6311	DEFSS
150.439	4	Congruent	-	0.79	M10_4FS_6817	DEFSS
155.517	3	Incongruent	pCI	0.962	F2HS_3448	DEFSS
159.594	2.5	Incongruent	pII	0.765	F10HA_4379	DEFSS
163.17	3.5	Congruent	-	0.964	M14FA_7960	DEFSS
167.748	2	Congruent	-	0.721	F30FA_8552	DEFSS
170.823	2.5	Incongruent	pCI	0.816	M8HA_5828	DEFSS
174.401	4	Incongruent	pII	1.653	F35FS_8451	DEFSS
179.482	3	Congruent	-	0.712	M1HS_4301	DEFSS
183.557	3	Congruent	-	0.932	F37FA_9020	DEFSS
187.64	2.5	Incongruent	pCI	0.999	M11FS_6953	DEFSS
191.22	4	Incongruent	pII	0.924	F34HA_8219	DEFSS
196.3	3.5	Congruent	-	0.769	F10FS_4426	DEFSS
200.883	2	Congruent	-	0.621	M16HS_8633	DEFSS
203.964	4	Incongruent	pCI	1.04	M5HA_5140	DEFSS
209.044	3	Incongruent	pII	0.93	F12FA_5062	DEFSS
213.125	2	Congruent	-	0.704	F16HS_5924	DEFSS
216.204	2.5	Congruent	-	0.635	M2FA_4644	DEFSS
219.784	3.5	Incongruent	pCI	0.765	M16FS_8676	DEFSS
224.36	3.5	Incongruent	pII	0.624	F6HA_3882	DEFSS
228.936	3	Congruent	-	0.713	F19FS_6344	DEFSS
233.01	2	Congruent	-	0.924	M8FA_5885	DEFSS
236.075	4	Incongruent	pCI	0.899	F32HS_7996	DEFSS
241.156	2.5	Incongruent	pII	0.908	M19HA_9066	DEFSS
244.733	4	Congruent	-	0.856	M3FS_4775	DEFSS
249.811	3	Congruent	-	0.898	F3HA_3545	DEFSS
253.891	2	Incongruent	pCI	0.778	M9FA_6121	DEFSS
256.97	3.5	Incongruent	pII	1.059	F14FA_5638	DEFSS
261.549	2.5	Congruent	-	0.67	M6HS_5354	DEFSS
265.124	2.5	Congruent	-	0.72	F21HS_6544	DEFSS
268.703	3.5	Incongruent	pCI	0.766	M17FS_8783	DEFSS
273.28	2	Incongruent	pII	0.904	F37HA_8965	DEFSS
276.361	3	Congruent	-	0.663	M12HA_7030	DEFSS
280.434	4	Congruent	-	0.655	F31FS_7861	DEFSS
285.483	3.5	Incongruent	pCI	0.856	F3FA_3605	DEFSS
290.055	2	Incongruent	pII	0.799	M3HS_4695	DEFSS
293.136	4	Congruent	-	0.708	M11FA_6969	DEFSS
298.221	3	Congruent	-	0.603	F14HS_5590	DEFSS
302.305	2.5	Incongruent	pCI	0.724	M12FS_7070	DEFSS
305.888	4	Incongruent	pII	0.926	F6FS_3906	DEFSS
310.955	2.5	Congruent	-	0.674	M7HA_5500	DEFSS
314.542	3.5	Congruent	-	0.577	F23FA_7228	DEFSS
319.103	2	Incongruent	pCI	0.956	F31HA_8583	DEFSS
322.183	3	Incongruent	pII	0.916	M11HS_6885	DEFSS
326.263	2.5	Congruent	-	0.856	M3FA_4789	DEFSS
329.844	3.5	Congruent	-	1.08	F34FS_8257	DEFSS
334.427	4	Incongruent	pCI	0.792	M17HS_8732	DEFSS
339.505	3	Incongruent	pII	1.109	F7FA_4040	DEFSS
343.585	2	Congruent	-	0.654	F10HS_4372	DEFSS
346.668	3	Congruent	-	0.721	M1FS_4325	DEFSS
350.753	4	Incongruent	pCI	0.781	M6_1FA_5445	DEFSS
355.835	3.5	Incongruent	pII	0.859	F35HA_8422	DEFSS
360.417	2.5	Congruent	-	0.692	M16HA_8638	DEFSS
363.995	2	Congruent	-	0.779	F12FS_5036	DEFSS
367.076	2.5	Incongruent	pCI	0.723	F1HS_3423	DEFSS
370.657	2	Incongruent	pII	1.112	M7FA_5539	DEFSS
373.74	4	Congruent	-	0.879	F34FA_8267	DEFSS
378.82	3	Congruent	-	0.769	M8HS_5817	DEFSS
382.898	3.5	Incongruent	pCI	1.006	F23FS_7205	DEFSS
387.481	4	Incongruent	pII	1.198	M1HA_4302	DEFSS
392.56	2.5	Congruent	-	0.734	M5FS_5188	DEFSS
396.147	3	Congruent	-	0.667	F18HA_6193	DEFSS
400.233	2	Incongruent	pCI	0.791	M20FA_9277	DEFSS
403.31	3.5	Incongruent	pII	0.739	F10FA_4434	DEFSS
407.89	4	Congruent	-	0.564	F7HS_3986	DEFSS
412.972	2	Congruent	-	0.612	M12HS_7022	DEFSS
416.046	3	Incongruent	pCI	0.543	M7FS_5530	DEFSS
420.125	2.5	Incongruent	pII	1.479	F21HA_6550	DEFSS
423.708	3.5	Congruent	-	0.706	M17HA_8742	DEFSS
428.283	2	Congruent	-	0.701	F39FS_9475	DEFSS
431.345	2.5	Incongruent	pCI	0.819	M11HA_6890	DEFSS
434.929	3.5	Incongruent	pII	0.615	F19FA_6353	DEFSS
439.508	3	Congruent	-	0.771	M15FA_8374	DEFSS
443.588	4	Congruent	-	0.626	F13HS_5255	DEFSS
448.67	3	Incongruent	pCI	0.889	M20HS_9191	DEFSS
452.751	4	Incongruent	pII	1.438	M6FS_5422	DEFSS
457.833	3.5	Congruent	-	0.671	F16HA_5934	DEFSS
462.411	2.5	Congruent	-	0.833	M18FA_8913	DEFSS
465.988	2	Incongruent	pCI	0.521	F39HS_9426	DEFSS
469.071	3.5	Incongruent	pII	0.723	F3FS_3596	DEFSS
473.652	3	Congruent	-	0.682	M8FS_5869	DEFSS
477.733	2.5	Congruent	-	0.666	M4HS_4862	DEFSS
481.317	4	Incongruent	pCI	0.912	F2HA_3451	DEFSS
486.398	2	Incongruent	pII	0.811	M10HA_6772	DEFSS
489.481	3	Congruent	-	0.683	F18FS_6229	DEFSS
493.547	2	Congruent	-	0.681	F31HS_8581	DEFSS
496.626	2.5	Incongruent	pCI	1.233	M12FA_7082	DEFSS
500.206	4	Incongruent	pII	0.828	F12HA_5004	DEFSS
505.285	3.5	Congruent	-	0.674	F6FA_3922	DEFSS
509.87	3	Congruent	-	0.729	M5HS_5134	DEFSS
513.95	3.5	Incongruent	pCI	0.669	M14HS_7912	DEFSS
518.527	4	Incongruent	pII	0.672	F32FS_8041	DEFSS
523.608	2.5	Congruent	-	0.831	M19FA_9129	DEFSS
527.187	2	Congruent	-	0.662	F34HS_8209	DEFSS
