onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3.5	Congruent	-	1.063	M9FS_6104	DEFSS
4.621	2.5	Congruent	-	0.699	F13HA_5265	DEFSS
8.208	2	Incongruent	pCI	0.98	M4HA_4877	DEFSS
11.281	4	Incongruent	pII	0.712	F7FS_4016	DEFSS
16.338	3	Congruent	-	0.792	F30HS_8495	DEFSS
20.39	2	Congruent	-	0.835	M4FA_4941	DEFSS
23.444	4	Incongruent	pCI	0.688	F32FA_8053	DEFSS
28.501	3.5	Incongruent	pII	0.966	M10HS_6767	DEFSS
33.054	2.5	Congruent	-	0.729	F23HA_7156	DEFSS
36.606	3	Congruent	-	0.881	F13FS_5292	DEFSS
40.656	3.5	Incongruent	pCI	0.802	F4HS_3664	DEFSS
45.205	4	Incongruent	pII	0.778	M20HA_9192	DEFSS
50.256	2	Congruent	-	1.001	F18FA_6243	DEFSS
53.309	2.5	Congruent	-	0.782	M18HS_8848	DEFSS
56.866	3	Incongruent	pCI	0.917	M14FS_7958	DEFSS
60.917	4	Incongruent	pII	0.88	F39HA_9433	DEFSS
65.969	2	Congruent	-	0.853	M10_FA_6823	DEFSS
69.022	3.5	Congruent	-	0.706	F12HS_5000	DEFSS
73.573	2.5	Incongruent	pCI	0.876	M17FA_8799	DEFSS
77.133	3	Incongruent	pII	0.656	F2FS_3470	DEFSS
81.188	4	Congruent	-	0.866	M14HA_7913	DEFSS
86.239	3	Congruent	-	0.806	F7HA_3985	DEFSS
90.29	2.5	Incongruent	pCI	1.156	M2FS_4636	DEFSS
93.842	3.5	Incongruent	pII	0.942	F18HS_6186	DEFSS
98.394	2	Congruent	-	0.803	F39FA_9489	DEFSS
101.449	4	Congruent	-	0.739	M2HS_4493	DEFSS
106.499	2.5	Incongruent	pCI	0.886	F1HA_3424	DEFSS
110.052	3.5	Incongruent	pII	1.063	M6FA__5449	DEFSS
114.605	2	Congruent	-	0.76	M19FS_9117	DEFSS
117.657	3	Congruent	-	1.056	F35HS_8418	DEFSS
121.716	2.5	Incongruent	pCI	0.822	F16FS_5978	DEFSS
125.268	2	Incongruent	pII	1.147	M1FA_4336	DEFSS
128.316	4	Congruent	-	0.724	M9HA_6057	DEFSS
133.367	3	Congruent	-	0.723	F4FA_3712	DEFSS
137.419	3.5	Incongruent	pCI	1.132	M15HS_8316	DEFSS
141.971	2	Incongruent	pII	1.44	F21FS_6587	DEFSS
145.023	3	Congruent	-	0.757	F19HA_6311	DEFSS
149.074	3.5	Congruent	-	0.642	M10_4FS_6817	DEFSS
153.628	2.5	Incongruent	pCI	1.316	F2HS_3448	DEFSS
157.178	4	Incongruent	pII	0.776	F10HA_4379	DEFSS
162.232	3	Congruent	-	0.776	M14FA_7960	DEFSS
166.289	4	Congruent	-	1.11	F30FA_8552	DEFSS
171.338	3.5	Incongruent	pCI	0.579	M8HA_5828	DEFSS
175.89	2.5	Incongruent	pII	0.703	F35FS_8451	DEFSS
179.441	2	Congruent	-	0.469	M1HS_4301	DEFSS
182.493	2	Congruent	-	0.503	F37FA_9020	DEFSS
185.546	4	Incongruent	pCI	0.512	M11FS_6953	DEFSS
190.597	3.5	Incongruent	pII	1.114	F34HA_8219	DEFSS
195.15	3	Congruent	-	0.77	F10FS_4426	DEFSS
199.209	2.5	Congruent	-	0.88	M16HS_8633	DEFSS
202.759	4	Incongruent	pCI	1.018	M5HA_5140	DEFSS
207.812	3	Incongruent	pII	1.185	F12FA_5062	DEFSS
211.866	3.5	Congruent	-	0.884	F16HS_5924	DEFSS
216.422	2	Congruent	-	1.039	M2FA_4644	DEFSS
219.473	2.5	Incongruent	pCI	1.109	M16FS_8676	DEFSS
223.021	2.5	Incongruent	pII	0.848	F6HA_3882	DEFSS
226.569	3.5	Congruent	-	1.015	F19FS_6344	DEFSS
231.12	3	Congruent	-	0.996	M8FA_5885	DEFSS
235.171	4	Incongruent	pCI	0.795	F32HS_7996	DEFSS
240.222	2	Incongruent	pII	0.415	M19HA_9066	DEFSS
243.279	3	Congruent	-	0.797	M3FS_4775	DEFSS
247.332	2	Congruent	-	0.592	F3HA_3545	DEFSS
250.383	3.5	Incongruent	pCI	2.282	M9FA_6121	DEFSS
254.934	4	Incongruent	pII	0.793	F14FA_5638	DEFSS
259.986	2.5	Congruent	-	0.928	M6HS_5354	DEFSS
263.544	3.5	Congruent	-	0.918	F21HS_6544	DEFSS
268.096	4	Incongruent	pCI	1.064	M17FS_8783	DEFSS
273.144	2.5	Incongruent	pII	1.217	F37HA_8965	DEFSS
276.693	2	Congruent	-	2.018	M12HA_7030	DEFSS
279.746	3	Congruent	-	1.684	F31FS_7861	DEFSS
283.798	2.5	Incongruent	pCI	1.252	F3FA_3605	DEFSS
287.35	4	Incongruent	pII	1.035	M3HS_4695	DEFSS
292.405	3	Congruent	-	1.024	M11FA_6969	DEFSS
296.456	2	Congruent	-	1.216	F14HS_5590	DEFSS
299.507	3.5	Incongruent	pCI	0.907	M12FS_7070	DEFSS
304.058	2.5	Incongruent	pII	0.969	F6FS_3906	DEFSS
307.608	2	Congruent	-	1.009	M7HA_5500	DEFSS
310.662	3	Congruent	-	0.826	F23FA_7228	DEFSS
314.716	3.5	Incongruent	pCI	1.135	F31HA_8583	DEFSS
319.267	4	Incongruent	pII	-0.099	M11HS_6885	DEFSS
324.313	2	Congruent	-	1.11	M3FA_4789	DEFSS
327.366	4	Congruent	-	0.953	F34FS_8257	DEFSS
332.42	3	Incongruent	pCI	0.504	M17HS_8732	DEFSS
336.471	3.5	Incongruent	pII	0.614	F7FA_4040	DEFSS
341.029	2.5	Congruent	-	0.9	F10HS_4372	DEFSS
344.579	3.5	Congruent	-	0.92	M1FS_4325	DEFSS
349.132	2	Incongruent	pCI	1.022	M6_1FA_5445	DEFSS
352.185	4	Incongruent	pII	0.785	F35HA_8422	DEFSS
357.238	3	Congruent	-	1.014	M16HA_8638	DEFSS
361.292	2.5	Congruent	-	0.829	F12FS_5036	DEFSS
364.869	2.5	Incongruent	pCI	0.683	F1HS_3423	DEFSS
368.422	2	Incongruent	pII	0.726	M7FA_5539	DEFSS
371.472	3	Congruent	-	0.914	F34FA_8267	DEFSS
375.53	3.5	Congruent	-	0.834	M8HS_5817	DEFSS
380.083	4	Incongruent	pCI	1.15	F23FS_7205	DEFSS
385.133	2	Incongruent	pII	1.147	M1HA_4302	DEFSS
388.187	3.5	Congruent	-	1.153	M5FS_5188	DEFSS
392.739	4	Congruent	-	0.837	F18HA_6193	DEFSS
397.791	3	Incongruent	pCI	0.58	M20FA_9277	DEFSS
401.848	2.5	Incongruent	pII	1.259	F10FA_4434	DEFSS
405.429	2	Congruent	-	1.062	F7HS_3986	DEFSS
408.48	3.5	Congruent	-	1.299	M12HS_7022	DEFSS
413.033	3	Incongruent	pCI	0.948	M7FS_5530	DEFSS
417.089	2.5	Incongruent	pII	0.97	F21HA_6550	DEFSS
420.639	4	Congruent	-	1.059	M17HA_8742	DEFSS
425.688	2.5	Congruent	-	0.808	F39FS_9475	DEFSS
429.239	3	Incongruent	pCI	0.82	M11HA_6890	DEFSS
433.289	2	Incongruent	pII	1.116	F19FA_6353	DEFSS
436.344	4	Congruent	-	0.934	M15FA_8374	DEFSS
441.423	3.5	Congruent	-	1.419	F13HS_5255	DEFSS
445.974	3.5	Incongruent	pCI	1.306	M20HS_9191	DEFSS
450.552	2.5	Incongruent	pII	1.105	M6FS_5422	DEFSS
454.104	3	Congruent	-	1.346	F16HA_5934	DEFSS
458.159	2	Congruent	-	1.27	M18FA_8913	DEFSS
461.212	4	Incongruent	pCI	1.12	F39HS_9426	DEFSS
466.269	3	Incongruent	pII	1.065	F3FS_3596	DEFSS
470.322	3.5	Congruent	-	1.033	M8FS_5869	DEFSS
474.875	4	Congruent	-	1.07	M4HS_4862	DEFSS
479.925	2.5	Incongruent	pCI	1.302	F2HA_3451	DEFSS
483.477	2	Incongruent	pII	1.587	M10HA_6772	DEFSS
486.526	2.5	Congruent	-	1.353	F18FS_6229	DEFSS
490.079	3	Congruent	-	0.849	F31HS_8581	DEFSS
494.131	3.5	Incongruent	pCI	0.818	M12FA_7082	DEFSS
498.686	2	Incongruent	pII	0.615	F12HA_5004	DEFSS
501.737	4	Congruent	-	0.805	F6FA_3922	DEFSS
506.787	4	Congruent	-	0.571	M5HS_5134	DEFSS
511.838	3	Incongruent	pCI	0.726	M14HS_7912	DEFSS
515.894	2	Incongruent	pII	0.908	F32FS_8041	DEFSS
518.946	3.5	Congruent	-	1.343	M19FA_9129	DEFSS
523.498	2.5	Congruent	-	0.8	F34HS_8209	DEFSS
527.051	4	Incongruent	pCI	1.039	M18HA_8854	DEFSS
532.129	3.5	Incongruent	pII	0.764	F16FA_5992	DEFSS
536.68	2	Congruent	-	0.637	F37FS_9007	DEFSS
539.731	3	Congruent	-	1.058	M3HA_4707	DEFSS
543.786	2.5	Incongruent	pCI	1.222	M15FS_8364	DEFSS
547.339	2.5	Incongruent	pII	0.953	F13FA_5314	DEFSS
550.893	2	Congruent	-	1.014	F14HA_5595	DEFSS
553.971	3	Congruent	-	1.113	M5FA_5198	DEFSS
558.022	3.5	Incongruent	pCI	1.462	F2FA_3491	DEFSS
562.578	4	Incongruent	pII	1.962	F23HS_7148	DEFSS
567.632	4	Congruent	-	1.19	M18FS_8888	DEFSS
572.685	2.5	Congruent	-	1.442	F30HA_8500	DEFSS
576.237	2	Incongruent	pCI	1.873	M7HS_5497	DEFSS
579.288	3	Incongruent	pII	1.849	F14FS_5632	DEFSS
583.339	3.5	Congruent	-	0.87	M2HA_4506	DEFSS
587.89	4	Congruent	-	0.989	F21FA_6608	DEFSS
592.967	3	Incongruent	pCI	1.181	F6HS_3875	DEFSS
597.016	2.5	Incongruent	pII	0.805	M19HS_9059	DEFSS
600.568	2	Congruent	-	1.241	F4FS_3704	DEFSS
603.619	3.5	Congruent	-	1.015	F32HA_7998	DEFSS
608.17	2.5	Incongruent	pCI	1.149	M6HA_5360	DEFSS
611.723	3.5	Incongruent	pII	0.943	M16FA_8681	DEFSS
616.278	4	Congruent	-	1.811	F19HS_6297	DEFSS
621.33	3	Congruent	-	1.796	F35FA_8465	DEFSS
625.381	2	Incongruent	pCI	1.476	M4FS_4935	DEFSS
628.43	4	Incongruent	pII	1.614	F37HS_8954	DEFSS
633.48	3	Congruent	-	1.519	F30FS_8546	DEFSS
637.53	3.5	Congruent	-	0.779	M9HS_6054	DEFSS
642.086	2.5	Incongruent	pCI	1.049	F31FA_7873	DEFSS
645.641	2	Incongruent	pII	0.698	F4HA_3668	DEFSS
648.694	2.5	Congruent	-	0.708	M15HA_8321	DEFSS
652.246	2	Incongruent	pCI	0.854	F3HS_3540	DEFSS
655.295	4	Incongruent	pII	1.124	M20FS_9236	DEFSS
