onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.053	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.19	1	M9FS_6104	NIMH-ChEFS
5.104	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.022	1	F13HA_5265	NIMH-ChEFS
8.155	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.233	1	M4HA_4877	NIMH-ChEFS
12.215	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.495	1	F7FS_4016	NIMH-ChEFS
15.788	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.111	1	F30HS_8495	NIMH-ChEFS
20.335	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.695	1	M4FA_4941	NIMH-ChEFS
25.382	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.285	1	F32FA_8053	NIMH-ChEFS
29.447	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.233	1	M10HS_6767	NIMH-ChEFS
33.994	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.021	1	F23HA_7156	NIMH-ChEFS
37.061	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.037	1	F13FS_5292	NIMH-ChEFS
40.628	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.048	1	F4HS_3664	NIMH-ChEFS
45.171	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.601	1	M20HA_9192	NIMH-ChEFS
48.216	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.477	1	F18FA_6243	NIMH-ChEFS
51.763	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.004	1	M18HS_8848	NIMH-ChEFS
55.833	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.051	1	M14FS_7958	NIMH-ChEFS
60.9	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.801	1	F39HA_9433	NIMH-ChEFS
64.464	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.696	1	M10_FA_6823	NIMH-ChEFS
67.534	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.957	1	F12HS_5000	NIMH-ChEFS
72.602	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.774	1	M17FA_8799	NIMH-ChEFS
77.152	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	2.224	1	F2FS_3470	NIMH-ChEFS
81.196	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.872	1	M14HA_7913	NIMH-ChEFS
85.765	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.552	1	F7HA_3985	NIMH-ChEFS
90.833	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.316	1	M2FS_4636	NIMH-ChEFS
94.9	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.138	1	F18HS_6186	NIMH-ChEFS
98.469	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.66	1	F39FA_9489	NIMH-ChEFS
101.515	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.069	1	M2HS_4493	NIMH-ChEFS
105.061	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	2.117	0	F1HA_3424	NIMH-ChEFS
108.125	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.732	1	M6FA__5449	NIMH-ChEFS
112.191	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.599	1	M19FS_9117	NIMH-ChEFS
116.76	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.79	1	F35HS_8418	NIMH-ChEFS
121.831	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.239	1	F16FS_5978	NIMH-ChEFS
125.9	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.915	1	M1FA_4336	NIMH-ChEFS
129.444	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M9HA_6057	NIMH-ChEFS
132.486	1	4	Congruent	n/a	FEAR	FEAR	FEAR	2.233	1	F4FA_3712	NIMH-ChEFS
137.552	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.348	1	M15HS_8316	NIMH-ChEFS
142.121	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.403	1	F21FS_6587	NIMH-ChEFS
145.688	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.322	1	F19HA_6311	NIMH-ChEFS
149.756	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.154	1	M10_4FS_6817	NIMH-ChEFS
154.3	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.86	1	F2HS_3448	NIMH-ChEFS
159.347	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.69	1	F10HA_4379	NIMH-ChEFS
162.391	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.111	1	M14FA_7960	NIMH-ChEFS
167.436	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.597	1	F30FA_8552	NIMH-ChEFS
170.481	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.755	1	M8HA_5828	NIMH-ChEFS
175.028	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.23	1	F35FS_8451	NIMH-ChEFS
178.596	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.738	1	M1HS_4301	NIMH-ChEFS
