onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.058	3.5	Congruent	-	1.315	M9FS_6104	DEFSS
4.627	4	Congruent	-	0.653	F13HA_5265	DEFSS
9.713	2	Incongruent	pCI	0.9	M4HA_4877	DEFSS
12.78	2.5	Incongruent	pII	1.11	F7FS_4016	DEFSS
16.365	3	Congruent	-	0.875	F30HS_8495	DEFSS
20.419	4	Congruent	-	0.657	M4FA_4941	DEFSS
25.498	2	Incongruent	pCI	1.203	F32FA_8053	DEFSS
28.55	3.5	Incongruent	pII	0.97	M10HS_6767	DEFSS
33.106	2.5	Congruent	-	0.83	F23HA_7156	DEFSS
36.659	3	Congruent	-	0.842	F13FS_5292	DEFSS
40.711	4	Incongruent	pCI	0.681	F4HS_3664	DEFSS
45.767	3	Incongruent	pII	0.779	M20HA_9192	DEFSS
49.841	2.5	Congruent	-	0.603	F18FA_6243	DEFSS
53.394	3.5	Congruent	-	0.645	M18HS_8848	DEFSS
57.947	2	Incongruent	pCI	0.715	M14FS_7958	DEFSS
61.005	4	Incongruent	pII	0.642	F39HA_9433	DEFSS
66.057	2.5	Congruent	-	0.692	M10_FA_6823	DEFSS
69.61	3.5	Congruent	-	0.582	F12HS_5000	DEFSS
74.165	2	Incongruent	pCI	0.641	M17FA_8799	DEFSS
77.218	3	Incongruent	pII	0.728	F2FS_3470	DEFSS
81.276	2.5	Congruent	-	0.613	M14HA_7913	DEFSS
84.831	2	Congruent	-	0.812	F7HA_3985	DEFSS
87.909	4	Incongruent	pCI	0.586	M2FS_4636	DEFSS
92.958	3	Incongruent	pII	0.623	F18HS_6186	DEFSS
97.003	3.5	Congruent	-	0.881	F39FA_9489	DEFSS
101.561	2	Congruent	-	0.722	M2HS_4493	DEFSS
104.608	3	Incongruent	pCI	0.987	F1HA_3424	DEFSS
108.66	3.5	Incongruent	pII	0.953	M6FA__5449	DEFSS
113.213	2.5	Congruent	-	0.788	M19FS_9117	DEFSS
116.765	4	Congruent	-	0.629	F35HS_8418	DEFSS
121.842	3	Incongruent	pCI	1.018	F16FS_5978	DEFSS
125.92	4	Incongruent	pII	0.854	M1FA_4336	DEFSS
130.998	3.5	Congruent	-	0.673	M9HA_6057	DEFSS
135.576	2.5	Congruent	-	0.809	F4FA_3712	DEFSS
139.124	2	Incongruent	pCI	0.874	M15HS_8316	DEFSS
142.179	2	Incongruent	pII	0.891	F21FS_6587	DEFSS
145.237	4	Congruent	-	0.613	F19HA_6311	DEFSS
150.289	3.5	Congruent	-	0.865	M10_4FS_6817	DEFSS
154.867	3	Incongruent	pCI	1.13	F2HS_3448	DEFSS
158.917	2.5	Incongruent	pII	0.884	F10HA_4379	DEFSS
162.47	4	Congruent	-	0.744	M14FA_7960	DEFSS
167.528	3	Congruent	-	0.97	F30FA_8552	DEFSS
171.605	3.5	Incongruent	pCI	0.725	M8HA_5828	DEFSS
176.185	2	Incongruent	pII	0.869	F35FS_8451	DEFSS
179.263	2.5	Congruent	-	0.892	M1HS_4301	DEFSS
182.813	2.5	Congruent	-	0.755	F37FA_9020	DEFSS
186.365	3.5	Incongruent	pCI	0.861	M11FS_6953	DEFSS
190.938	3	Incongruent	pII	0.86	F34HA_8219	DEFSS
194.991	4	Congruent	-	0.814	F10FS_4426	DEFSS
200.045	2	Congruent	-	0.846	M16HS_8633	DEFSS
203.097	3	Incongruent	pCI	-0.099	M5HA_5140	DEFSS
207.145	2	Incongruent	pII	0.925	F12FA_5062	DEFSS
210.221	3.5	Congruent	-	1.159	F16HS_5924	DEFSS
214.794	4	Congruent	-	0.774	M2FA_4644	DEFSS
219.848	2.5	Incongruent	pCI	0.91	M16FS_8676	DEFSS
223.401	3.5	Incongruent	pII	0.761	F6HA_3882	DEFSS
227.952	4	Congruent	-	0.957	F19FS_6344	DEFSS
233.035	2.5	Congruent	-	0.818	M8FA_5885	DEFSS
236.589	2	Incongruent	pCI	0.697	F32HS_7996	DEFSS
239.645	3	Incongruent	pII	0.894	M19HA_9066	DEFSS
243.696	2.5	Congruent	-	0.875	M3FS_4775	DEFSS
247.276	4	Congruent	-	0.765	F3HA_3545	DEFSS
252.33	3	Incongruent	pCI	0.779	M9FA_6121	DEFSS
256.383	2	Incongruent	pII	-0.099	F14FA_5638	DEFSS
259.435	3.5	Congruent	-	1.138	M6HS_5354	DEFSS
263.987	2.5	Congruent	-	2.353	F21HS_6544	DEFSS
267.543	2	Incongruent	pCI	0.812	M17FS_8783	DEFSS
270.593	3	Incongruent	pII	0.626	F37HA_8965	DEFSS
274.641	3.5	Congruent	-	0.744	M12HA_7030	DEFSS
279.198	4	Congruent	-	0.974	F31FS_7861	DEFSS
284.277	2	Incongruent	pCI	1.055	F3FA_3605	DEFSS
287.333	4	Incongruent	pII	1.089	M3HS_4695	DEFSS
292.383	3	Congruent	-	0.717	M11FA_6969	DEFSS
296.437	3.5	Congruent	-	0.949	F14HS_5590	DEFSS
300.991	2.5	Incongruent	pCI	0.929	M12FS_7070	DEFSS
304.545	3.5	Incongruent	pII	1.031	F6FS_3906	DEFSS
309.097	2	Congruent	-	0.766	M7HA_5500	DEFSS
312.176	4	Congruent	-	0.797	F23FA_7228	DEFSS
317.229	3	Incongruent	pCI	0.899	F31HA_8583	DEFSS
321.282	2.5	Incongruent	pII	0.909	M11HS_6885	DEFSS
