onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.055	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.863	1	M9FS_6104	NIMH-ChEFS
4.621	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.771	1	F13HA_5265	NIMH-ChEFS
8.186	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.621	1	M4HA_4877	NIMH-ChEFS
11.246	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.638	1	F7FS_4016	NIMH-ChEFS
16.296	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.854	1	F30HS_8495	NIMH-ChEFS
20.351	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.781	1	M4FA_4941	NIMH-ChEFS
23.431	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.992	1	F32FA_8053	NIMH-ChEFS
28.485	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.967	1	M10HS_6767	NIMH-ChEFS
33.043	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.188	1	F23HA_7156	NIMH-ChEFS
36.619	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.318	1	F13FS_5292	NIMH-ChEFS
40.671	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.024	1	F4HS_3664	NIMH-ChEFS
45.224	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.215	1	M20HA_9192	NIMH-ChEFS
50.279	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.939	1	F18FA_6243	NIMH-ChEFS
53.332	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.841	1	M18HS_8848	NIMH-ChEFS
56.885	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.972	1	M14FS_7958	NIMH-ChEFS
60.936	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.559	1	F39HA_9433	NIMH-ChEFS
65.988	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.862	1	M10_FA_6823	NIMH-ChEFS
69.042	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.908	1	F12HS_5000	NIMH-ChEFS
73.595	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.242	1	M17FA_8799	NIMH-ChEFS
77.146	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.137	1	F2FS_3470	NIMH-ChEFS
81.198	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	1.037	0	M14HA_7913	NIMH-ChEFS
86.256	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.908	1	F7HA_3985	NIMH-ChEFS
90.307	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.893	1	M2FS_4636	NIMH-ChEFS
93.859	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.454	1	F18HS_6186	NIMH-ChEFS
98.412	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.027	1	F39FA_9489	NIMH-ChEFS
101.463	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.832	1	M2HS_4493	NIMH-ChEFS
106.545	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.936	1	F1HA_3424	NIMH-ChEFS
110.099	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.943	1	M6FA__5449	NIMH-ChEFS
114.647	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.951	1	M19FS_9117	NIMH-ChEFS
117.701	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.744	1	F35HS_8418	NIMH-ChEFS
121.782	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.297	1	F16FS_5978	NIMH-ChEFS
125.331	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.883	1	M1FA_4336	NIMH-ChEFS
128.386	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.156	1	M9HA_6057	NIMH-ChEFS
133.443	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.502	1	F4FA_3712	NIMH-ChEFS
137.52	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.684	1	M15HS_8316	NIMH-ChEFS
142.072	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.848	1	F21FS_6587	NIMH-ChEFS
145.128	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.796	1	F19HA_6311	NIMH-ChEFS
149.181	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.133	1	M10_4FS_6817	NIMH-ChEFS
153.731	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.721	1	F2HS_3448	NIMH-ChEFS
157.276	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.427	1	F10HA_4379	NIMH-ChEFS
162.326	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.522	1	M14FA_7960	NIMH-ChEFS
166.373	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.746	1	F30FA_8552	NIMH-ChEFS
171.421	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.88	0	M8HA_5828	NIMH-ChEFS
175.973	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.195	1	F35FS_8451	NIMH-ChEFS
179.529	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.773	1	M1HS_4301	NIMH-ChEFS
182.581	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.116	1	F37FA_9020	NIMH-ChEFS
185.632	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.849	1	M11FS_6953	NIMH-ChEFS
190.684	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.362	1	F34HA_8219	NIMH-ChEFS
195.234	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.749	1	F10FS_4426	NIMH-ChEFS
199.287	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.078	1	M16HS_8633	NIMH-ChEFS
202.843	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	1.066	0	M5HA_5140	NIMH-ChEFS
207.922	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	2.104	1	F12FA_5062	NIMH-ChEFS
211.975	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.338	1	F16HS_5924	NIMH-ChEFS
216.532	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.183	1	M2FA_4644	NIMH-ChEFS
219.612	1	2.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M16FS_8676	NIMH-ChEFS
223.156	1	2.5	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F6HA_3882	NIMH-ChEFS
226.701	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.084	1	F19FS_6344	NIMH-ChEFS
231.251	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.672	1	M8FA_5885	NIMH-ChEFS
235.302	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.827	1	F32HS_7996	NIMH-ChEFS
240.355	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.561	1	M19HA_9066	NIMH-ChEFS
243.407	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.618	1	M3FS_4775	NIMH-ChEFS
247.456	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.193	1	F3HA_3545	NIMH-ChEFS
250.512	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.081	1	M9FA_6121	NIMH-ChEFS
255.062	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.32	1	F14FA_5638	NIMH-ChEFS
260.117	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.159	1	M6HS_5354	NIMH-ChEFS
263.67	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.15	1	F21HS_6544	NIMH-ChEFS
268.224	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.803	1	M17FS_8783	NIMH-ChEFS
273.3	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.871	1	F37HA_8965	NIMH-ChEFS
276.852	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.818	1	M12HA_7030	NIMH-ChEFS
279.905	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.018	1	F31FS_7861	NIMH-ChEFS
283.957	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.001	1	F3FA_3605	NIMH-ChEFS
287.506	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.065	1	M3HS_4695	NIMH-ChEFS
292.558	1	3	Congruent	n/a	FEAR	FEAR	FEAR	2.262	1	M11FA_6969	NIMH-ChEFS
296.616	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.918	1	F14HS_5590	NIMH-ChEFS
299.671	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.544	1	M12FS_7070	NIMH-ChEFS
304.252	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	2.209	1	F6FS_3906	NIMH-ChEFS
307.832	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.041	1	M7HA_5500	NIMH-ChEFS
310.89	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.927	1	F23FA_7228	NIMH-ChEFS
314.941	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	1.862	0	F31HA_8583	NIMH-ChEFS
319.492	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.211	1	M11HS_6885	NIMH-ChEFS
324.569	1	2	Congruent	n/a	FEAR	FEAR	FEAR	2.111	1	M3FA_4789	NIMH-ChEFS
327.621	1	4	Congruent	n/a	FEAR	FEAR	FEAR	2.352	1	F34FS_8257	NIMH-ChEFS
332.698	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M17HS_8732	NIMH-ChEFS
336.746	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.925	1	F7FA_4040	NIMH-ChEFS
341.306	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.781	1	F10HS_4372	NIMH-ChEFS
344.883	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.242	1	M1FS_4325	NIMH-ChEFS
349.436	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.262	1	M6_1FA_5445	NIMH-ChEFS
352.489	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.822	1	F35HA_8422	NIMH-ChEFS
357.542	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.458	1	M16HA_8638	NIMH-ChEFS
361.59	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.658	1	F12FS_5036	NIMH-ChEFS
365.142	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.037	1	F1HS_3423	NIMH-ChEFS
368.694	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.852	1	M7FA_5539	NIMH-ChEFS
371.746	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.408	1	F34FA_8267	NIMH-ChEFS
375.798	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.896	1	M8HS_5817	NIMH-ChEFS
380.352	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	2.296	1	F23FS_7205	NIMH-ChEFS
385.397	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.53	1	M1HA_4302	NIMH-ChEFS
388.453	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	2.829	1	M5FS_5188	NIMH-ChEFS
393.006	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.033	1	F18HA_6193	NIMH-ChEFS
398.061	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.146	1	M20FA_9277	NIMH-ChEFS
402.113	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.526	1	F10FA_4434	NIMH-ChEFS
405.668	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.743	1	F7HS_3986	NIMH-ChEFS
408.726	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.145	1	M12HS_7022	NIMH-ChEFS
413.276	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.784	1	M7FS_5530	NIMH-ChEFS
417.328	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.415	0	F21HA_6550	NIMH-ChEFS
420.886	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.72	1	M17HA_8742	NIMH-ChEFS
425.939	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	2.098	1	F39FS_9475	NIMH-ChEFS
429.485	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.597	1	M11HA_6890	NIMH-ChEFS
433.535	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.723	0	F19FA_6353	NIMH-ChEFS
436.593	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.067	1	M15FA_8374	NIMH-ChEFS
441.645	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	1.333	0	F13HS_5255	NIMH-ChEFS
446.195	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.288	1	M20HS_9191	NIMH-ChEFS
450.75	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.995	1	M6FS_5422	NIMH-ChEFS
454.304	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.953	1	F16HA_5934	NIMH-ChEFS
458.38	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.816	1	M18FA_8913	NIMH-ChEFS
461.437	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.86	1	F39HS_9426	NIMH-ChEFS
466.49	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.209	1	F3FS_3596	NIMH-ChEFS
470.539	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M8FS_5869	NIMH-ChEFS
475.087	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.708	1	M4HS_4862	NIMH-ChEFS
480.162	1	2.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F2HA_3451	NIMH-ChEFS
483.709	1	2	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M10HA_6772	NIMH-ChEFS
486.754	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.824	1	F18FS_6229	NIMH-ChEFS
490.307	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.014	1	F31HS_8581	NIMH-ChEFS
494.36	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	2.112	0	M12FA_7082	NIMH-ChEFS
498.911	1	2	Incongruent	pII	HAPPY	FEAR	FEAR	2.877	0	F12HA_5004	NIMH-ChEFS
501.987	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F6FA_3922	NIMH-ChEFS
507.035	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.723	1	M5HS_5134	NIMH-ChEFS
512.092	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.289	1	M14HS_7912	NIMH-ChEFS
516.144	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	1.803	1	F32FS_8041	NIMH-ChEFS
519.188	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M19FA_9129	NIMH-ChEFS
523.733	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.717	1	F34HS_8209	NIMH-ChEFS
527.285	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.864	1	M18HA_8854	NIMH-ChEFS
532.342	1	3.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F16FA_5992	NIMH-ChEFS
536.886	1	2	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F37FS_9007	NIMH-ChEFS
539.934	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.614	1	M3HA_4707	NIMH-ChEFS
543.983	1	2.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M15FS_8364	NIMH-ChEFS
547.529	1	2.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F13FA_5314	NIMH-ChEFS
551.075	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.953	1	F14HA_5595	NIMH-ChEFS
554.154	1	3	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M5FA_5198	NIMH-ChEFS
558.2	1	3.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	F2FA_3491	NIMH-ChEFS
562.747	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.631	1	F23HS_7148	NIMH-ChEFS
567.798	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	1.19	0	M18FS_8888	NIMH-ChEFS
572.85	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.291	1	F30HA_8500	NIMH-ChEFS
576.426	1	2	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M7HS_5497	NIMH-ChEFS
579.472	1	3	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F14FS_5632	NIMH-ChEFS
583.519	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.778	1	M2HA_4506	NIMH-ChEFS
588.069	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.675	1	F21FA_6608	NIMH-ChEFS
593.118	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.459	1	F6HS_3875	NIMH-ChEFS
597.17	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.409	0	M19HS_9059	NIMH-ChEFS
600.721	1	2	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F4FS_3704	NIMH-ChEFS
603.767	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.79	1	F32HA_7998	NIMH-ChEFS
608.324	1	2.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M6HA_5360	NIMH-ChEFS
611.871	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.469	1	M16FA_8681	NIMH-ChEFS
616.452	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.382	1	F19HS_6297	NIMH-ChEFS
621.506	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	1.331	0	F35FA_8465	NIMH-ChEFS
625.584	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.182	1	M4FS_4935	NIMH-ChEFS
628.637	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.807	1	F37HS_8954	NIMH-ChEFS
633.688	1	3	Congruent	n/a	FEAR	FEAR	FEAR	2.544	1	F30FS_8546	NIMH-ChEFS
637.741	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.004	1	M9HS_6054	NIMH-ChEFS
642.292	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.327	1	F31FA_7873	NIMH-ChEFS
645.843	1	2	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F4HA_3668	NIMH-ChEFS
648.889	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.968	1	M15HA_8321	NIMH-ChEFS
652.44	1	2	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F3HS_3540	NIMH-ChEFS
655.488	1	4	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	M20FS_9236	NIMH-ChEFS
