onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.055	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.572	1	M9FS_6104	NIMH-ChEFS
3.61	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.538	1	F13HA_5265	NIMH-ChEFS
8.685	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.294	1	M4HA_4877	NIMH-ChEFS
12.771	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.276	1	F7FS_4016	NIMH-ChEFS
17.321	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.803	1	F30HS_8495	NIMH-ChEFS
20.392	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.786	1	M4FA_4941	NIMH-ChEFS
23.959	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.037	1	F32FA_8053	NIMH-ChEFS
29.025	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.912	1	M10HS_6767	NIMH-ChEFS
33.097	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.657	0	F23HA_7156	NIMH-ChEFS
37.666	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.313	1	F13FS_5292	NIMH-ChEFS
40.734	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.292	1	F4HS_3664	NIMH-ChEFS
45.803	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.125	1	M20HA_9192	NIMH-ChEFS
49.344	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.004	1	F18FA_6243	NIMH-ChEFS
53.912	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.821	1	M18HS_8848	NIMH-ChEFS
56.982	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.72	1	M14FS_7958	NIMH-ChEFS
61.052	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.675	1	F39HA_9433	NIMH-ChEFS
