onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	3.5	Congruent	-	1.072	M9FS_6104	DEFSS
4.632	2	Congruent	-	0.886	F13HA_5265	DEFSS
7.71	2.5	Incongruent	pCI	0.719	M4HA_4877	DEFSS
11.273	3	Incongruent	pII	0.765	F7FS_4016	DEFSS
15.321	4	Congruent	-	0.623	F30HS_8495	DEFSS
20.391	2.5	Congruent	-	0.892	M4FA_4941	DEFSS
23.961	2	Incongruent	pCI	0.857	F32FA_8053	DEFSS
27.027	4	Incongruent	pII	1.209	M10HS_6767	DEFSS
32.095	3.5	Congruent	-	1.036	F23HA_7156	DEFSS
36.641	3	Congruent	-	0.679	F13FS_5292	DEFSS
40.709	3.5	Incongruent	pCI	0.876	F4HS_3664	DEFSS
45.254	4	Incongruent	pII	0.674	M20HA_9192	DEFSS
50.32	3	Congruent	-	0.789	F18FA_6243	DEFSS
54.367	2.5	Congruent	-	0.794	M18HS_8848	DEFSS
57.936	2	Incongruent	pCI	0.976	M14FS_7958	DEFSS
61.006	2.5	Incongruent	pII	1.022	F39HA_9433	DEFSS
64.574	2	Congruent	-	0.8	M10_FA_6823	DEFSS
67.644	3	Congruent	-	1.314	F12HS_5000	DEFSS
71.688	3.5	Incongruent	pCI	0.818	M17FA_8799	DEFSS
76.232	4	Incongruent	pII	0.933	F2FS_3470	DEFSS
81.277	3	Congruent	-	0.675	M14HA_7913	DEFSS
85.323	2.5	Congruent	-	0.674	F7HA_3985	DEFSS
88.893	2	Incongruent	pCI	0.751	M2FS_4636	DEFSS
91.938	4	Incongruent	pII	1.055	F18HS_6186	DEFSS
97.007	3.5	Congruent	-	0.804	F39FA_9489	DEFSS
101.576	2.5	Congruent	-	0.803	M2HS_4493	DEFSS
105.144	3	Incongruent	pCI	1.095	F1HA_3424	DEFSS
109.211	3.5	Incongruent	pII	2.497	M6FA__5449	DEFSS
113.779	4	Congruent	-	0.938	M19FS_9117	DEFSS
118.826	2	Congruent	-	0.834	F35HS_8418	DEFSS
121.873	4	Incongruent	pCI	0.897	F16FS_5978	DEFSS
126.945	2	Incongruent	pII	0.921	M1FA_4336	DEFSS
130.014	3.5	Congruent	-	0.917	M9HA_6057	DEFSS
134.58	2.5	Congruent	-	0.666	F4FA_3712	DEFSS
138.145	3	Incongruent	pCI	0.858	M15HS_8316	DEFSS
142.191	2	Incongruent	pII	1.039	F21FS_6587	DEFSS
145.262	4	Congruent	-	1.015	F19HA_6311	DEFSS
150.308	2.5	Congruent	-	0.801	M10_4FS_6817	DEFSS
153.878	3	Incongruent	pCI	0.696	F2HS_3448	DEFSS
157.946	3.5	Incongruent	pII	1.49	F10HA_4379	DEFSS
162.513	4	Congruent	-	0.614	M14FA_7960	DEFSS
167.582	3	Congruent	-	0.919	F30FA_8552	DEFSS
171.648	3.5	Incongruent	pCI	0.677	M8HA_5828	DEFSS
176.215	2	Incongruent	pII	1.051	F35FS_8451	DEFSS
179.259	2.5	Congruent	-	1.149	M1HS_4301	DEFSS
182.823	3	Congruent	-	0.724	F37FA_9020	DEFSS
186.865	2	Incongruent	pCI	0.904	M11FS_6953	DEFSS
