onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.064	3.5	Congruent	-	1.01	M9FS_6104	DEFSS
4.66	4	Congruent	-	0.589	F13HA_5265	DEFSS
9.751	2	Incongruent	pCI	0.888	M4HA_4877	DEFSS
12.859	2.5	Incongruent	pII	0.77	F7FS_4016	DEFSS
16.442	3	Congruent	-	0.737	F30HS_8495	DEFSS
20.524	4	Congruent	-	0.86	M4FA_4941	DEFSS
25.601	2	Incongruent	pCI	0.753	F32FA_8053	DEFSS
28.683	3.5	Incongruent	pII	0.886	M10HS_6767	DEFSS
33.267	2.5	Congruent	-	0.832	F23HA_7156	DEFSS
36.85	3	Congruent	-	1.024	F13FS_5292	DEFSS
40.93	4	Incongruent	pCI	0.764	F4HS_3664	DEFSS
46.014	3	Incongruent	pII	0.735	M20HA_9192	DEFSS
50.093	2.5	Congruent	-	1.006	F18FA_6243	DEFSS
53.672	3.5	Congruent	-	0.787	M18HS_8848	DEFSS
58.251	2	Incongruent	pCI	1.083	M14FS_7958	DEFSS
61.334	4	Incongruent	pII	0.97	F39HA_9433	DEFSS
66.411	2.5	Congruent	-	0.523	M10_FA_6823	DEFSS
69.99	3.5	Congruent	-	0.634	F12HS_5000	DEFSS
74.567	2	Incongruent	pCI	0.642	M17FA_8799	DEFSS
77.645	3	Incongruent	pII	0.699	F2FS_3470	DEFSS
81.727	2.5	Congruent	-	0.782	M14HA_7913	DEFSS
85.313	2	Congruent	-	0.711	F7HA_3985	DEFSS
88.394	4	Incongruent	pCI	0.93	M2FS_4636	DEFSS
93.475	3	Incongruent	pII	0.944	F18HS_6186	DEFSS
97.554	3.5	Congruent	-	0.715	F39FA_9489	DEFSS
102.133	2	Congruent	-	0.701	M2HS_4493	DEFSS
105.207	3	Incongruent	pCI	-0.099	F1HA_3424	DEFSS
109.256	3.5	Incongruent	pII	0.763	M6FA__5449	DEFSS
113.842	2.5	Congruent	-	1.162	M19FS_9117	DEFSS
117.424	4	Congruent	-	0.835	F35HS_8418	DEFSS
122.511	3	Incongruent	pCI	0.648	F16FS_5978	DEFSS
126.597	4	Incongruent	pII	1.062	M1FA_4336	DEFSS
131.679	3.5	Congruent	-	0.595	M9HA_6057	DEFSS
136.259	2.5	Congruent	-	0.61	F4FA_3712	DEFSS
139.839	2	Incongruent	pCI	0.74	M15HS_8316	DEFSS
142.919	2	Incongruent	pII	0.79	F21FS_6587	DEFSS
146.001	4	Congruent	-	0.618	F19HA_6311	DEFSS
151.074	3.5	Congruent	-	0.965	M10_4FS_6817	DEFSS
155.653	3	Incongruent	pCI	0.686	F2HS_3448	DEFSS
159.723	2.5	Incongruent	pII	1.131	F10HA_4379	DEFSS
163.299	4	Congruent	-	0.67	M14FA_7960	DEFSS
168.379	3	Congruent	-	0.67	F30FA_8552	DEFSS
172.46	3.5	Incongruent	pCI	0.804	M8HA_5828	DEFSS
177.038	2	Incongruent	pII	0.791	F35FS_8451	DEFSS
180.116	2.5	Congruent	-	1.018	M1HS_4301	DEFSS
183.692	2.5	Congruent	-	0.787	F37FA_9020	DEFSS
187.27	3.5	Incongruent	pCI	0.934	M11FS_6953	DEFSS
191.846	3	Incongruent	pII	0.788	F34HA_8219	DEFSS
195.922	4	Congruent	-	1.007	F10FS_4426	DEFSS
201.001	2	Congruent	-	0.638	M16HS_8633	DEFSS
204.077	3	Incongruent	pCI	0.702	M5HA_5140	DEFSS
208.159	2	Incongruent	pII	0.915	F12FA_5062	DEFSS
211.237	3.5	Congruent	-	0.657	F16HS_5924	DEFSS
215.812	4	Congruent	-	0.762	M2FA_4644	DEFSS
220.892	2.5	Incongruent	pCI	0.842	M16FS_8676	DEFSS
224.469	3.5	Incongruent	pII	0.745	F6HA_3882	DEFSS
229.043	4	Congruent	-	0.686	F19FS_6344	DEFSS
234.12	2.5	Congruent	-	0.959	M8FA_5885	DEFSS
237.699	2	Incongruent	pCI	0.69	F32HS_7996	DEFSS
240.777	3	Incongruent	pII	0.702	M19HA_9066	DEFSS
244.854	2.5	Congruent	-	0.66	M3FS_4775	DEFSS
248.433	4	Congruent	-	0.721	F3HA_3545	DEFSS
253.511	3	Incongruent	pCI	1.243	M9FA_6121	DEFSS
257.587	2	Incongruent	pII	0.792	F14FA_5638	DEFSS
260.674	3.5	Congruent	-	0.85	M6HS_5354	DEFSS
265.252	2.5	Congruent	-	0.907	F21HS_6544	DEFSS
268.832	2	Incongruent	pCI	0.742	M17FS_8783	DEFSS
271.907	3	Incongruent	pII	0.842	F37HA_8965	DEFSS
275.989	3.5	Congruent	-	0.755	M12HA_7030	DEFSS
280.564	4	Congruent	-	0.66	F31FS_7861	DEFSS
285.641	2	Incongruent	pCI	0.663	F3FA_3605	DEFSS
288.724	4	Incongruent	pII	0.835	M3HS_4695	DEFSS
293.805	3	Congruent	-	0.839	M11FA_6969	DEFSS
297.887	3.5	Congruent	-	0.627	F14HS_5590	DEFSS
302.465	2.5	Incongruent	pCI	0.589	M12FS_7070	DEFSS
306.045	3.5	Incongruent	pII	0.884	F6FS_3906	DEFSS
310.622	2	Congruent	-	0.677	M7HA_5500	DEFSS
313.695	4	Congruent	-	1.814	F23FA_7228	DEFSS
318.772	3	Incongruent	pCI	0.747	F31HA_8583	DEFSS
322.85	2.5	Incongruent	pII	0.764	M11HS_6885	DEFSS
326.428	2.5	Congruent	-	0.936	M3FA_4789	DEFSS
330.004	2	Congruent	-	0.67	F34FS_8257	DEFSS
333.08	3	Incongruent	pCI	0.754	M17HS_8732	DEFSS
337.161	3.5	Incongruent	pII	0.888	F7FA_4040	DEFSS
341.738	4	Congruent	-	0.706	F10HS_4372	DEFSS
346.817	2	Congruent	-	0.707	M1FS_4325	DEFSS
349.895	3.5	Incongruent	pCI	0.949	M6_1FA_5445	DEFSS
354.463	4	Incongruent	pII	0.601	F35HA_8422	DEFSS
359.508	3	Congruent	-	0.716	M16HA_8638	DEFSS
363.589	2.5	Congruent	-	0.715	F12FS_5036	DEFSS
367.167	2	Incongruent	pCI	0.842	F1HS_3423	DEFSS
370.248	3.5	Incongruent	pII	0.941	M7FA_5539	DEFSS
374.827	3	Congruent	-	0.832	F34FA_8267	DEFSS
378.906	2.5	Congruent	-	0.723	M8HS_5817	DEFSS
382.488	4	Incongruent	pCI	0.851	F23FS_7205	DEFSS
387.564	2.5	Incongruent	pII	0.87	M1HA_4302	DEFSS
391.141	3	Congruent	-	2.308	M5FS_5188	DEFSS
395.22	2	Congruent	-	0.729	F18HA_6193	DEFSS
398.268	4	Incongruent	pCI	0.806	M20FA_9277	DEFSS
403.346	3.5	Incongruent	pII	0.743	F10FA_4434	DEFSS
407.928	3.5	Congruent	-	0.741	F7HS_3986	DEFSS
412.505	2.5	Congruent	-	1.039	M12HS_7022	DEFSS
416.087	3	Incongruent	pCI	0.777	M7FS_5530	DEFSS
420.167	2	Incongruent	pII	1.002	F21HA_6550	DEFSS
423.245	4	Congruent	-	0.624	M17HA_8742	DEFSS
428.326	3	Congruent	-	0.863	F39FS_9475	DEFSS
432.408	3.5	Incongruent	pCI	0.921	M11HA_6890	DEFSS
436.986	4	Incongruent	pII	0.848	F19FA_6353	DEFSS
442.068	2.5	Congruent	-	0.821	M15FA_8374	DEFSS
445.639	2	Congruent	-	0.7	F13HS_5255	DEFSS
448.716	2.5	Incongruent	pCI	1.533	M20HS_9191	DEFSS
452.298	3	Incongruent	pII	0.776	M6FS_5422	DEFSS
456.378	3.5	Congruent	-	0.601	F16HA_5934	DEFSS
460.944	2	Congruent	-	0.705	M18FA_8913	DEFSS
464.023	4	Incongruent	pCI	0.656	F39HS_9426	DEFSS
469.102	4	Incongruent	pII	0.847	F3FS_3596	DEFSS
474.179	3	Congruent	-	0.76	M8FS_5869	DEFSS
478.26	2	Congruent	-	0.569	M4HS_4862	DEFSS
481.34	3.5	Incongruent	pCI	0.774	F2HA_3451	DEFSS
485.917	2.5	Incongruent	pII	0.827	M10HA_6772	DEFSS
489.485	4	Congruent	-	0.764	F18FS_6229	DEFSS
494.533	3.5	Congruent	-	0.68	F31HS_8581	DEFSS
499.111	2	Incongruent	pCI	0.853	M12FA_7082	DEFSS
502.19	3	Incongruent	pII	0.654	F12HA_5004	DEFSS
506.27	2.5	Congruent	-	0.644	F6FA_3922	DEFSS
509.85	2.5	Congruent	-	0.859	M5HS_5134	DEFSS
513.426	2	Incongruent	pCI	0.718	M14HS_7912	DEFSS
516.505	3	Incongruent	pII	0.939	F32FS_8041	DEFSS
520.581	3.5	Congruent	-	0.753	M19FA_9129	DEFSS
525.158	4	Congruent	-	0.741	F34HS_8209	DEFSS
530.238	4	Incongruent	pCI	0.761	M18HA_8854	DEFSS
535.317	2.5	Incongruent	pII	0.767	F16FA_5992	DEFSS
538.887	2	Congruent	-	0.732	F37FS_9007	DEFSS
541.969	3	Congruent	-	0.67	M3HA_4707	DEFSS
546.051	3.5	Incongruent	pCI	0.708	M15FS_8364	DEFSS
550.629	4	Incongruent	pII	1.155	F13FA_5314	DEFSS
555.711	3	Congruent	-	0.728	F14HA_5595	DEFSS
559.789	2.5	Congruent	-	0.63	M5FA_5198	DEFSS
563.365	2	Incongruent	pCI	0.984	F2FA_3491	DEFSS
566.447	3.5	Incongruent	pII	0.727	F23HS_7148	DEFSS
571.025	2.5	Congruent	-	0.714	M18FS_8888	DEFSS
574.607	3.5	Congruent	-	1.047	F30HA_8500	DEFSS
579.18	4	Incongruent	pCI	1.404	M7HS_5497	DEFSS
584.258	3	Incongruent	pII	0.856	F14FS_5632	DEFSS
588.33	2	Congruent	-	0.669	M2HA_4506	DEFSS
591.408	4	Congruent	-	1.051	F21FA_6608	DEFSS
596.492	3	Incongruent	pCI	0.882	F6HS_3875	DEFSS
600.571	3.5	Incongruent	pII	0.978	M19HS_9059	DEFSS
605.151	2.5	Congruent	-	1.168	F4FS_3704	DEFSS
608.729	2	Congruent	-	0.79	F32HA_7998	DEFSS
611.803	2.5	Incongruent	pCI	0.841	M6HA_5360	DEFSS
615.382	2	Incongruent	pII	0.852	M16FA_8681	DEFSS
618.46	4	Congruent	-	0.664	F19HS_6297	DEFSS
623.54	3	Congruent	-	0.734	F35FA_8465	DEFSS
627.62	3.5	Incongruent	pCI	1.029	M4FS_4935	DEFSS
632.166	2	Incongruent	pII	0.988	F37HS_8954	DEFSS
