onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3.5	Congruent	-	0.87	M9FS_6104	DEFSS
4.652	4	Congruent	-	0.552	F13HA_5265	DEFSS
9.732	2	Incongruent	pCI	0.672	M4HA_4877	DEFSS
12.827	2.5	Incongruent	pII	0.727	F7FS_4016	DEFSS
16.398	3	Congruent	-	0.576	F30HS_8495	DEFSS
20.463	4	Congruent	-	0.601	M4FA_4941	DEFSS
25.539	2	Incongruent	pCI	0.775	F32FA_8053	DEFSS
28.611	3.5	Incongruent	pII	0.668	M10HS_6767	DEFSS
33.184	2.5	Congruent	-	0.59	F23HA_7156	DEFSS
36.753	3	Congruent	-	0.771	F13FS_5292	DEFSS
40.828	4	Incongruent	pCI	0.721	F4HS_3664	DEFSS
45.899	3	Incongruent	pII	0.79	M20HA_9192	DEFSS
49.969	2.5	Congruent	-	0.67	F18FA_6243	DEFSS
53.544	3.5	Congruent	-	0.825	M18HS_8848	DEFSS
58.115	2	Incongruent	pCI	0.934	M14FS_7958	DEFSS
61.194	4	Incongruent	pII	0.77	F39HA_9433	DEFSS
66.266	2.5	Congruent	-	0.798	M10_FA_6823	DEFSS
69.847	3.5	Congruent	-	0.822	F12HS_5000	DEFSS
74.421	2	Incongruent	pCI	0.813	M17FA_8799	DEFSS
77.495	3	Incongruent	pII	0.784	F2FS_3470	DEFSS
81.568	2.5	Congruent	-	0.881	M14HA_7913	DEFSS
85.141	2	Congruent	-	0.918	F7HA_3985	DEFSS
88.218	4	Incongruent	pCI	0.786	M2FS_4636	DEFSS
93.291	3	Incongruent	pII	0.898	F18HS_6186	DEFSS
97.366	3.5	Congruent	-	0.703	F39FA_9489	DEFSS
101.94	2	Congruent	-	0.754	M2HS_4493	DEFSS
105.018	3	Incongruent	pCI	1.016	F1HA_3424	DEFSS
109.094	3.5	Incongruent	pII	0.855	M6FA__5449	DEFSS
113.669	2.5	Congruent	-	0.67	M19FS_9117	DEFSS
117.247	4	Congruent	-	0.602	F35HS_8418	DEFSS
122.323	3	Incongruent	pCI	1.046	F16FS_5978	DEFSS
126.396	4	Incongruent	pII	1.063	M1FA_4336	DEFSS
131.47	3.5	Congruent	-	0.709	M9HA_6057	DEFSS
136.044	2.5	Congruent	-	0.69	F4FA_3712	DEFSS
139.619	2	Incongruent	pCI	0.7	M15HS_8316	DEFSS
142.697	2	Incongruent	pII	0.832	F21FS_6587	DEFSS
145.779	4	Congruent	-	0.965	F19HA_6311	DEFSS
150.85	3.5	Congruent	-	0.914	M10_4FS_6817	DEFSS
155.417	3	Incongruent	pCI	-0.099	F2HS_3448	DEFSS
159.459	2.5	Incongruent	pII	0.665	F10HA_4379	DEFSS
163.03	4	Congruent	-	0.659	M14FA_7960	DEFSS
168.106	3	Congruent	-	0.498	F30FA_8552	DEFSS
172.172	3.5	Incongruent	pCI	0.622	M8HA_5828	DEFSS
176.749	2	Incongruent	pII	0.68	F35FS_8451	DEFSS
179.823	2.5	Congruent	-	0.581	M1HS_4301	DEFSS
183.393	2.5	Congruent	-	0.666	F37FA_9020	DEFSS
186.961	3.5	Incongruent	pCI	0.698	M11FS_6953	DEFSS
191.54	3	Incongruent	pII	0.739	F34HA_8219	DEFSS
195.62	4	Congruent	-	0.639	F10FS_4426	DEFSS
200.697	2	Congruent	-	0.767	M16HS_8633	DEFSS
203.772	3	Incongruent	pCI	0.982	M5HA_5140	DEFSS
207.848	2	Incongruent	pII	0.836	F12FA_5062	DEFSS
210.896	3.5	Congruent	-	0.778	F16HS_5924	DEFSS
215.469	4	Congruent	-	0.725	M2FA_4644	DEFSS
220.55	2.5	Incongruent	pCI	0.899	M16FS_8676	DEFSS
224.125	3.5	Incongruent	pII	1.034	F6HA_3882	DEFSS
228.698	4	Congruent	-	1.161	F19FS_6344	DEFSS
233.777	2.5	Congruent	-	0.867	M8FA_5885	DEFSS
237.353	2	Incongruent	pCI	0.676	F32HS_7996	DEFSS
240.424	3	Incongruent	pII	1.095	M19HA_9066	DEFSS
244.498	2.5	Congruent	-	0.811	M3FS_4775	DEFSS
248.072	4	Congruent	-	0.552	F3HA_3545	DEFSS
253.147	3	Incongruent	pCI	0.582	M9FA_6121	DEFSS
257.223	2	Incongruent	pII	0.981	F14FA_5638	DEFSS
260.274	3.5	Congruent	-	0.87	M6HS_5354	DEFSS
264.856	2.5	Congruent	-	1.163	F21HS_6544	DEFSS
268.439	2	Incongruent	pCI	1.155	M17FS_8783	DEFSS
271.52	3	Incongruent	pII	0.584	F37HA_8965	DEFSS
275.604	3.5	Congruent	-	0.67	M12HA_7030	DEFSS
280.18	4	Congruent	-	0.629	F31FS_7861	DEFSS
285.259	2	Incongruent	pCI	1.065	F3FA_3605	DEFSS
288.333	4	Incongruent	pII	1.121	M3HS_4695	DEFSS
293.407	3	Congruent	-	0.622	M11FA_6969	DEFSS
297.484	3.5	Congruent	-	0.856	F14HS_5590	DEFSS
302.067	2.5	Incongruent	pCI	0.633	M12FS_7070	DEFSS
305.645	3.5	Incongruent	pII	0.965	F6FS_3906	DEFSS
310.218	2	Congruent	-	0.672	M7HA_5500	DEFSS
313.29	4	Congruent	-	0.75	F23FA_7228	DEFSS
318.362	3	Incongruent	pCI	0.758	F31HA_8583	DEFSS
322.434	2.5	Incongruent	pII	1.016	M11HS_6885	DEFSS
326.017	2.5	Congruent	-	0.923	M3FA_4789	DEFSS
329.588	2	Congruent	-	0.947	F34FS_8257	DEFSS
332.661	3	Incongruent	pCI	0.609	M17HS_8732	DEFSS
336.732	3.5	Incongruent	pII	1.283	F7FA_4040	DEFSS
341.305	4	Congruent	-	0.59	F10HS_4372	DEFSS
346.379	2	Congruent	-	0.641	M1FS_4325	DEFSS
