onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.058	2	Congruent	-	1.289	M9FS_6104	DEFSS
3.121	2.5	Congruent	-	0.77	F13HA_5265	DEFSS
6.682	3	Incongruent	pCI	0.888	M4HA_4877	DEFSS
10.746	3.5	Incongruent	pII	0.889	F7FS_4016	DEFSS
15.301	4	Congruent	-	0.666	F30HS_8495	DEFSS
20.349	2.5	Congruent	-	0.697	M4FA_4941	DEFSS
23.899	3.5	Incongruent	pCI	0.888	F32FA_8053	DEFSS
28.448	4	Incongruent	pII	1.166	M10HS_6767	DEFSS
33.497	2	Congruent	-	0.67	F23HA_7156	DEFSS
36.546	3	Congruent	-	0.726	F13FS_5292	DEFSS
40.593	2.5	Incongruent	pCI	0.735	F4HS_3664	DEFSS
44.143	2	Incongruent	pII	0.649	M20HA_9192	DEFSS
47.19	3	Congruent	-	0.747	F18FA_6243	DEFSS
51.239	3.5	Congruent	-	0.726	M18HS_8848	DEFSS
55.792	4	Incongruent	pCI	0.908	M14FS_7958	DEFSS
60.842	3.5	Incongruent	pII	0.924	F39HA_9433	DEFSS
65.391	4	Congruent	-	0.879	M10_FA_6823	DEFSS
70.439	2	Congruent	-	0.751	F12HS_5000	DEFSS
73.489	3	Incongruent	pCI	1.264	M17FA_8799	DEFSS
77.538	2.5	Incongruent	pII	0.851	F2FS_3470	DEFSS
81.088	4	Congruent	-	0.746	M14HA_7913	DEFSS
86.135	2.5	Congruent	-	0.802	F7HA_3985	DEFSS
89.685	3	Incongruent	pCI	-0.099	M2FS_4636	DEFSS
93.729	3.5	Incongruent	pII	0.832	F18HS_6186	DEFSS
98.277	2	Congruent	-	0.993	F39FA_9489	DEFSS
101.325	4	Congruent	-	0.642	M2HS_4493	DEFSS
106.372	3.5	Incongruent	pCI	0.516	F1HA_3424	DEFSS
110.924	3	Incongruent	pII	0.818	M6FA__5449	DEFSS
114.972	2	Congruent	-	0.707	M19FS_9117	DEFSS
118.021	2.5	Congruent	-	0.582	F35HS_8418	DEFSS
121.574	2	Incongruent	pCI	1.148	F16FS_5978	DEFSS
124.623	3	Incongruent	pII	0.698	M1FA_4336	DEFSS
128.666	3.5	Congruent	-	0.812	M9HA_6057	DEFSS
133.214	4	Congruent	-	0.737	F4FA_3712	DEFSS
