onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.057	2.5	Congruent	-	-0.099	M9FS_6104	DEFSS
3.611	3	Congruent	-	1.078	F13HA_5265	DEFSS
7.687	3.5	Incongruent	pCI	0.915	M4HA_4877	DEFSS
12.271	2	Incongruent	pII	0.418	F7FS_4016	DEFSS
15.341	4	Congruent	-	0.855	F30HS_8495	DEFSS
20.408	4	Congruent	-	0.515	M4FA_4941	DEFSS
25.479	3.5	Incongruent	pCI	0.798	F32FA_8053	DEFSS
30.048	2	Incongruent	pII	0.931	M10HS_6767	DEFSS
33.094	2.5	Congruent	-	1.068	F23HA_7156	DEFSS
36.66	3	Congruent	-	0.929	F13FS_5292	DEFSS
40.73	3	Incongruent	pCI	0.908	F4HS_3664	DEFSS
44.795	2	Incongruent	pII	1.057	M20HA_9192	DEFSS
47.864	2.5	Congruent	-	0.881	F18FA_6243	DEFSS
51.435	4	Congruent	-	0.625	M18HS_8848	DEFSS
56.483	3.5	Incongruent	pCI	0.926	M14FS_7958	DEFSS
61.027	4	Incongruent	pII	-0.099	F39HA_9433	DEFSS
66.068	3	Congruent	-	-0.099	M10_FA_6823	DEFSS
70.112	3.5	Congruent	-	0.909	F12HS_5000	DEFSS
74.679	2.5	Incongruent	pCI	1.032	M17FA_8799	DEFSS
78.246	2	Incongruent	pII	0.586	F2FS_3470	DEFSS
81.292	4	Congruent	-	-0.099	M14HA_7913	DEFSS
86.336	3	Congruent	-	0.626	F7HA_3985	DEFSS
90.408	2	Incongruent	pCI	0.957	M2FS_4636	DEFSS
93.475	2.5	Incongruent	pII	1.045	F18HS_6186	DEFSS
97.04	3.5	Congruent	-	0.563	F39FA_9489	DEFSS
101.609	2	Congruent	-	0.584	M2HS_4493	DEFSS
104.679	3.5	Incongruent	pCI	0.475	F1HA_3424	DEFSS
109.251	4	Incongruent	pII	0.499	M6FA__5449	DEFSS
114.319	3	Congruent	-	0.92	M19FS_9117	DEFSS
118.389	2.5	Congruent	-	0.611	F35HS_8418	DEFSS
121.959	3.5	Incongruent	pCI	0.505	F16FS_5978	DEFSS
126.531	4	Incongruent	pII	0.868	M1FA_4336	DEFSS
131.577	2.5	Congruent	-	1.116	M9HA_6057	DEFSS
135.145	2	Congruent	-	0.876	F4FA_3712	DEFSS
138.215	3	Incongruent	pCI	0.945	M15HS_8316	DEFSS
142.285	3.5	Incongruent	pII	1.09	F21FS_6587	DEFSS
146.855	2	Congruent	-	0.848	F19HA_6311	DEFSS
149.924	4	Congruent	-	0.896	M10_4FS_6817	DEFSS
154.992	3	Incongruent	pCI	0.453	F2HS_3448	DEFSS
159.058	2.5	Incongruent	pII	0.51	F10HA_4379	DEFSS
162.624	3.5	Congruent	-	0.203	M14FA_7960	DEFSS
167.191	2	Congruent	-	0.45	F30FA_8552	DEFSS
170.236	2.5	Incongruent	pCI	1.042	M8HA_5828	DEFSS
173.784	4	Incongruent	pII	0.997	F35FS_8451	DEFSS
178.831	3	Congruent	-	0.938	M1HS_4301	DEFSS
182.878	3	Congruent	-	0.791	F37FA_9020	DEFSS
186.946	2.5	Incongruent	pCI	1.046	M11FS_6953	DEFSS
190.511	4	Incongruent	pII	0.579	F34HA_8219	DEFSS
195.582	3.5	Congruent	-	0.551	F10FS_4426	DEFSS
200.153	2	Congruent	-	1.212	M16HS_8633	DEFSS
203.22	4	Incongruent	pCI	-0.099	M5HA_5140	DEFSS
208.264	3	Incongruent	pII	-0.099	F12FA_5062	DEFSS
212.306	2	Congruent	-	0.379	F16HS_5924	DEFSS
215.373	2.5	Congruent	-	-0.099	M2FA_4644	DEFSS
218.917	3.5	Incongruent	pCI	-0.099	M16FS_8676	DEFSS
223.458	3.5	Incongruent	pII	0.852	F6HA_3882	DEFSS
228.027	3	Congruent	-	0.635	F19FS_6344	DEFSS
232.094	2	Congruent	-	1.053	M8FA_5885	DEFSS
235.159	4	Incongruent	pCI	0.703	F32HS_7996	DEFSS
240.226	2.5	Incongruent	pII	0.732	M19HA_9066	DEFSS
243.793	4	Congruent	-	0.85	M3FS_4775	DEFSS
248.862	3	Congruent	-	0.86	F3HA_3545	DEFSS
252.931	2	Incongruent	pCI	0.718	M9FA_6121	DEFSS
255.999	3.5	Incongruent	pII	0.668	F14FA_5638	DEFSS
260.54	2.5	Congruent	-	0.8	M6HS_5354	DEFSS
264.109	2.5	Congruent	-	0.705	F21HS_6544	DEFSS
267.676	3.5	Incongruent	pCI	1.025	M17FS_8783	DEFSS
272.242	2	Incongruent	pII	1.085	F37HA_8965	DEFSS
275.31	3	Congruent	-	-0.099	M12HA_7030	DEFSS
279.351	4	Congruent	-	-0.099	F31FS_7861	DEFSS
284.391	3.5	Incongruent	pCI	0.7	F3FA_3605	DEFSS
288.96	2	Incongruent	pII	-0.099	M3HS_4695	DEFSS
292.001	4	Congruent	-	-0.099	M11FA_6969	DEFSS
297.044	3	Congruent	-	-0.099	F14HS_5590	DEFSS
301.087	2.5	Incongruent	pCI	-0.099	M12FS_7070	DEFSS
304.629	4	Incongruent	pII	0.532	F6FS_3906	DEFSS
309.701	2.5	Congruent	-	0.931	M7HA_5500	DEFSS
313.27	3.5	Congruent	-	0.854	F23FA_7228	DEFSS
317.836	2	Incongruent	pCI	0.592	F31HA_8583	DEFSS
320.879	3	Incongruent	pII	-0.099	M11HS_6885	DEFSS
324.92	2.5	Congruent	-	0.363	M3FA_4789	DEFSS
328.465	3.5	Congruent	-	0.392	F34FS_8257	DEFSS
333.033	4	Incongruent	pCI	0.601	M17HS_8732	DEFSS
338.099	3	Incongruent	pII	0.907	F7FA_4040	DEFSS
342.167	2	Congruent	-	-0.099	F10HS_4372	DEFSS
345.209	3	Congruent	-	0.943	M1FS_4325	DEFSS
349.278	4	Incongruent	pCI	0.752	M6_1FA_5445	DEFSS
354.347	3.5	Incongruent	pII	1.024	F35HA_8422	DEFSS
358.916	2.5	Congruent	-	0.872	M16HA_8638	DEFSS
362.457	2	Congruent	-	-0.099	F12FS_5036	DEFSS
365.497	2.5	Incongruent	pCI	-0.099	F1HS_3423	DEFSS
369.041	2	Incongruent	pII	0.874	M7FA_5539	DEFSS
372.086	4	Congruent	-	0.752	F34FA_8267	DEFSS
377.156	3	Congruent	-	0.488	M8HS_5817	DEFSS
381.224	3.5	Incongruent	pCI	0.382	F23FS_7205	DEFSS
385.792	4	Incongruent	pII	0.464	M1HA_4302	DEFSS
390.862	2.5	Congruent	-	0.682	M5FS_5188	DEFSS
394.432	3	Congruent	-	0.626	F18HA_6193	DEFSS
398.479	2	Incongruent	pCI	-0.099	M20FA_9277	DEFSS
401.524	3.5	Incongruent	pII	0.393	F10FA_4434	DEFSS
406.096	4	Congruent	-	0.387	F7HS_3986	DEFSS
411.166	2	Congruent	-	0.524	M12HS_7022	DEFSS
