onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.069	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.007	1	M9FS_6104	NIMH-ChEFS
4.629	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.696	1	F13HA_5265	NIMH-ChEFS
9.694	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.953	1	M4HA_4877	NIMH-ChEFS
12.765	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.852	1	F7FS_4016	NIMH-ChEFS
16.316	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.703	1	F30HS_8495	NIMH-ChEFS
20.368	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.636	1	M4FA_4941	NIMH-ChEFS
25.446	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.855	1	F32FA_8053	NIMH-ChEFS
28.494	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.956	1	M10HS_6767	NIMH-ChEFS
33.043	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.768	1	F23HA_7156	NIMH-ChEFS
36.592	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.604	1	F13FS_5292	NIMH-ChEFS
40.642	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.733	1	F4HS_3664	NIMH-ChEFS
45.691	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.05	1	M20HA_9192	NIMH-ChEFS
49.739	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.571	1	F18FA_6243	NIMH-ChEFS
53.29	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.56	1	M18HS_8848	NIMH-ChEFS
57.84	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.842	1	M14FS_7958	NIMH-ChEFS
60.89	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.652	1	F39HA_9433	NIMH-ChEFS
65.935	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.664	1	M10_FA_6823	NIMH-ChEFS
69.485	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.616	1	F12HS_5000	NIMH-ChEFS
74.035	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.719	1	M17FA_8799	NIMH-ChEFS
77.086	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.781	1	F2FS_3470	NIMH-ChEFS
81.136	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.71	1	M14HA_7913	NIMH-ChEFS
84.687	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.7	1	F7HA_3985	NIMH-ChEFS
87.737	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.766	1	M2FS_4636	NIMH-ChEFS
92.786	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.706	1	F18HS_6186	NIMH-ChEFS
96.834	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.733	1	F39FA_9489	NIMH-ChEFS
101.384	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.697	1	M2HS_4493	NIMH-ChEFS
104.434	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.74	1	F1HA_3424	NIMH-ChEFS
108.485	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.668	1	M6FA__5449	NIMH-ChEFS
113.038	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.77	1	M19FS_9117	NIMH-ChEFS
116.584	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.681	1	F35HS_8418	NIMH-ChEFS
121.634	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.091	1	F16FS_5978	NIMH-ChEFS
125.683	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	1.144	0	M1FA_4336	NIMH-ChEFS
130.735	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.696	1	M9HA_6057	NIMH-ChEFS
135.285	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.853	1	F4FA_3712	NIMH-ChEFS
138.834	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.649	1	M15HS_8316	NIMH-ChEFS
141.884	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.579	0	F21FS_6587	NIMH-ChEFS
144.932	1	4	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F19HA_6311	NIMH-ChEFS
149.975	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.689	1	M10_4FS_6817	NIMH-ChEFS
154.524	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.567	1	F2HS_3448	NIMH-ChEFS
158.571	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.997	1	F10HA_4379	NIMH-ChEFS
162.12	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.726	1	M14FA_7960	NIMH-ChEFS
167.169	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.73	1	F30FA_8552	NIMH-ChEFS
171.217	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.99	1	M8HA_5828	NIMH-ChEFS
175.769	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.667	1	F35FS_8451	NIMH-ChEFS
178.821	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.758	1	M1HS_4301	NIMH-ChEFS
182.371	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.747	1	F37FA_9020	NIMH-ChEFS
185.92	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.715	0	M11FS_6953	NIMH-ChEFS
190.468	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.668	1	F34HA_8219	NIMH-ChEFS
194.517	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.74	1	F10FS_4426	NIMH-ChEFS
199.569	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.555	1	M16HS_8633	NIMH-ChEFS
202.618	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.037	1	M5HA_5140	NIMH-ChEFS
206.671	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.765	1	F12FA_5062	NIMH-ChEFS
209.72	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.574	1	F16HS_5924	NIMH-ChEFS
214.271	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.581	1	M2FA_4644	NIMH-ChEFS
219.327	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.937	1	M16FS_8676	NIMH-ChEFS
222.877	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.64	1	F6HA_3882	NIMH-ChEFS
227.426	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.699	1	F19FS_6344	NIMH-ChEFS
232.476	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.935	1	M8FA_5885	NIMH-ChEFS
236.024	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.644	1	F32HS_7996	NIMH-ChEFS
239.073	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.962	0	M19HA_9066	NIMH-ChEFS
243.121	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.732	1	M3FS_4775	NIMH-ChEFS
246.668	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.568	1	F3HA_3545	NIMH-ChEFS
251.721	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.66	1	M9FA_6121	NIMH-ChEFS
255.772	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.761	1	F14FA_5638	NIMH-ChEFS
258.822	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.717	1	M6HS_5354	NIMH-ChEFS
263.368	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.612	1	F21HS_6544	NIMH-ChEFS
