onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M9FS_6104	NIMH-ChEFS
4.605	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	2.113	0	F13HA_5265	NIMH-ChEFS
7.657	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	1.491	0	M4HA_4877	NIMH-ChEFS
11.242	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.908	0	F7FS_4016	NIMH-ChEFS
15.314	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.552	0	F30HS_8495	NIMH-ChEFS
20.359	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	0.797	0	M4FA_4941	NIMH-ChEFS
24.43	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.818	0	F32FA_8053	NIMH-ChEFS
29.497	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.617	0	M10HS_6767	NIMH-ChEFS
34.067	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	1.249	0	F23HA_7156	NIMH-ChEFS
37.611	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.653	0	F13FS_5292	NIMH-ChEFS
40.656	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.723	0	F4HS_3664	NIMH-ChEFS
43.714	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.825	0	M20HA_9192	NIMH-ChEFS
47.782	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.644	0	F18FA_6243	NIMH-ChEFS
52.827	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.629	0	M18HS_8848	NIMH-ChEFS
56.396	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.595	1	M14FS_7958	NIMH-ChEFS
60.967	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	1.224	0	F39HA_9433	NIMH-ChEFS
65.036	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.691	0	M10_FA_6823	NIMH-ChEFS
70.106	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.643	0	F12HS_5000	NIMH-ChEFS
73.177	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.71	0	M17FA_8799	NIMH-ChEFS
76.722	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.826	0	F2FS_3470	NIMH-ChEFS
81.29	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.563	0	M14HA_7913	NIMH-ChEFS
84.362	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.06	1	F7HA_3985	NIMH-ChEFS
88.405	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.181	0	M2FS_4636	NIMH-ChEFS
91.973	1	4	Incongruent	pII	HAPPY	FEAR	FEAR	0.579	0	F18HS_6186	NIMH-ChEFS
97.042	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.212	0	F39FA_9489	NIMH-ChEFS
101.614	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.606	0	M2HS_4493	NIMH-ChEFS
106.654	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	1.06	0	F1HA_3424	NIMH-ChEFS
109.696	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.239	1	M6FA__5449	NIMH-ChEFS
113.263	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.748	0	M19FS_9117	NIMH-ChEFS
117.81	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	0.725	0	F35HS_8418	NIMH-ChEFS
121.854	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.898	0	F16FS_5978	NIMH-ChEFS
126.425	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	1.421	0	M1FA_4336	NIMH-ChEFS
131.493	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	1.132	0	M9HA_6057	NIMH-ChEFS
135.059	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.653	0	F4FA_3712	NIMH-ChEFS
138.131	1	3	Incongruent	pCI	HAPPY	FEAR	FEAR	0.556	0	M15HS_8316	NIMH-ChEFS
142.198	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.875	0	F21FS_6587	NIMH-ChEFS
145.746	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.622	0	F19HA_6311	NIMH-ChEFS
150.316	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.636	0	M10_4FS_6817	NIMH-ChEFS
153.387	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	0.604	0	F2HS_3448	NIMH-ChEFS
158.456	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.973	0	F10HA_4379	NIMH-ChEFS
162.524	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.699	0	M14FA_7960	NIMH-ChEFS
165.592	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.749	0	F30FA_8552	NIMH-ChEFS
170.66	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.614	0	M8HA_5828	NIMH-ChEFS
175.228	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.659	0	F35FS_8451	NIMH-ChEFS
179.3	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.965	0	M1HS_4301	NIMH-ChEFS
182.846	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	1.137	0	F37FA_9020	NIMH-ChEFS
186.917	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.562	1	M11FS_6953	NIMH-ChEFS
189.989	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.979	0	F34HA_8219	NIMH-ChEFS
194.558	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.864	0	F10FS_4426	NIMH-ChEFS
199.629	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.563	0	M16HS_8633	NIMH-ChEFS
203.177	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.871	0	M5HA_5140	NIMH-ChEFS
206.247	1	4	Incongruent	pII	FEAR	HAPPY	HAPPY	0.836	0	F12FA_5062	NIMH-ChEFS
211.316	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.742	0	F16HS_5924	NIMH-ChEFS
215.882	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	0.789	0	M2FA_4644	NIMH-ChEFS
219.952	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.788	0	M16FS_8676	NIMH-ChEFS
223.519	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	1.278	0	F6HA_3882	NIMH-ChEFS
228.085	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.781	0	F19FS_6344	NIMH-ChEFS
231.155	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.848	0	M8FA_5885	NIMH-ChEFS
234.699	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	0.634	0	F32HS_7996	NIMH-ChEFS
239.745	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.821	0	M19HA_9066	NIMH-ChEFS
243.792	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	1.159	0	M3FS_4775	NIMH-ChEFS
248.835	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.699	0	F3HA_3545	NIMH-ChEFS
251.883	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.88	0	M9FA_6121	NIMH-ChEFS
255.452	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	1.092	0	F14FA_5638	NIMH-ChEFS
259.999	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	0.801	0	M6HS_5354	NIMH-ChEFS
264.045	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.97	0	F21HS_6544	NIMH-ChEFS
267.115	1	3.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.723	0	M17FS_8783	NIMH-ChEFS
271.685	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.699	0	F37HA_8965	NIMH-ChEFS
275.728	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.829	0	M12HA_7030	NIMH-ChEFS
279.296	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.742	0	F31FS_7861	NIMH-ChEFS
284.362	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.751	0	F3FA_3605	NIMH-ChEFS
289.43	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.743	0	M3HS_4695	NIMH-ChEFS
293.492	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.765	0	M11FA_6969	NIMH-ChEFS
298.06	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.845	0	F14HS_5590	NIMH-ChEFS
301.628	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.245	0	M12FS_7070	NIMH-ChEFS
304.699	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	1.049	0	F6FS_3906	NIMH-ChEFS
