onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.055	2.5	Congruent	-	1.354	M9FS_6104	DEFSS
3.613	3	Congruent	-	0.726	F13HA_5265	DEFSS
7.689	3.5	Incongruent	pCI	0.959	M4HA_4877	DEFSS
12.249	2	Incongruent	pII	0.924	F7FS_4016	DEFSS
15.302	4	Congruent	-	1.041	F30HS_8495	DEFSS
20.345	4	Congruent	-	0.805	M4FA_4941	DEFSS
25.392	3.5	Incongruent	pCI	0.667	F32FA_8053	DEFSS
29.937	2	Incongruent	pII	0.725	M10HS_6767	DEFSS
33.006	2.5	Congruent	-	0.635	F23HA_7156	DEFSS
36.55	3	Congruent	-	0.496	F13FS_5292	DEFSS
40.596	3	Incongruent	pCI	0.714	F4HS_3664	DEFSS
44.644	2	Incongruent	pII	0.76	M20HA_9192	DEFSS
47.69	2.5	Congruent	-	0.765	F18FA_6243	DEFSS
51.238	4	Congruent	-	0.487	M18HS_8848	DEFSS
56.285	3.5	Incongruent	pCI	0.686	M14FS_7958	DEFSS
60.829	4	Incongruent	pII	0.762	F39HA_9433	DEFSS
65.876	3	Congruent	-	0.576	M10_FA_6823	DEFSS
69.924	3.5	Congruent	-	0.652	F12HS_5000	DEFSS
74.472	2.5	Incongruent	pCI	0.706	M17FA_8799	DEFSS
78.043	2	Incongruent	pII	0.717	F2FS_3470	DEFSS
81.089	4	Congruent	-	0.584	M14HA_7913	DEFSS
86.138	3	Congruent	-	0.682	F7HA_3985	DEFSS
90.209	2	Incongruent	pCI	0.784	M2FS_4636	DEFSS
93.279	2.5	Incongruent	pII	1.387	F18HS_6186	DEFSS
96.825	3.5	Congruent	-	1.059	F39FA_9489	DEFSS
101.373	2	Congruent	-	0.642	M2HS_4493	DEFSS
104.442	3.5	Incongruent	pCI	0.919	F1HA_3424	DEFSS
109.01	4	Incongruent	pII	0.78	M6FA__5449	DEFSS
114.054	3	Congruent	-	0.65	M19FS_9117	DEFSS
118.125	2.5	Congruent	-	0.55	F35HS_8418	DEFSS
121.671	3.5	Incongruent	pCI	0.881	F16FS_5978	DEFSS
126.215	4	Incongruent	pII	0.997	M1FA_4336	DEFSS
131.26	2.5	Congruent	-	0.503	M9HA_6057	DEFSS
134.805	2	Congruent	-	0.545	F4FA_3712	DEFSS
137.873	3	Incongruent	pCI	0.541	M15HS_8316	DEFSS
141.921	3.5	Incongruent	pII	0.797	F21FS_6587	DEFSS
146.47	2	Congruent	-	0.7	F19HA_6311	DEFSS
149.512	4	Congruent	-	0.525	M10_4FS_6817	DEFSS
154.554	3	Incongruent	pCI	0.677	F2HS_3448	DEFSS
158.599	2.5	Incongruent	pII	0.613	F10HA_4379	DEFSS
162.168	3.5	Congruent	-	0.946	M14FA_7960	DEFSS
166.716	2	Congruent	-	0.747	F30FA_8552	DEFSS
169.763	2.5	Incongruent	pCI	0.704	M8HA_5828	DEFSS
173.336	4	Incongruent	pII	0.574	F35FS_8451	DEFSS
178.408	3	Congruent	-	0.599	M1HS_4301	DEFSS
182.456	3	Congruent	-	0.616	F37FA_9020	DEFSS
186.506	2.5	Incongruent	pCI	0.964	M11FS_6953	DEFSS
190.05	4	Incongruent	pII	0.803	F34HA_8219	DEFSS
195.121	3.5	Congruent	-	0.663	F10FS_4426	DEFSS
199.667	2	Congruent	-	0.581	M16HS_8633	DEFSS
202.713	4	Incongruent	pCI	0.882	M5HA_5140	DEFSS
207.761	3	Incongruent	pII	0.637	F12FA_5062	DEFSS
211.809	2	Congruent	-	0.456	F16HS_5924	DEFSS
214.854	2.5	Congruent	-	0.619	M2FA_4644	DEFSS
218.426	3.5	Incongruent	pCI	0.471	M16FS_8676	DEFSS
222.971	3.5	Incongruent	pII	0.513	F6HA_3882	DEFSS
227.541	3	Congruent	-	0.583	F19FS_6344	DEFSS
231.586	2	Congruent	-	0.603	M8FA_5885	DEFSS
234.627	4	Incongruent	pCI	0.861	F32HS_7996	DEFSS
239.669	2.5	Incongruent	pII	0.766	M19HA_9066	DEFSS
243.241	4	Congruent	-	0.712	M3FS_4775	DEFSS
248.313	3	Congruent	-	0.798	F3HA_3545	DEFSS
252.385	2	Incongruent	pCI	0.85	M9FA_6121	DEFSS
255.455	3.5	Incongruent	pII	1.007	F14FA_5638	DEFSS
260.027	2.5	Congruent	-	0.658	M6HS_5354	DEFSS
263.574	2.5	Congruent	-	0.861	F21HS_6544	DEFSS
267.145	3.5	Incongruent	pCI	0.875	M17FS_8783	DEFSS
271.689	2	Incongruent	pII	0.839	F37HA_8965	DEFSS
274.733	3	Congruent	-	0.816	M12HA_7030	DEFSS
278.78	4	Congruent	-	0.773	F31FS_7861	DEFSS
283.826	3.5	Incongruent	pCI	0.779	F3FA_3605	DEFSS
288.374	2	Incongruent	pII	0.895	M3HS_4695	DEFSS
291.419	4	Congruent	-	0.88	M11FA_6969	DEFSS
296.466	3	Congruent	-	0.485	F14HS_5590	DEFSS
300.513	2.5	Incongruent	pCI	0.617	M12FS_7070	DEFSS
304.059	4	Incongruent	pII	0.757	F6FS_3906	DEFSS
309.108	2.5	Congruent	-	0.817	M7HA_5500	DEFSS
312.678	3.5	Congruent	-	0.962	F23FA_7228	DEFSS
317.249	2	Incongruent	pCI	0.945	F31HA_8583	DEFSS
320.316	3	Incongruent	pII	1.197	M11HS_6885	DEFSS
324.362	2.5	Congruent	-	0.591	M3FA_4789	DEFSS
327.918	3.5	Congruent	-	0.594	F34FS_8257	DEFSS
332.465	4	Incongruent	pCI	0.531	M17HS_8732	DEFSS
337.534	3	Incongruent	pII	0.413	F7FA_4040	DEFSS
341.604	2	Congruent	-	0.645	F10HS_4372	DEFSS
344.651	3	Congruent	-	0.535	M1FS_4325	DEFSS
348.696	4	Incongruent	pCI	1.01	M6_1FA_5445	DEFSS
353.768	3.5	Incongruent	pII	0.845	F35HA_8422	DEFSS
358.314	2.5	Congruent	-	0.974	M16HA_8638	DEFSS
361.861	2	Congruent	-	0.637	F12FS_5036	DEFSS
364.907	2.5	Incongruent	pCI	1.092	F1HS_3423	DEFSS
368.478	2	Incongruent	pII	0.833	M7FA_5539	DEFSS
371.546	4	Congruent	-	1	F34FA_8267	DEFSS
376.595	3	Congruent	-	0.676	M8HS_5817	DEFSS
380.666	3.5	Incongruent	pCI	0.703	F23FS_7205	DEFSS
385.236	4	Incongruent	pII	0.522	M1HA_4302	DEFSS
390.304	2.5	Congruent	-	0.778	M5FS_5188	DEFSS
393.851	3	Congruent	-	1.001	F18HA_6193	DEFSS
397.898	2	Incongruent	pCI	0.843	M20FA_9277	DEFSS
400.944	3.5	Incongruent	pII	1.233	F10FA_4434	DEFSS
405.492	4	Congruent	-	0.94	F7HS_3986	DEFSS
410.539	2	Congruent	-	0.647	M12HS_7022	DEFSS
413.594	3	Incongruent	pCI	0.916	M7FS_5530	DEFSS
417.665	2.5	Incongruent	pII	0.955	F21HA_6550	DEFSS
421.234	3.5	Congruent	-	0.576	M17HA_8742	DEFSS
425.779	2	Congruent	-	0.803	F39FS_9475	DEFSS
428.849	2.5	Incongruent	pCI	0.608	M11HA_6890	DEFSS
432.395	3.5	Incongruent	pII	0.647	F19FA_6353	DEFSS
436.942	3	Congruent	-	0.665	M15FA_8374	DEFSS
440.993	4	Congruent	-	0.574	F13HS_5255	DEFSS
446.04	3	Incongruent	pCI	0.494	M20HS_9191	DEFSS
450.086	4	Incongruent	pII	0.606	M6FS_5422	DEFSS
455.155	3.5	Congruent	-	0.858	F16HA_5934	DEFSS
459.725	2.5	Congruent	-	0.809	M18FA_8913	DEFSS
463.295	2	Incongruent	pCI	-0.099	F39HS_9426	DEFSS
466.339	3.5	Incongruent	pII	0.943	F3FS_3596	DEFSS
470.882	3	Congruent	-	0.963	M8FS_5869	DEFSS
474.927	2.5	Congruent	-	0.833	M4HS_4862	DEFSS
478.472	4	Incongruent	pCI	0.723	F2HA_3451	DEFSS
483.517	2	Incongruent	pII	1.028	M10HA_6772	DEFSS
486.563	3	Congruent	-	0.644	F18FS_6229	DEFSS
490.636	2	Congruent	-	0.554	F31HS_8581	DEFSS
493.709	2.5	Incongruent	pCI	0.7	M12FA_7082	DEFSS
497.255	4	Incongruent	pII	0.948	F12HA_5004	DEFSS
502.302	3.5	Congruent	-	0.476	F6FA_3922	DEFSS
506.875	3	Congruent	-	0.65	M5HS_5134	DEFSS
510.923	3.5	Incongruent	pCI	0.898	M14HS_7912	DEFSS
515.47	4	Incongruent	pII	0.613	F32FS_8041	DEFSS
520.541	2.5	Congruent	-	1.03	M19FA_9129	DEFSS
524.089	2	Congruent	-	0.83	F34HS_8209	DEFSS
527.136	2.5	Incongruent	pCI	1.122	M18HA_8854	DEFSS
530.684	2	Incongruent	pII	0.466	F16FA_5992	DEFSS
533.729	3.5	Congruent	-	0.836	F37FS_9007	DEFSS
538.301	3	Congruent	-	1.019	M3HA_4707	DEFSS
542.373	4	Incongruent	pCI	1.004	M15FS_8364	DEFSS
547.421	2	Incongruent	pII	0.799	F13FA_5314	DEFSS
550.468	3.5	Congruent	-	0.581	F14HA_5595	DEFSS
555.012	4	Congruent	-	0.655	M5FA_5198	DEFSS
560.068	3	Incongruent	pCI	0.835	F2FA_3491	DEFSS
564.113	2.5	Incongruent	pII	0.661	F23HS_7148	DEFSS
567.657	3.5	Congruent	-	0.535	M18FS_8888	DEFSS
572.206	4	Congruent	-	0.553	F30HA_8500	DEFSS
577.252	3	Incongruent	pCI	0.729	M7HS_5497	DEFSS
581.299	2.5	Incongruent	pII	0.868	F14FS_5632	DEFSS
584.847	2	Congruent	-	0.701	M2HA_4506	DEFSS
587.893	4	Congruent	-	0.694	F21FA_6608	DEFSS
592.939	3	Incongruent	pCI	0.675	F6HS_3875	DEFSS
597.007	3.5	Incongruent	pII	0.853	M19HS_9059	DEFSS
601.575	2.5	Congruent	-	0.873	F4FS_3704	DEFSS
605.121	2	Congruent	-	-0.099	F32HA_7998	DEFSS
608.164	2	Incongruent	pCI	-0.099	M6HA_5360	DEFSS
611.206	3.5	Incongruent	pII	-0.099	M16FA_8681	DEFSS
615.75	2.5	Congruent	-	0.741	F19HS_6297	DEFSS
619.296	3	Congruent	-	3.914	F35FA_8465	DEFSS
623.36	4	Incongruent	pCI	0.542	M4FS_4935	DEFSS
628.431	2	Incongruent	pII	0.574	F37HS_8954	DEFSS
631.478	3	Congruent	-	1.038	F30FS_8546	DEFSS
635.546	3.5	Congruent	-	1.308	M9HS_6054	DEFSS
640.097	4	Incongruent	pCI	0.925	F31FA_7873	DEFSS
645.141	2.5	Incongruent	pII	0.579	F4HA_3668	DEFSS
