onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.057	1	3	Congruent	n/a	FEAR	FEAR	HAPPY	3.154	0	M9FS_6104	NIMH-ChEFS
4.141	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.248	1	F13HA_5265	NIMH-ChEFS
7.22	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.323	1	M4HA_4877	NIMH-ChEFS
10.797	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.175	1	F7FS_4016	NIMH-ChEFS
15.859	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.157	1	F30HS_8495	NIMH-ChEFS
20.417	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.581	1	M4FA_4941	NIMH-ChEFS
25.471	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.315	1	F32FA_8053	NIMH-ChEFS
29.523	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.403	1	M10HS_6767	NIMH-ChEFS
34.08	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.235	1	F23HA_7156	NIMH-ChEFS
37.655	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.38	1	F13FS_5292	NIMH-ChEFS
40.709	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	2.064	0	F4HS_3664	NIMH-ChEFS
45.785	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.562	1	M20HA_9192	NIMH-ChEFS
49.854	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.43	1	F18FA_6243	NIMH-ChEFS
52.907	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.461	1	M18HS_8848	NIMH-ChEFS
56.461	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.413	1	M14FS_7958	NIMH-ChEFS
61.013	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.108	1	F39HA_9433	NIMH-ChEFS
64.087	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.463	1	M10_FA_6823	NIMH-ChEFS
68.643	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.485	1	F12HS_5000	NIMH-ChEFS
73.7	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.458	1	M17FA_8799	NIMH-ChEFS
77.755	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.64	1	F2FS_3470	NIMH-ChEFS
81.326	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.486	1	M14HA_7913	NIMH-ChEFS
85.877	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.78	1	F7HA_3985	NIMH-ChEFS
90.931	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.07	1	M2FS_4636	NIMH-ChEFS
