onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.072	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.896	1	M9FS_6104	NIMH-ChEFS
5.132	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.684	1	F13HA_5265	NIMH-ChEFS
8.208	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.619	0	M4HA_4877	NIMH-ChEFS
11.794	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.113	1	F7FS_4016	NIMH-ChEFS
15.868	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.913	1	F30HS_8495	NIMH-ChEFS
20.432	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.707	1	M4FA_4941	NIMH-ChEFS
25.478	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.761	1	F32FA_8053	NIMH-ChEFS
29.023	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.916	1	M10HS_6767	NIMH-ChEFS
33.071	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.836	1	F23HA_7156	NIMH-ChEFS
36.116	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.671	1	F13FS_5292	NIMH-ChEFS
40.687	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.901	1	F4HS_3664	NIMH-ChEFS
45.757	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.783	1	M20HA_9192	NIMH-ChEFS
48.828	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.674	1	F18FA_6243	NIMH-ChEFS
52.877	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.713	1	M18HS_8848	NIMH-ChEFS
56.425	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.619	1	M14FS_7958	NIMH-ChEFS
60.971	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.822	1	F39HA_9433	NIMH-ChEFS
66.015	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.606	1	M10_FA_6823	NIMH-ChEFS
70.063	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.606	1	F12HS_5000	NIMH-ChEFS
74.634	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.665	1	M17FA_8799	NIMH-ChEFS
77.706	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.736	1	F2FS_3470	NIMH-ChEFS
81.255	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.635	1	M14HA_7913	NIMH-ChEFS
85.805	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.528	1	F7HA_3985	NIMH-ChEFS
88.879	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.735	1	M2FS_4636	NIMH-ChEFS
92.431	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.692	1	F18HS_6186	NIMH-ChEFS
96.501	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.906	1	F39FA_9489	NIMH-ChEFS
101.551	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.522	1	M2HS_4493	NIMH-ChEFS
105.101	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.008	1	F1HA_3424	NIMH-ChEFS
108.15	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.688	1	M6FA__5449	NIMH-ChEFS
113.2	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.115	1	M19FS_9117	NIMH-ChEFS
117.77	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.555	1	F35HS_8418	NIMH-ChEFS
121.819	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.666	1	F16FS_5978	NIMH-ChEFS
126.367	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.676	1	M1FA_4336	NIMH-ChEFS
131.439	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.675	1	M9HA_6057	NIMH-ChEFS
135.486	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.636	1	F4FA_3712	NIMH-ChEFS
139.056	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.936	0	M15HS_8316	NIMH-ChEFS
142.108	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.931	1	F21FS_6587	NIMH-ChEFS
145.677	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.457	1	F19HA_6311	NIMH-ChEFS
148.746	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.635	1	M10_4FS_6817	NIMH-ChEFS
152.791	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.393	1	F2HS_3448	NIMH-ChEFS
157.341	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.631	1	F10HA_4379	NIMH-ChEFS
162.387	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.754	1	M14FA_7960	NIMH-ChEFS
166.455	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.556	1	F30FA_8552	NIMH-ChEFS
170.028	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.761	1	M8HA_5828	NIMH-ChEFS
173.097	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.655	1	F35FS_8451	NIMH-ChEFS
178.141	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.481	1	M1HS_4301	NIMH-ChEFS
182.687	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.713	1	F37FA_9020	NIMH-ChEFS
186.236	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.994	1	M11FS_6953	NIMH-ChEFS
190.285	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.971	0	F34HA_8219	NIMH-ChEFS
194.859	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.501	1	F10FS_4426	NIMH-ChEFS
199.931	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.645	1	M16HS_8633	NIMH-ChEFS
202.999	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.25	1	M5HA_5140	NIMH-ChEFS
208.047	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.603	1	F12FA_5062	NIMH-ChEFS
211.12	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.557	1	F16HS_5924	NIMH-ChEFS
215.689	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.493	1	M2FA_4644	NIMH-ChEFS
219.236	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.637	1	M16FS_8676	NIMH-ChEFS
223.284	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.585	1	F6HA_3882	NIMH-ChEFS
226.331	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.683	1	F19FS_6344	NIMH-ChEFS
231.376	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.524	1	M8FA_5885	NIMH-ChEFS
234.925	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.716	1	F32HS_7996	NIMH-ChEFS
238.996	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.098	1	M19HA_9066	NIMH-ChEFS
243.543	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.521	1	M3FS_4775	NIMH-ChEFS
248.616	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.434	1	F3HA_3545	NIMH-ChEFS
252.689	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.575	1	M9FA_6121	NIMH-ChEFS
257.238	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.757	1	F14FA_5638	NIMH-ChEFS
260.287	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.443	1	M6HS_5354	NIMH-ChEFS
263.837	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.487	1	F21HS_6544	NIMH-ChEFS
267.909	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.462	1	M17FS_8783	NIMH-ChEFS
270.953	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.459	1	F37HA_8965	NIMH-ChEFS
274.525	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.655	1	M12HA_7030	NIMH-ChEFS
279.591	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.588	1	F31FS_7861	NIMH-ChEFS
284.162	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.678	1	F3FA_3605	NIMH-ChEFS
287.208	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.602	1	M3HS_4695	NIMH-ChEFS
291.756	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.903	1	M11FA_6969	NIMH-ChEFS
295.826	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.559	1	F14HS_5590	NIMH-ChEFS
300.875	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.735	1	M12FS_7070	NIMH-ChEFS
304.423	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.83	1	F6FS_3906	NIMH-ChEFS
308.468	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.439	1	M7HA_5500	NIMH-ChEFS
313.514	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.883	1	F23FA_7228	NIMH-ChEFS
316.558	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.165	1	F31HA_8583	NIMH-ChEFS
321.13	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.671	1	M11HS_6885	NIMH-ChEFS
324.675	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.825	1	M3FA_4789	NIMH-ChEFS
327.745	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.677	1	F34FS_8257	NIMH-ChEFS
332.789	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.65	1	M17HS_8732	NIMH-ChEFS
336.837	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.72	1	F7FA_4040	NIMH-ChEFS
341.386	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.485	1	F10HS_4372	NIMH-ChEFS
344.934	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.726	1	M1FS_4325	NIMH-ChEFS
350.005	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.065	1	M6_1FA_5445	NIMH-ChEFS
354.575	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.586	1	F35HA_8422	NIMH-ChEFS
358.126	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.559	1	M16HA_8638	NIMH-ChEFS
361.197	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.663	1	F12FS_5036	NIMH-ChEFS
365.24	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.756	1	F1HS_3423	NIMH-ChEFS
368.285	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.728	1	M7FA_5539	NIMH-ChEFS
371.855	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.729	1	F34FA_8267	NIMH-ChEFS
375.929	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.692	1	M8HS_5817	NIMH-ChEFS
380.477	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.627	1	F23FS_7205	NIMH-ChEFS
385.524	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.478	1	M1HA_4302	NIMH-ChEFS
390.573	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.683	1	M5FS_5188	NIMH-ChEFS
394.622	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.525	1	F18HA_6193	NIMH-ChEFS
398.193	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.763	1	M20FA_9277	NIMH-ChEFS
402.741	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.532	0	F10FA_4434	NIMH-ChEFS
405.814	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.591	1	F7HS_3986	NIMH-ChEFS
408.879	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.841	1	M12HS_7022	NIMH-ChEFS
412.43	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.671	1	M7FS_5530	NIMH-ChEFS
416.978	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.201	1	F21HA_6550	NIMH-ChEFS
422.025	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.713	1	M17HA_8742	NIMH-ChEFS
426.094	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.622	1	F39FS_9475	NIMH-ChEFS
