onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.053	2	Congruent	-	0.786	M9FS_6104	DEFSS
3.137	2.5	Congruent	-	0.596	F13HA_5265	DEFSS
6.713	3	Incongruent	pCI	0.913	M4HA_4877	DEFSS
10.797	3.5	Incongruent	pII	0.533	F7FS_4016	DEFSS
15.342	4	Congruent	-	0.526	F30HS_8495	DEFSS
20.385	2.5	Congruent	-	0.569	M4FA_4941	DEFSS
23.957	3.5	Incongruent	pCI	0.533	F32FA_8053	DEFSS
28.503	4	Incongruent	pII	0.683	M10HS_6767	DEFSS
33.549	2	Congruent	-	0.488	F23HA_7156	DEFSS
36.618	3	Congruent	-	0.726	F13FS_5292	DEFSS
40.687	2.5	Incongruent	pCI	0.564	F4HS_3664	DEFSS
44.232	2	Incongruent	pII	0.801	M20HA_9192	DEFSS
47.303	3	Congruent	-	0.511	F18FA_6243	DEFSS
51.349	3.5	Congruent	-	0.462	M18HS_8848	DEFSS
55.898	4	Incongruent	pCI	0.646	M14FS_7958	DEFSS
60.967	3.5	Incongruent	pII	0.462	F39HA_9433	DEFSS
65.511	4	Congruent	-	0.554	M10_FA_6823	DEFSS
70.56	2	Congruent	-	0.448	F12HS_5000	DEFSS
73.632	3	Incongruent	pCI	0.637	M17FA_8799	DEFSS
77.704	2.5	Incongruent	pII	0.438	F2FS_3470	DEFSS
81.253	4	Congruent	-	0.757	M14HA_7913	DEFSS
86.301	2.5	Congruent	-	0.625	F7HA_3985	DEFSS
89.85	3	Incongruent	pCI	0.629	M2FS_4636	DEFSS
93.921	3.5	Incongruent	pII	0.534	F18HS_6186	DEFSS
98.468	2	Congruent	-	0.554	F39FA_9489	DEFSS
101.514	4	Congruent	-	0.546	M2HS_4493	DEFSS
106.584	3.5	Incongruent	pCI	0.613	F1HA_3424	DEFSS
111.132	3	Incongruent	pII	0.453	M6FA__5449	DEFSS
115.2	2	Congruent	-	0.717	M19FS_9117	DEFSS
