onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.866	1	M9FS_6104	NIMH-ChEFS
4.637	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.61	1	F13HA_5265	NIMH-ChEFS
7.713	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.967	1	M4HA_4877	NIMH-ChEFS
11.274	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.723	1	F7FS_4016	NIMH-ChEFS
15.32	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.786	1	F30HS_8495	NIMH-ChEFS
20.364	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.952	1	M4FA_4941	NIMH-ChEFS
23.935	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.836	1	F32FA_8053	NIMH-ChEFS
27.004	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.88	1	M10HS_6767	NIMH-ChEFS
32.073	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.813	1	F23HA_7156	NIMH-ChEFS
36.641	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.968	1	F13FS_5292	NIMH-ChEFS
40.711	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.814	0	F4HS_3664	NIMH-ChEFS
45.278	1	4	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M20HA_9192	NIMH-ChEFS
50.319	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.913	1	F18FA_6243	NIMH-ChEFS
54.363	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.612	1	M18HS_8848	NIMH-ChEFS
57.932	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.94	1	M14FS_7958	NIMH-ChEFS
60.996	1	2.5	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F39HA_9433	NIMH-ChEFS
64.539	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.695	1	M10_FA_6823	NIMH-ChEFS
67.611	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.573	1	F12HS_5000	NIMH-ChEFS
71.679	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.121	1	M17FA_8799	NIMH-ChEFS
76.223	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.722	1	F2FS_3470	NIMH-ChEFS
81.268	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.849	1	M14HA_7913	NIMH-ChEFS
85.315	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.715	1	F7HA_3985	NIMH-ChEFS
88.883	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.484	1	M2FS_4636	NIMH-ChEFS
91.951	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.877	1	F18HS_6186	NIMH-ChEFS
97.016	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.759	1	F39FA_9489	NIMH-ChEFS
101.588	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.846	1	M2HS_4493	NIMH-ChEFS
105.154	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.718	1	F1HA_3424	NIMH-ChEFS
109.224	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.788	1	M6FA__5449	NIMH-ChEFS
113.792	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.671	1	M19FS_9117	NIMH-ChEFS
118.858	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.35	1	F35HS_8418	NIMH-ChEFS
121.928	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.12	1	F16FS_5978	NIMH-ChEFS
126.998	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.691	1	M1FA_4336	NIMH-ChEFS
130.067	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.945	1	M9HA_6057	NIMH-ChEFS
134.611	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.701	1	F4FA_3712	NIMH-ChEFS
138.178	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.972	1	M15HS_8316	NIMH-ChEFS
142.246	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.915	1	F21FS_6587	NIMH-ChEFS
145.317	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.955	1	F19HA_6311	NIMH-ChEFS
150.385	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.708	1	M10_4FS_6817	NIMH-ChEFS
153.949	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.759	1	F2HS_3448	NIMH-ChEFS
158.019	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.879	1	F10HA_4379	NIMH-ChEFS
162.591	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.689	1	M14FA_7960	NIMH-ChEFS
167.638	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.971	1	F30FA_8552	NIMH-ChEFS
171.706	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.857	1	M8HA_5828	NIMH-ChEFS
176.274	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.894	1	F35FS_8451	NIMH-ChEFS
179.343	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.848	1	M1HS_4301	NIMH-ChEFS
182.907	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.817	1	F37FA_9020	NIMH-ChEFS
186.954	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.842	1	M11FS_6953	NIMH-ChEFS
190.022	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.662	1	F34HA_8219	NIMH-ChEFS
193.568	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.517	1	F10FS_4426	NIMH-ChEFS
198.639	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.582	1	M16HS_8633	NIMH-ChEFS
203.206	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.956	1	M5HA_5140	NIMH-ChEFS
206.277	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.828	0	F12FA_5062	NIMH-ChEFS
210.849	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.114	1	F16HS_5924	NIMH-ChEFS
214.896	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.599	1	M2FA_4644	NIMH-ChEFS
219.942	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.866	1	M16FS_8676	NIMH-ChEFS
223.497	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.817	1	F6HA_3882	NIMH-ChEFS
227.539	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.914	1	F19FS_6344	NIMH-ChEFS
232.586	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.652	1	M8FA_5885	NIMH-ChEFS
235.654	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.807	1	F32HS_7996	NIMH-ChEFS
240.22	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.937	1	M19HA_9066	NIMH-ChEFS
243.787	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.678	1	M3FS_4775	NIMH-ChEFS
246.856	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.829	1	F3HA_3545	NIMH-ChEFS
251.926	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.707	1	M9FA_6121	NIMH-ChEFS
255.997	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.773	1	F14FA_5638	NIMH-ChEFS
260.54	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.592	1	M6HS_5354	NIMH-ChEFS
264.108	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.782	1	F21HS_6544	NIMH-ChEFS
269.178	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.856	1	M17FS_8783	NIMH-ChEFS
273.744	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.819	1	F37HA_8965	NIMH-ChEFS
277.286	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.699	1	M12HA_7030	NIMH-ChEFS
280.329	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.768	1	F31FS_7861	NIMH-ChEFS
284.399	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.725	1	F3FA_3605	NIMH-ChEFS
287.466	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.743	1	M3HS_4695	NIMH-ChEFS
291.035	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.513	1	M11FA_6969	NIMH-ChEFS
295.084	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.639	1	F14HS_5590	NIMH-ChEFS
299.635	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.774	1	M12FS_7070	NIMH-ChEFS
304.703	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.893	1	F6FS_3906	NIMH-ChEFS
