onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.053	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.417	1	M9FS_6104	NIMH-ChEFS
4.632	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.787	1	F13HA_5265	NIMH-ChEFS
7.711	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.846	1	M4HA_4877	NIMH-ChEFS
11.292	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.164	1	F7FS_4016	NIMH-ChEFS
15.366	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.934	1	F30HS_8495	NIMH-ChEFS
20.432	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.815	1	M4FA_4941	NIMH-ChEFS
24.5	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.209	1	F32FA_8053	NIMH-ChEFS
29.567	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.982	1	M10HS_6767	NIMH-ChEFS
34.11	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.851	1	F23HA_7156	NIMH-ChEFS
37.679	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.885	1	F13FS_5292	NIMH-ChEFS
40.748	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.877	1	F4HS_3664	NIMH-ChEFS
43.816	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.962	1	M20HA_9192	NIMH-ChEFS
47.886	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.905	1	F18FA_6243	NIMH-ChEFS
52.958	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.936	1	M18HS_8848	NIMH-ChEFS
56.524	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.343	1	M14FS_7958	NIMH-ChEFS
61.094	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.75	1	F39HA_9433	NIMH-ChEFS
65.148	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.926	1	M10_FA_6823	NIMH-ChEFS
70.195	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.928	1	F12HS_5000	NIMH-ChEFS
73.242	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.082	1	M17FA_8799	NIMH-ChEFS
76.808	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.087	1	F2FS_3470	NIMH-ChEFS
81.378	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.754	1	M14HA_7913	NIMH-ChEFS
84.448	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.004	1	F7HA_3985	NIMH-ChEFS
