onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.052	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.146	1	M9FS_6104	NIMH-ChEFS
5.131	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.345	1	F13HA_5265	NIMH-ChEFS
8.18	1	3	Incongruent	pCI	HAPPY	FEAR	FEAR	0.667	0	M4HA_4877	NIMH-ChEFS
12.24	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.93	1	F7FS_4016	NIMH-ChEFS
15.812	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.686	1	F30HS_8495	NIMH-ChEFS
20.382	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.726	1	M4FA_4941	NIMH-ChEFS
25.452	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.923	1	F32FA_8053	NIMH-ChEFS
29.52	1	3.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.838	0	M10HS_6767	NIMH-ChEFS
34.066	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.182	1	F23HA_7156	NIMH-ChEFS
37.108	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.024	1	F13FS_5292	NIMH-ChEFS
40.653	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.982	0	F4HS_3664	NIMH-ChEFS
45.198	1	2	Incongruent	pII	HAPPY	FEAR	FEAR	0.861	0	M20HA_9192	NIMH-ChEFS
48.243	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.943	1	F18FA_6243	NIMH-ChEFS
51.812	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.822	1	M18HS_8848	NIMH-ChEFS
55.882	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.84	1	M14FS_7958	NIMH-ChEFS
60.923	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.864	1	F39HA_9433	NIMH-ChEFS
64.49	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.731	1	M10_FA_6823	NIMH-ChEFS
67.559	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.713	1	F12HS_5000	NIMH-ChEFS
72.601	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.818	1	M17FA_8799	NIMH-ChEFS
77.149	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.797	1	F2FS_3470	NIMH-ChEFS
81.193	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.983	1	M14HA_7913	NIMH-ChEFS
85.738	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.885	1	F7HA_3985	NIMH-ChEFS
90.806	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.63	1	M2FS_4636	NIMH-ChEFS
94.876	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.808	1	F18HS_6186	NIMH-ChEFS
98.443	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.919	1	F39FA_9489	NIMH-ChEFS
101.489	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.863	1	M2HS_4493	NIMH-ChEFS
105.034	1	2	Incongruent	pCI	HAPPY	FEAR	FEAR	0.81	0	F1HA_3424	NIMH-ChEFS
108.101	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.979	1	M6FA__5449	NIMH-ChEFS
112.141	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.51	0	M19FS_9117	NIMH-ChEFS
116.71	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.922	0	F35HS_8418	NIMH-ChEFS
121.781	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.051	1	F16FS_5978	NIMH-ChEFS
125.848	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.988	1	M1FA_4336	NIMH-ChEFS
129.394	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.018	1	M9HA_6057	NIMH-ChEFS
132.439	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.884	1	F4FA_3712	NIMH-ChEFS
137.506	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.358	1	M15HS_8316	NIMH-ChEFS
142.054	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.64	1	F21FS_6587	NIMH-ChEFS
145.623	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.722	1	F19HA_6311	NIMH-ChEFS
149.691	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.67	1	M10_4FS_6817	NIMH-ChEFS
154.235	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.98	1	F2HS_3448	NIMH-ChEFS
159.285	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.835	1	F10HA_4379	NIMH-ChEFS
162.327	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.753	1	M14FA_7960	NIMH-ChEFS
167.385	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.275	1	F30FA_8552	NIMH-ChEFS
