onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.072	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.632	1	M9FS_6104	NIMH-ChEFS
4.628	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.591	1	F13HA_5265	NIMH-ChEFS
7.679	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.194	1	M4HA_4877	NIMH-ChEFS
11.239	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.714	1	F7FS_4016	NIMH-ChEFS
16.289	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.737	1	F30HS_8495	NIMH-ChEFS
20.336	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.852	1	M4FA_4941	NIMH-ChEFS
23.385	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.95	1	F32FA_8053	NIMH-ChEFS
28.456	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.47	1	M10HS_6767	NIMH-ChEFS
32.029	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.758	1	F23HA_7156	NIMH-ChEFS
36.575	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.773	1	F13FS_5292	NIMH-ChEFS
40.622	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.799	1	F4HS_3664	NIMH-ChEFS
44.665	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.99	1	M20HA_9192	NIMH-ChEFS
49.706	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.047	1	F18FA_6243	NIMH-ChEFS
53.277	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.835	1	M18HS_8848	NIMH-ChEFS
56.323	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.678	1	M14FS_7958	NIMH-ChEFS
60.87	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.567	1	F39HA_9433	NIMH-ChEFS
63.916	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.894	1	M10_FA_6823	NIMH-ChEFS
68.486	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.658	1	F12HS_5000	NIMH-ChEFS
72.554	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.893	0	M17FA_8799	NIMH-ChEFS
77.602	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.167	1	F2FS_3470	NIMH-ChEFS
81.174	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.885	1	M14HA_7913	NIMH-ChEFS
85.723	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.912	1	F7HA_3985	NIMH-ChEFS
88.79	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.958	1	M2FS_4636	NIMH-ChEFS
92.333	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.646	1	F18HS_6186	NIMH-ChEFS
96.386	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.025	1	F39FA_9489	NIMH-ChEFS
101.429	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.757	1	M2HS_4493	NIMH-ChEFS
105.5	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	1.687	0	F1HA_3424	NIMH-ChEFS
110.548	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.123	1	M6FA__5449	NIMH-ChEFS
115.115	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.687	1	M19FS_9117	NIMH-ChEFS
118.685	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.664	1	F35HS_8418	NIMH-ChEFS
121.755	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.697	1	F16FS_5978	NIMH-ChEFS
124.8	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	0.77	1	M1FA_4336	NIMH-ChEFS
128.847	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.452	1	M9HA_6057	NIMH-ChEFS
133.893	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.753	1	F4FA_3712	NIMH-ChEFS
137.439	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.85	1	M15HS_8316	NIMH-ChEFS
141.989	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.583	1	F21FS_6587	NIMH-ChEFS
146.037	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.339	1	F19HA_6311	NIMH-ChEFS
151.084	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.889	1	M10_4FS_6817	NIMH-ChEFS
154.13	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.769	1	F2HS_3448	NIMH-ChEFS
157.676	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.98	1	F10HA_4379	NIMH-ChEFS
162.221	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.246	1	M14FA_7960	NIMH-ChEFS
165.269	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.427	1	F30FA_8552	NIMH-ChEFS
169.313	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.776	1	M8HA_5828	NIMH-ChEFS
172.86	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	0.965	1	F35FS_8451	NIMH-ChEFS
177.904	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.928	1	M1HS_4301	NIMH-ChEFS
182.474	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.574	1	F37FA_9020	NIMH-ChEFS
187.523	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.096	1	M11FS_6953	NIMH-ChEFS
190.593	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.01	1	F34HA_8219	NIMH-ChEFS
194.14	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	2.192	1	F10FS_4426	NIMH-ChEFS
198.686	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.024	1	M16HS_8633	NIMH-ChEFS
202.753	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.122	1	M5HA_5140	NIMH-ChEFS
207.323	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	2.129	1	F12FA_5062	NIMH-ChEFS
