onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.087	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.547	1	M9FS_6104	NIMH-ChEFS
4.659	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.11	1	F13HA_5265	NIMH-ChEFS
7.741	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.364	1	M4HA_4877	NIMH-ChEFS
11.342	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.309	1	F7FS_4016	NIMH-ChEFS
15.42	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.827	1	F30HS_8495	NIMH-ChEFS
20.479	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.932	1	M4FA_4941	NIMH-ChEFS
24.037	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.158	1	F32FA_8053	NIMH-ChEFS
27.093	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.139	1	M10HS_6767	NIMH-ChEFS
32.15	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.132	1	F23HA_7156	NIMH-ChEFS
36.725	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.432	1	F13FS_5292	NIMH-ChEFS
40.792	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.926	1	F4HS_3664	NIMH-ChEFS
45.365	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.664	1	M20HA_9192	NIMH-ChEFS
50.437	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.901	1	F18FA_6243	NIMH-ChEFS
54.495	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.082	1	M18HS_8848	NIMH-ChEFS
58.052	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.342	1	M14FS_7958	NIMH-ChEFS
61.107	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.769	1	F39HA_9433	NIMH-ChEFS
64.681	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.081	1	M10_FA_6823	NIMH-ChEFS
67.756	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.057	1	F12HS_5000	NIMH-ChEFS
71.831	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.072	1	M17FA_8799	NIMH-ChEFS
76.385	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.238	1	F2FS_3470	NIMH-ChEFS
81.442	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.945	1	M14HA_7913	NIMH-ChEFS
85.521	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.383	1	F7HA_3985	NIMH-ChEFS
89.094	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.742	1	M2FS_4636	NIMH-ChEFS
92.147	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.042	1	F18HS_6186	NIMH-ChEFS
97.205	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.176	1	F39FA_9489	NIMH-ChEFS
101.784	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.838	1	M2HS_4493	NIMH-ChEFS
105.338	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.284	1	F1HA_3424	NIMH-ChEFS
109.392	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.424	1	M6FA__5449	NIMH-ChEFS
113.948	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.117	1	M19FS_9117	NIMH-ChEFS
119.026	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.955	1	F35HS_8418	NIMH-ChEFS
122.085	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.659	1	F16FS_5978	NIMH-ChEFS
