onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.055	2.5	Congruent	-	1.431	M9FS_6104	DEFSS
3.614	3	Congruent	-	0.772	F13HA_5265	DEFSS
7.664	3.5	Incongruent	pCI	0.852	M4HA_4877	DEFSS
12.249	2	Incongruent	pII	0.678	F7FS_4016	DEFSS
15.3	4	Congruent	-	0.886	F30HS_8495	DEFSS
20.374	4	Congruent	-	0.793	M4FA_4941	DEFSS
25.446	3.5	Incongruent	pCI	1.104	F32FA_8053	DEFSS
29.994	2	Incongruent	pII	1.085	M10HS_6767	DEFSS
33.065	2.5	Congruent	-	0.883	F23HA_7156	DEFSS
36.616	3	Congruent	-	1.079	F13FS_5292	DEFSS
40.686	3	Incongruent	pCI	1.089	F4HS_3664	DEFSS
44.754	2	Incongruent	pII	1.144	M20HA_9192	DEFSS
47.798	2.5	Congruent	-	1.014	F18FA_6243	DEFSS
51.364	4	Congruent	-	0.854	M18HS_8848	DEFSS
56.438	3.5	Incongruent	pCI	1.136	M14FS_7958	DEFSS
60.995	4	Incongruent	pII	0.995	F39HA_9433	DEFSS
66.04	3	Congruent	-	0.863	M10_FA_6823	DEFSS
70.111	3.5	Congruent	-	0.938	F12HS_5000	DEFSS
74.683	2.5	Incongruent	pCI	0.765	M17FA_8799	DEFSS
78.232	2	Incongruent	pII	0.979	F2FS_3470	DEFSS
81.303	4	Congruent	-	0.776	M14HA_7913	DEFSS
86.378	3	Congruent	-	1.192	F7HA_3985	DEFSS
90.449	2	Incongruent	pCI	0.854	M2FS_4636	DEFSS
93.52	2.5	Incongruent	pII	1.159	F18HS_6186	DEFSS
97.092	3.5	Congruent	-	0.906	F39FA_9489	DEFSS
101.665	2	Congruent	-	0.767	M2HS_4493	DEFSS
104.737	3.5	Incongruent	pCI	1.307	F1HA_3424	DEFSS
109.31	4	Incongruent	pII	0.857	M6FA__5449	DEFSS
114.377	3	Congruent	-	1.051	M19FS_9117	DEFSS
118.452	2.5	Congruent	-	1.314	F35HS_8418	DEFSS
122.021	3.5	Incongruent	pCI	0.944	F16FS_5978	DEFSS
126.594	4	Incongruent	pII	0.878	M1FA_4336	DEFSS
131.664	2.5	Congruent	-	0.816	M9HA_6057	DEFSS
135.231	2	Congruent	-	0.794	F4FA_3712	DEFSS
138.3	3	Incongruent	pCI	0.865	M15HS_8316	DEFSS
142.373	3.5	Incongruent	pII	0.961	F21FS_6587	DEFSS
146.92	2	Congruent	-	0.864	F19HA_6311	DEFSS
149.969	4	Congruent	-	1.017	M10_4FS_6817	DEFSS
155.042	3	Incongruent	pCI	0.997	F2HS_3448	DEFSS
159.111	2.5	Incongruent	pII	1.046	F10HA_4379	DEFSS
162.681	3.5	Congruent	-	0.853	M14FA_7960	DEFSS
167.23	2	Congruent	-	1.321	F30FA_8552	DEFSS
170.276	2.5	Incongruent	pCI	1.097	M8HA_5828	DEFSS
173.846	4	Incongruent	pII	1.569	F35FS_8451	DEFSS
178.895	3	Congruent	-	0.791	M1HS_4301	DEFSS
182.946	3	Congruent	-	0.927	F37FA_9020	DEFSS
186.994	2.5	Incongruent	pCI	0.932	M11FS_6953	DEFSS
190.545	4	Incongruent	pII	1.595	F34HA_8219	DEFSS
195.615	3.5	Congruent	-	1.124	F10FS_4426	DEFSS
200.184	2	Congruent	-	0.9	M16HS_8633	DEFSS
203.251	4	Incongruent	pCI	1.108	M5HA_5140	DEFSS
208.321	3	Incongruent	pII	0.914	F12FA_5062	DEFSS
212.391	2	Congruent	-	1.033	F16HS_5924	DEFSS
215.455	2.5	Congruent	-	1.437	M2FA_4644	DEFSS
219.003	3.5	Incongruent	pCI	1.009	M16FS_8676	DEFSS
223.552	3.5	Incongruent	pII	0.897	F6HA_3882	DEFSS
228.123	3	Congruent	-	0.888	F19FS_6344	DEFSS
232.191	2	Congruent	-	0.865	M8FA_5885	DEFSS
235.264	4	Incongruent	pCI	0.848	F32HS_7996	DEFSS
240.336	2.5	Incongruent	pII	1.047	M19HA_9066	DEFSS
243.88	4	Congruent	-	3.331	M3FS_4775	DEFSS
248.931	3	Congruent	-	0.899	F3HA_3545	DEFSS
253.004	2	Incongruent	pCI	0.943	M9FA_6121	DEFSS
256.075	3.5	Incongruent	pII	1.204	F14FA_5638	DEFSS
260.622	2.5	Congruent	-	0.929	M6HS_5354	DEFSS
264.191	2.5	Congruent	-	0.76	F21HS_6544	DEFSS
267.761	3.5	Incongruent	pCI	0.95	M17FS_8783	DEFSS
272.332	2	Incongruent	pII	1.74	F37HA_8965	DEFSS
275.377	3	Congruent	-	1.225	M12HA_7030	DEFSS
279.445	4	Congruent	-	0.865	F31FS_7861	DEFSS
284.516	3.5	Incongruent	pCI	0.915	F3FA_3605	DEFSS
289.088	2	Incongruent	pII	1.386	M3HS_4695	DEFSS
292.158	4	Congruent	-	0.912	M11FA_6969	DEFSS
297.23	3	Congruent	-	0.935	F14HS_5590	DEFSS
301.301	2.5	Incongruent	pCI	1.096	M12FS_7070	DEFSS
304.872	4	Incongruent	pII	2.965	F6FS_3906	DEFSS
309.926	2.5	Congruent	-	1.043	M7HA_5500	DEFSS
313.496	3.5	Congruent	-	1.342	F23FA_7228	DEFSS
318.042	2	Incongruent	pCI	1.759	F31HA_8583	DEFSS
321.109	3	Incongruent	pII	1.184	M11HS_6885	DEFSS
325.178	2.5	Congruent	-	0.997	M3FA_4789	DEFSS
328.75	3.5	Congruent	-	0.743	F34FS_8257	DEFSS
333.323	4	Incongruent	pCI	1.032	M17HS_8732	DEFSS
338.393	3	Incongruent	pII	0.877	F7FA_4040	DEFSS
342.465	2	Congruent	-	0.829	F10HS_4372	DEFSS
345.536	3	Congruent	-	0.878	M1FS_4325	DEFSS
349.585	4	Incongruent	pCI	1.027	M6_1FA_5445	DEFSS
354.654	3.5	Incongruent	pII	0.888	F35HA_8422	DEFSS
359.228	2.5	Congruent	-	1.208	M16HA_8638	DEFSS
362.773	2	Congruent	-	0.762	F12FS_5036	DEFSS
365.826	2.5	Incongruent	pCI	0.953	F1HS_3423	DEFSS
369.399	2	Incongruent	pII	0.888	M7FA_5539	DEFSS
372.468	4	Congruent	-	1.019	F34FA_8267	DEFSS
