onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.049	3.5	Congruent	-	0.862	M9FS_6104	DEFSS
4.607	4	Congruent	-	0.739	F13HA_5265	DEFSS
9.657	2	Incongruent	pCI	0.933	M4HA_4877	DEFSS
12.717	2.5	Incongruent	pII	0.876	F7FS_4016	DEFSS
16.27	3	Congruent	-	0.693	F30HS_8495	DEFSS
20.315	4	Congruent	-	0.995	M4FA_4941	DEFSS
25.362	2	Incongruent	pCI	0.917	F32FA_8053	DEFSS
28.408	3.5	Incongruent	pII	1.129	M10HS_6767	DEFSS
32.953	2.5	Congruent	-	0.767	F23HA_7156	DEFSS
36.5	3	Congruent	-	0.666	F13FS_5292	DEFSS
40.546	4	Incongruent	pCI	0.641	F4HS_3664	DEFSS
45.592	3	Incongruent	pII	0.716	M20HA_9192	DEFSS
49.638	2.5	Congruent	-	0.888	F18FA_6243	DEFSS
53.183	3.5	Congruent	-	0.745	M18HS_8848	DEFSS
57.729	2	Incongruent	pCI	0.657	M14FS_7958	DEFSS
60.77	4	Incongruent	pII	0.864	F39HA_9433	DEFSS
65.817	2.5	Congruent	-	0.655	M10_FA_6823	DEFSS
69.369	3.5	Congruent	-	0.661	F12HS_5000	DEFSS
73.914	2	Incongruent	pCI	0.893	M17FA_8799	DEFSS
76.963	3	Incongruent	pII	0.968	F2FS_3470	DEFSS
81.008	2.5	Congruent	-	0.551	M14HA_7913	DEFSS
84.555	2	Congruent	-	1.024	F7HA_3985	DEFSS
87.601	4	Incongruent	pCI	0.981	M2FS_4636	DEFSS
92.645	3	Incongruent	pII	0.913	F18HS_6186	DEFSS
96.692	3.5	Congruent	-	0.836	F39FA_9489	DEFSS
101.242	2	Congruent	-	-0.099	M2HS_4493	DEFSS
104.281	3	Incongruent	pCI	0.869	F1HA_3424	DEFSS
108.327	3.5	Incongruent	pII	0.762	M6FA__5449	DEFSS
112.872	2.5	Congruent	-	0.803	M19FS_9117	DEFSS
116.418	4	Congruent	-	0.617	F35HS_8418	DEFSS
121.467	3	Incongruent	pCI	0.789	F16FS_5978	DEFSS
125.514	4	Incongruent	pII	0.655	M1FA_4336	DEFSS
130.562	3.5	Congruent	-	0.953	M9HA_6057	DEFSS
135.109	2.5	Congruent	-	0.794	F4FA_3712	DEFSS
138.653	2	Incongruent	pCI	0.701	M15HS_8316	DEFSS
141.698	2	Incongruent	pII	0.843	F21FS_6587	DEFSS
144.752	4	Congruent	-	1.053	F19HA_6311	DEFSS
149.798	3.5	Congruent	-	0.787	M10_4FS_6817	DEFSS
154.349	3	Incongruent	pCI	0.732	F2HS_3448	DEFSS
158.395	2.5	Incongruent	pII	0.817	F10HA_4379	DEFSS
161.94	4	Congruent	-	0.706	M14FA_7960	DEFSS
166.986	3	Congruent	-	0.709	F30FA_8552	DEFSS
