onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.054	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.664	1	M9FS_6104	NIMH-ChEFS
3.611	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.489	1	F13HA_5265	NIMH-ChEFS
7.664	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.963	1	M4HA_4877	NIMH-ChEFS
12.225	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.651	1	F7FS_4016	NIMH-ChEFS
15.275	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.611	1	F30HS_8495	NIMH-ChEFS
20.318	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.517	1	M4FA_4941	NIMH-ChEFS
25.361	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.763	1	F32FA_8053	NIMH-ChEFS
29.905	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.586	1	M10HS_6767	NIMH-ChEFS
32.953	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.878	1	F23HA_7156	NIMH-ChEFS
36.499	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.631	1	F13FS_5292	NIMH-ChEFS
40.541	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.971	1	F4HS_3664	NIMH-ChEFS
44.611	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.954	1	M20HA_9192	NIMH-ChEFS
47.659	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.545	1	F18FA_6243	NIMH-ChEFS
51.206	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.558	1	M18HS_8848	NIMH-ChEFS
56.255	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.687	1	M14FS_7958	NIMH-ChEFS
60.801	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.622	1	F39HA_9433	NIMH-ChEFS
65.846	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.813	1	M10_FA_6823	NIMH-ChEFS
69.895	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.642	1	F12HS_5000	NIMH-ChEFS
74.467	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.75	1	M17FA_8799	NIMH-ChEFS
78.011	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.944	0	F2FS_3470	NIMH-ChEFS
