onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.062	1	2	Congruent	n/a	FEAR	FEAR	FEAR	2.207	1	M9FS_6104	NIMH-ChEFS
3.158	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.316	1	F13HA_5265	NIMH-ChEFS
7.247	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.297	1	M4HA_4877	NIMH-ChEFS
12.359	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.08	0	F7FS_4016	NIMH-ChEFS
15.948	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.116	0	F30HS_8495	NIMH-ChEFS
20.531	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.523	1	M4FA_4941	NIMH-ChEFS
24.612	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.122	1	F32FA_8053	NIMH-ChEFS
29.696	1	2	Incongruent	pII	HAPPY	FEAR	FEAR	2.903	0	M10HS_6767	NIMH-ChEFS
32.774	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.34	1	F23HA_7156	NIMH-ChEFS
36.358	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.051	0	F13FS_5292	NIMH-ChEFS
40.94	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.489	1	F4HS_3664	NIMH-ChEFS
43.999	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	2.15	1	M20HA_9192	NIMH-ChEFS
48.079	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.095	0	F18FA_6243	NIMH-ChEFS
51.651	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.593	1	M18HS_8848	NIMH-ChEFS
56.732	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.527	1	M14FS_7958	NIMH-ChEFS
61.319	1	4	Incongruent	pII	HAPPY	FEAR	FEAR	0.12	0	F39HA_9433	NIMH-ChEFS
66.398	1	2	Congruent	n/a	FEAR	FEAR	FEAR	1.541	1	M10_FA_6823	NIMH-ChEFS
69.48	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.299	1	F12HS_5000	NIMH-ChEFS
73.058	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.556	1	M17FA_8799	NIMH-ChEFS
77.641	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.543	1	F2FS_3470	NIMH-ChEFS
81.72	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.409	1	M14HA_7913	NIMH-ChEFS
86.301	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.498	1	F7HA_3985	NIMH-ChEFS
91.379	1	2.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.465	1	M2FS_4636	NIMH-ChEFS
94.959	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	2.16	1	F18HS_6186	NIMH-ChEFS
98.039	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.42	1	F39FA_9489	NIMH-ChEFS
102.121	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.503	1	M2HS_4493	NIMH-ChEFS
105.703	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	2.061	0	F1HA_3424	NIMH-ChEFS
110.287	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	2.007	1	M6FA__5449	NIMH-ChEFS
113.367	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.392	1	M19FS_9117	NIMH-ChEFS
118.45	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.444	1	F35HS_8418	NIMH-ChEFS
122.53	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.424	1	F16FS_5978	NIMH-ChEFS
125.61	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.769	1	M1FA_4336	NIMH-ChEFS
130.689	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.335	1	M9HA_6057	NIMH-ChEFS
135.27	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.649	1	F4FA_3712	NIMH-ChEFS
139.351	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.913	1	M15HS_8316	NIMH-ChEFS
142.933	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.306	1	F21FS_6587	NIMH-ChEFS
147.014	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.15	1	F19HA_6311	NIMH-ChEFS
150.095	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	3.004	1	M10_4FS_6817	NIMH-ChEFS
154.678	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.016	1	F2HS_3448	NIMH-ChEFS
159.758	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	2.171	1	F10HA_4379	NIMH-ChEFS
163.339	1	2	Congruent	n/a	FEAR	FEAR	HAPPY	0.935	0	M14FA_7960	NIMH-ChEFS
166.418	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.246	1	F30FA_8552	NIMH-ChEFS
171.491	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.053	1	M8HA_5828	NIMH-ChEFS
176.07	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.279	1	F35FS_8451	NIMH-ChEFS
180.144	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.405	1	M1HS_4301	NIMH-ChEFS
183.723	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.071	1	F37FA_9020	NIMH-ChEFS
188.305	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.719	0	M11FS_6953	NIMH-ChEFS
191.38	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.979	1	F34HA_8219	NIMH-ChEFS
194.953	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.636	1	F10FS_4426	NIMH-ChEFS
200.001	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.343	1	M16HS_8633	NIMH-ChEFS
204.079	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.745	1	M5HA_5140	NIMH-ChEFS
209.16	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	1.614	1	F12FA_5062	NIMH-ChEFS
212.243	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.456	1	F16HS_5924	NIMH-ChEFS
215.818	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.876	0	M2FA_4644	NIMH-ChEFS
220.397	1	3	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.092	0	M16FS_8676	NIMH-ChEFS
224.472	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.247	1	F6HA_3882	NIMH-ChEFS
227.549	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.22	1	F19FS_6344	NIMH-ChEFS
232.125	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.678	1	M8FA_5885	NIMH-ChEFS
236.202	1	2.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F32HS_7996	NIMH-ChEFS
239.744	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.345	1	M19HA_9066	NIMH-ChEFS
244.823	1	4	Congruent	n/a	FEAR	FEAR	FEAR	2.476	1	M3FS_4775	NIMH-ChEFS
249.904	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.41	1	F3HA_3545	NIMH-ChEFS
253.982	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	2.397	1	M9FA_6121	NIMH-ChEFS
258.563	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	1.521	0	F14FA_5638	NIMH-ChEFS
262.124	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.15	0	M6HS_5354	NIMH-ChEFS
265.2	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.934	1	F21HS_6544	NIMH-ChEFS
268.273	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	1.186	1	M17FS_8783	NIMH-ChEFS
272.349	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.955	1	F37HA_8965	NIMH-ChEFS
275.931	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.958	1	M12HA_7030	NIMH-ChEFS
281.014	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.98	1	F31FS_7861	NIMH-ChEFS
285.594	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.79	1	F3FA_3605	NIMH-ChEFS
290.17	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.884	1	M3HS_4695	NIMH-ChEFS
293.246	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.988	1	M11FA_6969	NIMH-ChEFS
296.821	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.008	1	F14HS_5590	NIMH-ChEFS
300.899	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.705	1	M12FS_7070	NIMH-ChEFS
305.979	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	1.48	1	F6FS_3906	NIMH-ChEFS
309.058	1	4	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M7HA_5500	NIMH-ChEFS
314.103	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.036	0	F23FA_7228	NIMH-ChEFS
318.685	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.814	1	F31HA_8583	NIMH-ChEFS
322.265	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.284	1	M11HS_6885	NIMH-ChEFS
326.344	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.91	1	M3FA_4789	NIMH-ChEFS
