onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.059	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.317	1	M9FS_6104	NIMH-ChEFS
4.14	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.858	1	F13HA_5265	NIMH-ChEFS
9.215	1	2.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.812	1	M4HA_4877	NIMH-ChEFS
12.8	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.756	1	F7FS_4016	NIMH-ChEFS
15.849	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.581	1	F30HS_8495	NIMH-ChEFS
20.396	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.799	1	M4FA_4941	NIMH-ChEFS
23.444	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	0.764	1	F32FA_8053	NIMH-ChEFS
28	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.809	1	M10HS_6767	NIMH-ChEFS
32.068	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.908	1	F23HA_7156	NIMH-ChEFS
37.129	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.832	1	F13FS_5292	NIMH-ChEFS
40.699	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.961	1	F4HS_3664	NIMH-ChEFS
45.27	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	1.108	1	M20HA_9192	NIMH-ChEFS
48.312	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.784	1	F18FA_6243	NIMH-ChEFS
51.881	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.512	1	M18HS_8848	NIMH-ChEFS
55.951	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.909	1	M14FS_7958	NIMH-ChEFS
61.023	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.713	1	F39HA_9433	NIMH-ChEFS
65.089	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.674	1	M10_FA_6823	NIMH-ChEFS
70.158	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.806	1	F12HS_5000	NIMH-ChEFS
74.728	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.008	0	M17FA_8799	NIMH-ChEFS
78.298	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.763	1	F2FS_3470	NIMH-ChEFS
81.342	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.818	1	M14HA_7913	NIMH-ChEFS
84.403	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.927	1	F7HA_3985	NIMH-ChEFS
88.451	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.875	1	M2FS_4636	NIMH-ChEFS
93.495	1	2.5	Incongruent	pII	HAPPY	FEAR	FEAR	0.814	0	F18HS_6186	NIMH-ChEFS
97.062	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.979	1	F39FA_9489	NIMH-ChEFS
101.633	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.878	1	M2HS_4493	NIMH-ChEFS
105.702	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.087	1	F1HA_3424	NIMH-ChEFS
110.772	1	2	Incongruent	pII	FEAR	HAPPY	FEAR	0.826	1	M6FA__5449	NIMH-ChEFS
113.839	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.814	1	M19FS_9117	NIMH-ChEFS
117.382	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.254	1	F35HS_8418	NIMH-ChEFS
121.95	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.947	1	F16FS_5978	NIMH-ChEFS
125.02	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.07	1	M1FA_4336	NIMH-ChEFS
129.088	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.588	1	M9HA_6057	NIMH-ChEFS
132.657	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.824	1	F4FA_3712	NIMH-ChEFS
137.723	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.787	1	M15HS_8316	NIMH-ChEFS
