onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.056	2	Congruent	-	-0.099	M9FS_6104	DEFSS
3.111	3	Congruent	-	0.687	F13HA_5265	DEFSS
7.17	3.5	Incongruent	pCI	0.718	M4HA_4877	DEFSS
11.733	4	Incongruent	pII	0.884	F7FS_4016	DEFSS
16.784	2.5	Congruent	-	0.726	F30HS_8495	DEFSS
20.335	3	Congruent	-	0.667	M4FA_4941	DEFSS
24.383	2.5	Incongruent	pCI	0.884	F32FA_8053	DEFSS
27.931	3.5	Incongruent	pII	0.69	M10HS_6767	DEFSS
32.48	4	Congruent	-	0.742	F23HA_7156	DEFSS
37.529	2	Congruent	-	0.743	F13FS_5292	DEFSS
40.577	3.5	Incongruent	pCI	0.964	F4HS_3664	DEFSS
45.132	2	Incongruent	pII	0.87	M20HA_9192	DEFSS
48.182	2.5	Congruent	-	0.794	F18FA_6243	DEFSS
51.733	4	Congruent	-	0.567	M18HS_8848	DEFSS
56.783	3	Incongruent	pCI	1.115	M14FS_7958	DEFSS
60.832	2	Incongruent	pII	1.074	F39HA_9433	DEFSS
63.879	4	Congruent	-	0.927	M10_FA_6823	DEFSS
68.929	2.5	Congruent	-	0.606	F12HS_5000	DEFSS
72.482	3.5	Incongruent	pCI	0.695	M17FA_8799	DEFSS
77.034	3	Incongruent	pII	-0.099	F2FS_3470	DEFSS
81.08	3	Congruent	-	0.928	M14HA_7913	DEFSS
85.131	4	Congruent	-	0.88	F7HA_3985	DEFSS
90.181	2.5	Incongruent	pCI	0.585	M2FS_4636	DEFSS
93.731	2	Incongruent	pII	0.699	F18HS_6186	DEFSS
96.779	3.5	Congruent	-	0.823	F39FA_9489	DEFSS
101.331	2	Congruent	-	0.606	M2HS_4493	DEFSS
104.381	3.5	Incongruent	pCI	0.728	F1HA_3424	DEFSS
108.933	3	Incongruent	pII	0.588	M6FA__5449	DEFSS
112.983	4	Congruent	-	0.868	M19FS_9117	DEFSS
118.036	2.5	Congruent	-	0.636	F35HS_8418	DEFSS
121.586	3.5	Incongruent	pCI	1.014	F16FS_5978	DEFSS
126.137	2	Incongruent	pII	0.628	M1FA_4336	DEFSS
