onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.061	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.578	1	M9FS_6104	NIMH-ChEFS
4.652	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.962	1	F13HA_5265	NIMH-ChEFS
9.736	1	2	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.268	1	M4HA_4877	NIMH-ChEFS
12.838	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.131	1	F7FS_4016	NIMH-ChEFS
16.418	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.901	1	F30HS_8495	NIMH-ChEFS
20.496	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.103	1	M4FA_4941	NIMH-ChEFS
25.574	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.045	1	F32FA_8053	NIMH-ChEFS
28.652	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	1.012	1	M10HS_6767	NIMH-ChEFS
33.23	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.239	1	F23HA_7156	NIMH-ChEFS
36.814	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.235	1	F13FS_5292	NIMH-ChEFS
40.893	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.306	1	F4HS_3664	NIMH-ChEFS
45.971	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	1.268	1	M20HA_9192	NIMH-ChEFS
50.046	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	1.028	1	F18FA_6243	NIMH-ChEFS
53.624	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.045	1	M18HS_8848	NIMH-ChEFS
58.205	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.594	1	M14FS_7958	NIMH-ChEFS
61.283	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.086	1	F39HA_9433	NIMH-ChEFS
66.368	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.931	1	M10_FA_6823	NIMH-ChEFS
69.933	1	3.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.016	1	F12HS_5000	NIMH-ChEFS
74.515	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	1.579	1	M17FA_8799	NIMH-ChEFS
77.597	1	3	Incongruent	pII	FEAR	HAPPY	FEAR	1.717	1	F2FS_3470	NIMH-ChEFS
81.679	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.12	1	M14HA_7913	NIMH-ChEFS
85.265	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	1.544	0	F7HA_3985	NIMH-ChEFS
88.346	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.743	1	M2FS_4636	NIMH-ChEFS
93.422	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.952	1	F18HS_6186	NIMH-ChEFS
97.504	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.565	1	F39FA_9489	NIMH-ChEFS
102.085	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.954	1	M2HS_4493	NIMH-ChEFS
105.162	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.457	1	F1HA_3424	NIMH-ChEFS
