onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.066	1	2	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M9FS_6104	NIMH-ChEFS
3.119	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.752	1	F13HA_5265	NIMH-ChEFS
6.695	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.725	1	M4HA_4877	NIMH-ChEFS
11.778	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.922	1	F7FS_4016	NIMH-ChEFS
16.327	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.771	1	F30HS_8495	NIMH-ChEFS
20.372	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.824	1	M4FA_4941	NIMH-ChEFS
24.418	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.93	1	F32FA_8053	NIMH-ChEFS
27.488	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.632	1	M10HS_6767	NIMH-ChEFS
32.557	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.841	1	F23HA_7156	NIMH-ChEFS
36.126	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.19	1	F13FS_5292	NIMH-ChEFS
40.693	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	2.281	1	F4HS_3664	NIMH-ChEFS
45.759	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.713	1	M20HA_9192	NIMH-ChEFS
48.805	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.946	1	F18FA_6243	NIMH-ChEFS
52.353	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.594	1	M18HS_8848	NIMH-ChEFS
56.399	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.06	1	M14FS_7958	NIMH-ChEFS
60.967	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.608	1	F39HA_9433	NIMH-ChEFS
66.033	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	2.501	1	M10_FA_6823	NIMH-ChEFS
69.6	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.942	1	F12HS_5000	NIMH-ChEFS
73.668	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	1.001	0	M17FA_8799	NIMH-ChEFS
76.737	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.979	1	F2FS_3470	NIMH-ChEFS
81.279	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.569	1	M14HA_7913	NIMH-ChEFS
86.337	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.225	1	F7HA_3985	NIMH-ChEFS
89.382	1	3	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.712	0	M2FS_4636	NIMH-ChEFS
93.426	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.887	1	F18HS_6186	NIMH-ChEFS
96.995	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.097	1	F39FA_9489	NIMH-ChEFS
101.564	1	4	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M2HS_4493	NIMH-ChEFS
106.607	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.094	1	F1HA_3424	NIMH-ChEFS
110.677	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.824	1	M6FA__5449	NIMH-ChEFS
115.22	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.974	1	M19FS_9117	NIMH-ChEFS
118.292	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.681	1	F35HS_8418	NIMH-ChEFS
121.857	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.098	1	F16FS_5978	NIMH-ChEFS
126.404	1	2	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	M1FA_4336	NIMH-ChEFS
129.447	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.886	1	M9HA_6057	NIMH-ChEFS
133.015	1	3	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F4FA_3712	NIMH-ChEFS
137.055	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.659	1	M15HS_8316	NIMH-ChEFS
142.126	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.838	1	F21FS_6587	NIMH-ChEFS
145.672	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.799	0	F19HA_6311	NIMH-ChEFS
148.74	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M10_4FS_6817	NIMH-ChEFS
153.783	1	3.5	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.75	1	F2HS_3448	NIMH-ChEFS
158.327	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.998	1	F10HA_4379	NIMH-ChEFS
162.372	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.211	1	M14FA_7960	NIMH-ChEFS
166.939	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F30FA_8552	NIMH-ChEFS
171.978	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M8HA_5828	NIMH-ChEFS
176.022	1	2.5	Incongruent	pII	FEAR	HAPPY	FEAR	1.024	1	F35FS_8451	NIMH-ChEFS
179.591	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.845	1	M1HS_4301	NIMH-ChEFS
182.66	1	2.5	Congruent	n/a	FEAR	FEAR	FEAR	0.603	1	F37FA_9020	NIMH-ChEFS
186.228	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.82	1	M11FS_6953	NIMH-ChEFS
189.296	1	3	Incongruent	pII	HAPPY	FEAR	HAPPY	0.774	1	F34HA_8219	NIMH-ChEFS
193.34	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.736	1	F10FS_4426	NIMH-ChEFS
197.909	1	4	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.746	1	M16HS_8633	NIMH-ChEFS
202.974	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M5HA_5140	NIMH-ChEFS
207.019	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	1.163	0	F12FA_5062	NIMH-ChEFS
210.564	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.846	1	F16HS_5924	NIMH-ChEFS
213.633	1	4	Congruent	n/a	FEAR	FEAR	FEAR	0.625	1	M2FA_4644	NIMH-ChEFS
218.702	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.204	1	M16FS_8676	NIMH-ChEFS
223.271	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.631	1	F6HA_3882	NIMH-ChEFS
226.841	1	3	Congruent	n/a	FEAR	FEAR	FEAR	0.721	1	F19FS_6344	NIMH-ChEFS
230.909	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.704	1	M8FA_5885	NIMH-ChEFS
235.452	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.704	1	F32HS_7996	NIMH-ChEFS
240.498	1	2	Incongruent	pII	HAPPY	FEAR	HAPPY	0.725	1	M19HA_9066	NIMH-ChEFS
243.543	1	4	Congruent	n/a	FEAR	FEAR	FEAR	1.046	1	M3FS_4775	NIMH-ChEFS
248.612	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.813	1	F3HA_3545	NIMH-ChEFS
251.679	1	3.5	Incongruent	pCI	FEAR	HAPPY	FEAR	1.214	1	M9FA_6121	NIMH-ChEFS
256.246	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.847	0	F14FA_5638	NIMH-ChEFS
259.791	1	3	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M6HS_5354	NIMH-ChEFS
263.835	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F21HS_6544	NIMH-ChEFS
266.879	1	4	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M17FS_8783	NIMH-ChEFS
271.92	1	2.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.534	1	F37HA_8965	NIMH-ChEFS
275.465	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	2.487	1	M12HA_7030	NIMH-ChEFS
279.51	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	0.751	1	F31FS_7861	NIMH-ChEFS
284.081	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	1.055	1	F3FA_3605	NIMH-ChEFS
289.149	1	3	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M3HS_4695	NIMH-ChEFS
293.19	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M11FA_6969	NIMH-ChEFS
297.731	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F14HS_5590	NIMH-ChEFS
300.775	1	2.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M12FS_7070	NIMH-ChEFS
304.318	1	3	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F6FS_3906	NIMH-ChEFS
308.362	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.764	1	M7HA_5500	NIMH-ChEFS
311.407	1	2.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F23FA_7228	NIMH-ChEFS
314.947	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.349	1	F31HA_8583	NIMH-ChEFS
320.014	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.718	1	M11HS_6885	NIMH-ChEFS
324.558	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.941	1	M3FA_4789	NIMH-ChEFS
327.603	1	3.5	Congruent	n/a	FEAR	FEAR	FEAR	1.097	1	F34FS_8257	NIMH-ChEFS
332.169	1	3	Incongruent	pCI	HAPPY	FEAR	HAPPY	1.151	1	M17HS_8732	NIMH-ChEFS
336.237	1	4	Incongruent	pII	FEAR	HAPPY	FEAR	1.072	1	F7FA_4040	NIMH-ChEFS
341.306	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	1.077	1	F10HS_4372	NIMH-ChEFS
344.873	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.165	1	M1FS_4325	NIMH-ChEFS
348.941	1	4	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M6_1FA_5445	NIMH-ChEFS
353.982	1	2	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F35HA_8422	NIMH-ChEFS
357.023	1	3.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M16HA_8638	NIMH-ChEFS
361.564	1	2.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F12FS_5036	NIMH-ChEFS
365.104	1	2	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F1HS_3423	NIMH-ChEFS
368.146	1	4	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	M7FA_5539	NIMH-ChEFS
373.188	1	3	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F34FA_8267	NIMH-ChEFS
377.229	1	3.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M8HS_5817	NIMH-ChEFS
381.77	1	2.5	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	F23FS_7205	NIMH-ChEFS
385.311	1	4	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M1HA_4302	NIMH-ChEFS
390.353	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M5FS_5188	NIMH-ChEFS
394.895	1	2.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F18HA_6193	NIMH-ChEFS
398.436	1	2	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M20FA_9277	NIMH-ChEFS
401.479	1	3	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F10FA_4434	NIMH-ChEFS
405.522	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F7HS_3986	NIMH-ChEFS
408.566	1	2.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M12HS_7022	NIMH-ChEFS
412.108	1	3	Incongruent	pCI	FEAR	HAPPY	FEAR	0.802	1	M7FS_5530	NIMH-ChEFS
416.153	1	3.5	Incongruent	pII	HAPPY	FEAR	HAPPY	0.695	1	F21HA_6550	NIMH-ChEFS
420.723	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.895	0	M17HA_8742	NIMH-ChEFS
425.792	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F39FS_9475	NIMH-ChEFS
430.832	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M11HA_6890	NIMH-ChEFS
434.874	1	2.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F19FA_6353	NIMH-ChEFS
438.414	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M15FA_8374	NIMH-ChEFS
442.958	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F13HS_5255	NIMH-ChEFS
446	1	2	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M20HS_9191	NIMH-ChEFS
449.043	1	2.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	M6FS_5422	NIMH-ChEFS
452.586	1	3.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F16HA_5934	NIMH-ChEFS
457.125	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M18FA_8913	NIMH-ChEFS
462.166	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F39HS_9426	NIMH-ChEFS
466.22	1	3.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F3FS_3596	NIMH-ChEFS
470.761	1	3	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M8FS_5869	NIMH-ChEFS
474.809	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M4HS_4862	NIMH-ChEFS
477.85	1	4	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F2HA_3451	NIMH-ChEFS
482.89	1	2.5	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M10HA_6772	NIMH-ChEFS
486.431	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F18FS_6229	NIMH-ChEFS
490.972	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F31HS_8581	NIMH-ChEFS
494.015	1	4	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M12FA_7082	NIMH-ChEFS
499.056	1	2.5	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F12HA_5004	NIMH-ChEFS
502.598	1	3	Congruent	n/a	FEAR	FEAR	FEAR	1.152	1	F6FA_3922	NIMH-ChEFS
506.645	1	2.5	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.553	1	M5HS_5134	NIMH-ChEFS
510.214	1	4	Incongruent	pCI	HAPPY	FEAR	HAPPY	0.928	1	M14HS_7912	NIMH-ChEFS
515.284	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.899	1	F32FS_8041	NIMH-ChEFS
519.851	1	2	Congruent	n/a	FEAR	FEAR	FEAR	0.876	1	M19FA_9129	NIMH-ChEFS
522.92	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	1.031	0	F34HS_8209	NIMH-ChEFS
526.989	1	4	Incongruent	pCI	HAPPY	FEAR	FEAR	0.812	0	M18HA_8854	NIMH-ChEFS
532.06	1	3.5	Incongruent	pII	FEAR	HAPPY	FEAR	0.655	1	F16FA_5992	NIMH-ChEFS
536.602	1	2.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F37FS_9007	NIMH-ChEFS
540.144	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.531	1	M3HA_4707	NIMH-ChEFS
544.213	1	2	Incongruent	pCI	FEAR	HAPPY	FEAR	0.92	1	M15FS_8364	NIMH-ChEFS
547.282	1	2.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.906	0	F13FA_5314	NIMH-ChEFS
550.853	1	3	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F14HA_5595	NIMH-ChEFS
554.892	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M5FA_5198	NIMH-ChEFS
559.433	1	2	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	F2FA_3491	NIMH-ChEFS
562.476	1	4	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F23HS_7148	NIMH-ChEFS
567.516	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	M18FS_8888	NIMH-ChEFS
572.56	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F30HA_8500	NIMH-ChEFS
575.601	1	2.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M7HS_5497	NIMH-ChEFS
579.143	1	3.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	F14FS_5632	NIMH-ChEFS
583.687	1	3	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M2HA_4506	NIMH-ChEFS
587.728	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F21FA_6608	NIMH-ChEFS
592.271	1	4	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F6HS_3875	NIMH-ChEFS
597.312	1	2	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	M19HS_9059	NIMH-ChEFS
600.353	1	3	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F4FS_3704	NIMH-ChEFS
604.395	1	2.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F32HA_7998	NIMH-ChEFS
607.937	1	3	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	M6HA_5360	NIMH-ChEFS
611.979	1	2.5	Incongruent	pII	FEAR	HAPPY	no_resp	-0.099	0	M16FA_8681	NIMH-ChEFS
615.521	1	2	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	F19HS_6297	NIMH-ChEFS
618.563	1	3.5	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F35FA_8465	NIMH-ChEFS
623.104	1	4	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	M4FS_4935	NIMH-ChEFS
628.151	1	3	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F37HS_8954	NIMH-ChEFS
632.191	1	4	Congruent	n/a	FEAR	FEAR	no_resp	-0.099	0	F30FS_8546	NIMH-ChEFS
637.232	1	3.5	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M9HS_6054	NIMH-ChEFS
641.776	1	2	Incongruent	pCI	FEAR	HAPPY	no_resp	-0.099	0	F31FA_7873	NIMH-ChEFS
644.816	1	2.5	Incongruent	pII	HAPPY	FEAR	no_resp	-0.099	0	F4HA_3668	NIMH-ChEFS
648.37	1	4	Congruent	n/a	HAPPY	HAPPY	no_resp	-0.099	0	M15HA_8321	NIMH-ChEFS
653.41	1	3.5	Incongruent	pCI	HAPPY	FEAR	no_resp	-0.099	0	F3HS_3540	NIMH-ChEFS
