onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.06	3.5	Congruent	-	1.475	M9FS_6104	DEFSS
4.618	4	Congruent	-	1.55	F13HA_5265	DEFSS
9.678	2	Incongruent	pCI	1.574	M4HA_4877	DEFSS
12.741	2.5	Incongruent	pII	1.495	F7FS_4016	DEFSS
16.299	3	Congruent	-	1.283	F30HS_8495	DEFSS
20.352	4	Congruent	-	1.02	M4FA_4941	DEFSS
25.402	2	Incongruent	pCI	1.752	F32FA_8053	DEFSS
28.451	3.5	Incongruent	pII	1.62	M10HS_6767	DEFSS
33.001	2.5	Congruent	-	1.585	F23HA_7156	DEFSS
36.548	3	Congruent	-	1.49	F13FS_5292	DEFSS
40.597	4	Incongruent	pCI	1.684	F4HS_3664	DEFSS
45.646	3	Incongruent	pII	1.454	M20HA_9192	DEFSS
49.694	2.5	Congruent	-	1.266	F18FA_6243	DEFSS
53.243	3.5	Congruent	-	1.293	M18HS_8848	DEFSS
57.792	2	Incongruent	pCI	1.388	M14FS_7958	DEFSS
60.839	4	Incongruent	pII	1.502	F39HA_9433	DEFSS
65.886	2.5	Congruent	-	1.188	M10_FA_6823	DEFSS
69.436	3.5	Congruent	-	0.681	F12HS_5000	DEFSS
73.985	2	Incongruent	pCI	0.862	M17FA_8799	DEFSS
77.035	3	Incongruent	pII	1.204	F2FS_3470	DEFSS
81.084	2.5	Congruent	-	1.242	M14HA_7913	DEFSS
84.633	2	Congruent	-	1.355	F7HA_3985	DEFSS
87.684	4	Incongruent	pCI	0.96	M2FS_4636	DEFSS
92.733	3	Incongruent	pII	0.741	F18HS_6186	DEFSS
96.781	3.5	Congruent	-	0.687	F39FA_9489	DEFSS
101.33	2	Congruent	-	0.511	M2HS_4493	DEFSS
104.378	3	Incongruent	pCI	0.669	F1HA_3424	DEFSS
108.431	3.5	Incongruent	pII	0.415	M6FA__5449	DEFSS
112.979	2.5	Congruent	-	0.627	M19FS_9117	DEFSS
116.535	4	Congruent	-	0.785	F35HS_8418	DEFSS
121.585	3	Incongruent	pCI	1.017	F16FS_5978	DEFSS
125.635	4	Incongruent	pII	0.696	M1FA_4336	DEFSS
130.687	3.5	Congruent	-	0.649	M9HA_6057	DEFSS
135.235	2.5	Congruent	-	0.695	F4FA_3712	DEFSS
138.784	2	Incongruent	pCI	0.729	M15HS_8316	DEFSS
141.835	2	Incongruent	pII	0.689	F21FS_6587	DEFSS
144.884	4	Congruent	-	0.718	F19HA_6311	DEFSS
149.934	3.5	Congruent	-	0.651	M10_4FS_6817	DEFSS
154.511	3	Incongruent	pCI	0.612	F2HS_3448	DEFSS
158.562	2.5	Incongruent	pII	0.741	F10HA_4379	DEFSS
162.11	4	Congruent	-	0.632	M14FA_7960	DEFSS
167.157	3	Congruent	-	0.631	F30FA_8552	DEFSS
171.206	3.5	Incongruent	pCI	1.25	M8HA_5828	DEFSS
175.756	2	Incongruent	pII	0.771	F35FS_8451	DEFSS
178.808	2.5	Congruent	-	0.708	M1HS_4301	DEFSS
182.357	2.5	Congruent	-	0.674	F37FA_9020	DEFSS
185.908	3.5	Incongruent	pCI	0.768	M11FS_6953	DEFSS
190.485	3	Incongruent	pII	0.602	F34HA_8219	DEFSS
194.534	4	Congruent	-	0.858	F10FS_4426	DEFSS
199.584	2	Congruent	-	1.311	M16HS_8633	DEFSS
202.634	3	Incongruent	pCI	0.786	M5HA_5140	DEFSS
206.685	2	Incongruent	pII	0.348	F12FA_5062	DEFSS
209.735	3.5	Congruent	-	0.696	F16HS_5924	DEFSS
214.287	4	Congruent	-	0.502	M2FA_4644	DEFSS
219.336	2.5	Incongruent	pCI	0.78	M16FS_8676	DEFSS
