onset	duration	interstimulus_interval	trial_type	trial_type_2	target_condition	distractor	response	response_time	correct	identifier	database
0.056	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	1.008	0	M9FS_6104	NIMH-ChEFS
5.134	1	2.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.603	0	F13HA_5265	NIMH-ChEFS
8.712	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.717	0	M4HA_4877	NIMH-ChEFS
13.269	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.719	0	F7FS_4016	NIMH-ChEFS
16.341	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	1.012	0	F30HS_8495	NIMH-ChEFS
20.408	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.713	0	M4FA_4941	NIMH-ChEFS
23.953	1	2	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.721	0	F32FA_8053	NIMH-ChEFS
27.022	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	0.851	1	M10HS_6767	NIMH-ChEFS
32.086	1	3	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.707	1	F23HA_7156	NIMH-ChEFS
36.155	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.793	0	F13FS_5292	NIMH-ChEFS
40.723	1	2.5	Incongruent	pCI	HAPPY	FEAR	FEAR	1.188	0	F4HS_3664	NIMH-ChEFS
44.268	1	3	Incongruent	pII	HAPPY	FEAR	FEAR	0.794	0	M20HA_9192	NIMH-ChEFS
48.312	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.864	0	F18FA_6243	NIMH-ChEFS
52.881	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.722	0	M18HS_8848	NIMH-ChEFS
55.95	1	4	Incongruent	pCI	FEAR	HAPPY	FEAR	0.963	1	M14FS_7958	NIMH-ChEFS
61.016	1	4	Incongruent	pII	HAPPY	FEAR	FEAR	0.765	0	F39HA_9433	NIMH-ChEFS
66.084	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.724	0	M10_FA_6823	NIMH-ChEFS
70.652	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	1.42	0	F12HS_5000	NIMH-ChEFS
73.72	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.893	0	M17FA_8799	NIMH-ChEFS
77.288	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	1.258	0	F2FS_3470	NIMH-ChEFS
81.358	1	3	Congruent	n/a	HAPPY	HAPPY	FEAR	0.981	0	M14HA_7913	NIMH-ChEFS
85.428	1	2	Congruent	n/a	HAPPY	HAPPY	HAPPY	0.964	1	F7HA_3985	NIMH-ChEFS
88.497	1	2.5	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.722	0	M2FS_4636	NIMH-ChEFS
92.058	1	4	Incongruent	pII	HAPPY	FEAR	HAPPY	1.002	1	F18HS_6186	NIMH-ChEFS
97.128	1	3.5	Congruent	n/a	FEAR	FEAR	HAPPY	1.116	0	F39FA_9489	NIMH-ChEFS
101.696	1	4	Congruent	n/a	HAPPY	HAPPY	FEAR	0.768	0	M2HS_4493	NIMH-ChEFS
106.767	1	3	Incongruent	pCI	HAPPY	FEAR	FEAR	1.088	0	F1HA_3424	NIMH-ChEFS
110.836	1	3.5	Incongruent	pII	FEAR	HAPPY	HAPPY	0.898	0	M6FA__5449	NIMH-ChEFS
115.379	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.774	0	M19FS_9117	NIMH-ChEFS
118.949	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.653	0	F35HS_8418	NIMH-ChEFS
122.017	1	4	Incongruent	pCI	FEAR	HAPPY	HAPPY	0.919	0	F16FS_5978	NIMH-ChEFS
127.088	1	3	Incongruent	pII	FEAR	HAPPY	HAPPY	0.775	0	M1FA_4336	NIMH-ChEFS
131.158	1	2	Congruent	n/a	HAPPY	HAPPY	FEAR	0.755	0	M9HA_6057	NIMH-ChEFS
134.225	1	2.5	Congruent	n/a	FEAR	FEAR	HAPPY	0.627	0	F4FA_3712	NIMH-ChEFS
137.791	1	3.5	Incongruent	pCI	HAPPY	FEAR	FEAR	0.727	0	M15HS_8316	NIMH-ChEFS
142.339	1	2	Incongruent	pII	FEAR	HAPPY	HAPPY	0.322	0	F21FS_6587	NIMH-ChEFS
145.409	1	3.5	Congruent	n/a	HAPPY	HAPPY	FEAR	0.573	0	F19HA_6311	NIMH-ChEFS
149.977	1	4	Congruent	n/a	FEAR	FEAR	HAPPY	0.422	0	M10_4FS_6817	NIMH-ChEFS
