onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.054	4	Congruent	-	0.923	M9FS_6104	DEFSS
5.111	2	Congruent	-	0.527	F13HA_5265	DEFSS
8.188	2.5	Incongruent	pCI	0.838	M4HA_4877	DEFSS
11.75	3	Incongruent	pII	0.863	F7FS_4016	DEFSS
15.8	3.5	Congruent	-	0.734	F30HS_8495	DEFSS
20.343	4	Congruent	-	0.603	M4FA_4941	DEFSS
25.391	2.5	Incongruent	pCI	0.705	F32FA_8053	DEFSS
28.963	3	Incongruent	pII	0.925	M10HS_6767	DEFSS
33.033	2	Congruent	-	0.681	F23HA_7156	DEFSS
36.101	3.5	Congruent	-	0.818	F13FS_5292	DEFSS
40.67	4	Incongruent	pCI	0.789	F4HS_3664	DEFSS
45.738	2	Incongruent	pII	0.674	M20HA_9192	DEFSS
48.807	3	Congruent	-	0.816	F18FA_6243	DEFSS
52.857	2.5	Congruent	-	0.744	M18HS_8848	DEFSS
56.406	3.5	Incongruent	pCI	0.984	M14FS_7958	DEFSS
60.976	4	Incongruent	pII	0.742	F39HA_9433	DEFSS
66.017	3	Congruent	-	0.581	M10_FA_6823	DEFSS
70.085	3.5	Congruent	-	0.487	F12HS_5000	DEFSS
74.628	2	Incongruent	pCI	0.631	M17FA_8799	DEFSS
77.697	2.5	Incongruent	pII	0.854	F2FS_3470	DEFSS
81.247	3.5	Congruent	-	0.671	M14HA_7913	DEFSS
85.815	2	Congruent	-	0.692	F7HA_3985	DEFSS
88.864	2.5	Incongruent	pCI	0.532	M2FS_4636	DEFSS
92.41	3	Incongruent	pII	0.858	F18HS_6186	DEFSS
96.455	4	Congruent	-	1.035	F39FA_9489	DEFSS
101.525	2.5	Congruent	-	0.498	M2HS_4493	DEFSS
105.072	2	Incongruent	pCI	0.774	F1HA_3424	DEFSS
108.143	4	Incongruent	pII	0.824	M6FA__5449	DEFSS
113.187	3.5	Congruent	-	0.782	M19FS_9117	DEFSS
117.736	3	Congruent	-	0.668	F35HS_8418	DEFSS
121.784	3.5	Incongruent	pCI	0.727	F16FS_5978	DEFSS
126.331	4	Incongruent	pII	0.749	M1FA_4336	DEFSS
131.379	3	Congruent	-	0.53	M9HA_6057	DEFSS
135.426	2.5	Congruent	-	0.745	F4FA_3712	DEFSS
138.972	2	Incongruent	pCI	0.832	M15HS_8316	DEFSS
142.018	2.5	Incongruent	pII	0.734	F21FS_6587	DEFSS
145.565	2	Congruent	-	0.823	F19HA_6311	DEFSS
148.636	3	Congruent	-	0.899	M10_4FS_6817	DEFSS
152.706	3.5	Incongruent	pCI	0.594	F2HS_3448	DEFSS
157.251	4	Incongruent	pII	0.846	F10HA_4379	DEFSS
162.295	3	Congruent	-	0.764	M14FA_7960	DEFSS
166.336	2.5	Congruent	-	0.823	F30FA_8552	DEFSS
169.883	2	Incongruent	pCI	1.203	M8HA_5828	DEFSS
172.953	4	Incongruent	pII	0.876	F35FS_8451	DEFSS
178.024	3.5	Congruent	-	0.515	M1HS_4301	DEFSS
182.57	2.5	Congruent	-	0.706	F37FA_9020	DEFSS
