onset	duration	trial_type	trial_type_2	response_time	identifier	database
0.059	3.5	Congruent	-	0.81	M9FS_6104	DEFSS
4.649	2	Congruent	-	0.62	F13HA_5265	DEFSS
7.731	2.5	Incongruent	pCI	0.618	M4HA_4877	DEFSS
11.291	4	Incongruent	pII	0.558	F7FS_4016	DEFSS
16.344	3	Congruent	-	0.62	F30HS_8495	DEFSS
20.417	2	Congruent	-	0.547	M4FA_4941	DEFSS
23.493	4	Incongruent	pCI	0.751	F32FA_8053	DEFSS
28.565	2.5	Incongruent	pII	0.609	M10HS_6767	DEFSS
32.137	3.5	Congruent	-	0.787	F23HA_7156	DEFSS
36.707	3	Congruent	-	0.662	F13FS_5292	DEFSS
40.778	3	Incongruent	pCI	0.706	F4HS_3664	DEFSS
44.853	4	Incongruent	pII	0.631	M20HA_9192	DEFSS
49.924	2.5	Congruent	-	0.585	F18FA_6243	DEFSS
53.497	2	Congruent	-	0.577	M18HS_8848	DEFSS
56.568	3.5	Incongruent	pCI	0.676	M14FS_7958	DEFSS
61.143	2	Incongruent	pII	0.576	F39HA_9433	DEFSS
64.215	3.5	Congruent	-	0.504	M10_FA_6823	DEFSS
68.789	3	Congruent	-	0.62	F12HS_5000	DEFSS
72.862	4	Incongruent	pCI	0.702	M17FA_8799	DEFSS
77.936	2.5	Incongruent	pII	0.708	F2FS_3470	DEFSS
81.512	3.5	Congruent	-	0.557	M14HA_7913	DEFSS
86.084	2	Congruent	-	0.53	F7HA_3985	DEFSS
89.128	2.5	Incongruent	pCI	0.791	M2FS_4636	DEFSS
92.702	3	Incongruent	pII	0.687	F18HS_6186	DEFSS
96.774	4	Congruent	-	0.62	F39FA_9489	DEFSS
101.847	3	Congruent	-	0.572	M2HS_4493	DEFSS
105.918	4	Incongruent	pCI	0.836	F1HA_3424	DEFSS
110.99	3.5	Incongruent	pII	0.969	M6FA__5449	DEFSS
115.563	2.5	Congruent	-	0.751	M19FS_9117	DEFSS
119.132	2	Congruent	-	0.657	F35HS_8418	DEFSS
122.204	2	Incongruent	pCI	0.835	F16FS_5978	DEFSS
125.278	3	Incongruent	pII	0.726	M1FA_4336	DEFSS
129.351	4	Congruent	-	0.733	M9HA_6057	DEFSS
134.423	2.5	Congruent	-	0.586	F4FA_3712	DEFSS
137.997	3.5	Incongruent	pCI	0.852	M15HS_8316	DEFSS
142.572	3	Incongruent	pII	0.917	F21FS_6587	DEFSS
146.648	4	Congruent	-	0.901	F19HA_6311	DEFSS
151.723	2	Congruent	-	0.741	M10_4FS_6817	DEFSS
154.797	2.5	Incongruent	pCI	1.117	F2HS_3448	DEFSS
158.374	3.5	Incongruent	pII	0.665	F10HA_4379	DEFSS
162.948	2	Congruent	-	0.641	M14FA_7960	DEFSS
166.026	3	Congruent	-	0.953	F30FA_8552	DEFSS
170.106	2.5	Incongruent	pCI	0.933	M8HA_5828	DEFSS
173.684	4	Incongruent	pII	0.97	F35FS_8451	DEFSS
178.761	3.5	Congruent	-	0.578	M1HS_4301	DEFSS
183.338	4	Congruent	-	0.626	F37FA_9020	DEFSS
188.414	2	Incongruent	pCI	0.7	M11FS_6953	DEFSS
191.488	2.5	Incongruent	pII	0.586	F34HA_8219	DEFSS
195.065	3.5	Congruent	-	0.579	F10FS_4426	DEFSS
199.637	3	Congruent	-	0.602	M16HS_8633	DEFSS
203.708	3.5	Incongruent	pCI	0.526	M5HA_5140	DEFSS
208.28	4	Incongruent	pII	0.589	F12FA_5062	DEFSS
213.35	2.5	Congruent	-	0.689	F16HS_5924	DEFSS
216.921	2	Congruent	-	0.553	M2FA_4644	DEFSS
219.995	3	Incongruent	pCI	0.839	M16FS_8676	DEFSS
224.072	2.5	Incongruent	pII	0.557	F6HA_3882	DEFSS
227.645	3.5	Congruent	-	0.624	F19FS_6344	DEFSS
232.218	2	Congruent	-	0.411	M8FA_5885	DEFSS
235.294	4	Incongruent	pCI	0.935	F32HS_7996	DEFSS
240.368	3	Incongruent	pII	1.141	M19HA_9066	DEFSS
244.439	2	Congruent	-	0.585	M3FS_4775	DEFSS
247.516	4	Congruent	-	0.578	F3HA_3545	DEFSS
252.593	3.5	Incongruent	pCI	0.586	M9FA_6121	DEFSS
257.14	3	Incongruent	pII	0.559	F14FA_5638	DEFSS
261.217	2.5	Congruent	-	0.502	M6HS_5354	DEFSS
264.794	3	Congruent	-	0.655	F21HS_6544	DEFSS
268.872	2	Incongruent	pCI	0.787	M17FS_8783	DEFSS
271.945	3.5	Incongruent	pII	0.629	F37HA_8965	DEFSS
276.525	4	Congruent	-	0.549	M12HA_7030	DEFSS
281.602	2.5	Congruent	-	0.577	F31FS_7861	DEFSS
285.176	2	Incongruent	pCI	0.648	F3FA_3605	DEFSS
288.254	4	Incongruent	pII	0.47	M3HS_4695	DEFSS
293.327	3.5	Congruent	-	0.587	M11FA_6969	DEFSS
297.905	3	Congruent	-	0.524	F14HS_5590	DEFSS
301.984	2.5	Incongruent	pCI	0.545	M12FS_7070	DEFSS
305.56	3.5	Incongruent	pII	0.729	F6FS_3906	DEFSS
310.133	2	Congruent	-	0.546	M7HA_5500	DEFSS
313.21	2.5	Congruent	-	0.724	F23FA_7228	DEFSS
316.787	4	Incongruent	pCI	0.617	F31HA_8583	DEFSS
321.863	3	Incongruent	pII	0.676	M11HS_6885	DEFSS
325.939	4	Congruent	-	0.635	M3FA_4789	DEFSS
331.02	2	Congruent	-	0.649	F34FS_8257	DEFSS
334.098	2.5	Incongruent	pCI	0.631	M17HS_8732	DEFSS
337.674	3.5	Incongruent	pII	0.84	F7FA_4040	DEFSS
342.248	3	Congruent	-	0.586	F10HS_4372	DEFSS
346.301	2	Congruent	-	0.668	M1FS_4325	DEFSS
349.377	3.5	Incongruent	pCI	0.683	M6_1FA_5445	DEFSS
353.952	3	Incongruent	pII	0.498	F35HA_8422	DEFSS
358.028	2.5	Congruent	-	0.632	M16HA_8638	DEFSS
361.605	4	Congruent	-	0.595	F12FS_5036	DEFSS
366.677	4	Incongruent	pCI	0.753	F1HS_3423	DEFSS
371.751	3	Incongruent	pII	0.694	M7FA_5539	DEFSS
375.824	3.5	Congruent	-	0.496	F34FA_8267	DEFSS
380.402	2.5	Congruent	-	0.833	M8HS_5817	DEFSS
383.978	2	Incongruent	pCI	0.727	F23FS_7205	DEFSS
387.049	2	Incongruent	pII	0.741	M1HA_4302	DEFSS
390.124	3	Congruent	-	0.706	M5FS_5188	DEFSS
394.204	2.5	Congruent	-	0.616	F18HA_6193	DEFSS
397.78	4	Incongruent	pCI	0.925	M20FA_9277	DEFSS
402.856	3.5	Incongruent	pII	0.689	F10FA_4434	DEFSS
407.431	3.5	Congruent	-	0.569	F7HS_3986	DEFSS
412.005	2	Congruent	-	0.66	M12HS_7022	DEFSS
415.083	2.5	Incongruent	pCI	0.552	M7FS_5530	DEFSS
418.655	3	Incongruent	pII	0.67	F21HA_6550	DEFSS
422.732	4	Congruent	-	0.818	M17HA_8742	DEFSS
427.806	2	Congruent	-	0.609	F39FS_9475	DEFSS
430.878	4	Incongruent	pCI	0.598	M11HA_6890	DEFSS
435.953	3.5	Incongruent	pII	0.538	F19FA_6353	DEFSS
440.529	2.5	Congruent	-	0.772	M15FA_8374	DEFSS
444.109	3	Congruent	-	0.677	F13HS_5255	DEFSS
448.189	3.5	Incongruent	pCI	0.547	M20HS_9191	DEFSS
452.77	3	Incongruent	pII	1.151	M6FS_5422	DEFSS
456.851	2	Congruent	-	0.465	F16HA_5934	DEFSS
459.924	2.5	Congruent	-	0.607	M18FA_8913	DEFSS
463.494	4	Incongruent	pCI	0.537	F39HS_9426	DEFSS
468.571	3.5	Incongruent	pII	0.74	F3FS_3596	DEFSS
473.144	4	Congruent	-	0.992	M8FS_5869	DEFSS
478.217	3	Congruent	-	0.644	M4HS_4862	DEFSS
482.291	2.5	Incongruent	pCI	0.655	F2HA_3451	DEFSS
485.86	2	Incongruent	pII	0.801	M10HA_6772	DEFSS
488.929	3.5	Congruent	-	0.702	F18FS_6229	DEFSS
493.505	4	Congruent	-	0.511	F31HS_8581	DEFSS
498.579	2.5	Incongruent	pCI	0.492	M12FA_7082	DEFSS
502.139	3	Incongruent	pII	0.502	F12HA_5004	DEFSS
506.212	2	Congruent	-	0.644	F6FA_3922	DEFSS
509.288	3.5	Congruent	-	0.493	M5HS_5134	DEFSS
513.86	2	Incongruent	pCI	0.646	M14HS_7912	DEFSS
516.936	2.5	Incongruent	pII	0.521	F32FS_8041	DEFSS
520.51	3	Congruent	-	0.677	M19FA_9129	DEFSS
524.588	4	Congruent	-	0.704	F34HS_8209	DEFSS
529.664	2	Incongruent	pCI	0.683	M18HA_8854	DEFSS
532.742	2.5	Incongruent	pII	0.62	F16FA_5992	DEFSS
536.323	3	Congruent	-	0.729	F37FS_9007	DEFSS
540.406	3.5	Congruent	-	0.561	M3HA_4707	DEFSS
544.987	4	Incongruent	pCI	0.64	M15FS_8364	DEFSS
550.062	4	Incongruent	pII	0.715	F13FA_5314	DEFSS
555.136	2.5	Congruent	-	0.511	F14HA_5595	DEFSS
558.709	2	Congruent	-	0.553	M5FA_5198	DEFSS
561.755	3	Incongruent	pCI	0.782	F2FA_3491	DEFSS
565.833	3.5	Incongruent	pII	0.604	F23HS_7148	DEFSS
570.403	3	Congruent	-	0.639	M18FS_8888	DEFSS
574.478	3.5	Congruent	-	0.809	F30HA_8500	DEFSS
579.048	4	Incongruent	pCI	0.614	M7HS_5497	DEFSS
584.12	2.5	Incongruent	pII	0.757	F14FS_5632	DEFSS
587.691	2	Congruent	-	0.746	M2HA_4506	DEFSS
590.764	3.5	Congruent	-	0.608	F21FA_6608	DEFSS
595.336	2	Incongruent	pCI	0.586	F6HS_3875	DEFSS
598.412	3	Incongruent	pII	0.57	M19HS_9059	DEFSS
602.484	4	Congruent	-	0.688	F4FS_3704	DEFSS
607.562	2.5	Congruent	-	0.58	F32HA_7998	DEFSS
611.138	3	Incongruent	pCI	0.889	M6HA_5360	DEFSS
615.214	2	Incongruent	pII	0.668	M16FA_8681	DEFSS
618.287	2.5	Congruent	-	0.76	F19HS_6297	DEFSS
621.858	3.5	Congruent	-	0.579	F35FA_8465	DEFSS
626.434	4	Incongruent	pCI	0.608	M4FS_4935	DEFSS
631.507	2	Incongruent	pII	0.64	F37HS_8954	DEFSS
634.548	3.5	Congruent	-	0.574	F30FS_8546	DEFSS
639.123	2.5	Congruent	-	0.659	M9HS_6054	DEFSS
642.698	3	Incongruent	pCI	0.519	F31FA_7873	DEFSS
646.773	4	Incongruent	pII	0.549	F4HA_3668	DEFSS
651.847	3	Congruent	-	0.785	M15HA_8321	DEFSS
655.923	4	Incongruent	pCI	0.514	F3HS_3540	DEFSS
660.998	3.5	Incongruent	pII	0.654	M20FS_9236	DEFSS
